Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Freight_Metric_Tonnes, Fastest_Qualifying FROM airport_aircraft JOIN airport JOIN match JOIN aircraft ON aircraft.Aircraft_ID = match.Winning_Aircraft AND airport_aircraft.Aircraft_ID = aircraft.Aircraft_ID AND airport.Airport_ID = airport_aircraft.Airport_ID WHERE International_Passengers BETWEEN 1 AND 10 AND  Aircraft_Movements < 65 GROUP BY Fastest_Qualifying LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(r.International_Passengers), r.Freight_Metric_Tonnes, r.Domestic_Passengers FROM airport AS r WHERE  r.International_Passengers <= 68 GROUP BY r.Domestic_Passengers HAVING MIN(r.Aircraft_Movements) = 87 ORDER BY r.Freight_Metric_Tonnes ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Pilot_Id, ID FROM airport_aircraft JOIN pilot JOIN match JOIN aircraft ON match.Winning_Pilot = pilot.Pilot_Id AND aircraft.Aircraft_ID = match.Winning_Aircraft AND airport_aircraft.Aircraft_ID = aircraft.Aircraft_ID WHERE  Airport_ID <= 84 ORDER BY ID DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'not_exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Location FROM match WHERE  Round <= 87 OR EXISTS (SELECT * FROM aircraft WHERE match.Round = Aircraft_ID)
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Country FROM match JOIN aircraft ON aircraft.Aircraft_ID = match.Winning_Aircraft WHERE  Round < 8 ORDER BY Country DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Max_Gross_Weight, Country FROM pilot JOIN match JOIN aircraft ON match.Winning_Pilot = pilot.Pilot_Id AND aircraft.Aircraft_ID = match.Winning_Aircraft WHERE  Pilot_Id <= 58"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Round FROM airport_aircraft JOIN pilot JOIN match JOIN aircraft ON match.Winning_Pilot = pilot.Pilot_Id AND aircraft.Aircraft_ID = match.Winning_Aircraft AND airport_aircraft.Aircraft_ID = aircraft.Aircraft_ID WHERE  airport_aircraft.Aircraft_ID <= 22 LIMIT 4
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(ID), Airport_Name FROM airport_aircraft JOIN airport ON airport.Airport_ID = airport_aircraft.Airport_ID WHERE  Domestic_Passengers <= 45"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT match.Location), h.Round FROM match AS h JOIN match ON match.Round = h.Round WHERE match.Round BETWEEN 1 AND 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Round, Country, Winning_Aircraft FROM match WHERE Round BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM aircraft AS g WHERE  g.Aircraft_ID <= 58 AND match.Round = g.Aircraft_ID) GROUP BY Winning_Aircraft"
