Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Organized_by, Name FROM wedding JOIN church ON wedding.Church_ID = church.Church_ID"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT o.Organized_by FROM church AS o WHERE o.Open_Date BETWEEN 1 AND 10 OR  o.Open_Date != 25 GROUP BY o.Organized_by ORDER BY o.Organized_by DESC LIMIT 8
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Open_Date), Name FROM church WHERE EXISTS (SELECT * FROM wedding AS y WHERE church.Church_ID = y.Church_ID) ORDER BY Name DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Female_ID FROM wedding WHERE  Male_ID >= 74
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT n.Church_ID, n.Continuation_of FROM church JOIN church AS n ON church.Church_ID = n.Church_ID WHERE Church_ID <= (SELECT MAX(Church_ID) FROM church WHERE  Church_ID = 65 LIMIT 4) GROUP BY n.Continuation_of HAVING COUNT(n.Church_ID) = 72 ORDER BY n.Continuation_of DESC LIMIT 9"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'not_exists_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(church.Church_ID), t.Open_Date FROM church JOIN church AS t ON church.Church_ID = t.Church_ID WHERE  t.Open_Date = 23 AND EXISTS (SELECT * FROM wedding WHERE  Year < 6 AND church.Church_ID = Church_ID LIMIT 1) GROUP BY t.Open_Date ORDER BY t.Open_Date DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT People_ID), People_ID, Country FROM people WHERE  People_ID < 20 GROUP BY Country HAVING SUM(People_ID) = 47"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Age), Country, Age FROM people WHERE Country NOT IN (SELECT Country FROM people AS u WHERE  u.Age <= 92) GROUP BY Age HAVING AVG(People_ID) <= 56"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT i.Age) FROM people AS i
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT wedding.Church_ID), Male_ID FROM wedding JOIN church ON wedding.Church_ID = church.Church_ID WHERE  Female_ID != 24 ORDER BY Male_ID DESC LIMIT 1"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Year), Year, Male_ID FROM wedding WHERE Year < (SELECT AVG(Year) FROM wedding AS b WHERE b.Male_ID BETWEEN 1 AND 10 OR  b.Female_ID <= 58 LIMIT 6) GROUP BY Male_ID"
