Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Mission_ID, Speed_knots FROM ship JOIN mission ON mission.Ship_ID = ship.Ship_ID WHERE  Mission_ID < 46 ORDER BY Mission_ID ASC LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'not_exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Nationality, Code FROM ship JOIN mission ON mission.Ship_ID = ship.Ship_ID WHERE  Tonnage < 87 OR EXISTS (SELECT * FROM ship WHERE  Ship_ID >= 51 AND mission.Mission_ID = Ship_ID) LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(h.Launched_Year), h.Location FROM mission AS h WHERE Launched_Year NOT IN (SELECT Launched_Year FROM mission AS w WHERE w.Ship_ID BETWEEN 1 AND 10) LIMIT 9"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT e.Ship_ID, e.Type FROM ship AS e WHERE  e.Tonnage >= 23 GROUP BY e.Type HAVING AVG(e.Ship_ID) > 100 ORDER BY e.Type DESC LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'between', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT q.Ship_ID), q.Nationality FROM ship AS q WHERE q.Ship_ID BETWEEN 1 AND 10 AND Ship_ID IN (SELECT Ship_ID FROM ship AS d WHERE  d.Tonnage = 45) ORDER BY q.Nationality DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Tonnage), COUNT(DISTINCT Nationality) FROM ship JOIN mission ON mission.Ship_ID = ship.Ship_ID WHERE Speed_knots BETWEEN 1 AND 10 OR Tonnage IN (SELECT Tonnage FROM ship AS e WHERE e.Ship_ID BETWEEN 1 AND 10 LIMIT 6) LIMIT 6"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(mission.Ship_ID), COUNT(DISTINCT Nationality), Tonnage FROM ship JOIN mission ON mission.Ship_ID = ship.Ship_ID WHERE Mission_ID BETWEEN 1 AND 10 ORDER BY Tonnage ASC LIMIT 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT mission.Ship_ID, Tonnage FROM ship JOIN mission ON mission.Ship_ID = ship.Ship_ID WHERE EXISTS (SELECT * FROM mission WHERE ship.Ship_ID = Ship_ID LIMIT 8)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Nationality FROM ship JOIN mission ON mission.Ship_ID = ship.Ship_ID WHERE Mission_ID BETWEEN 1 AND 10 OR Ship_ID > (SELECT MIN(Ship_ID) FROM ship WHERE Tonnage BETWEEN 1 AND 10) LIMIT 1
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Mission_ID), SUM(ship.Ship_ID) FROM ship JOIN mission ON mission.Ship_ID = ship.Ship_ID WHERE EXISTS (SELECT * FROM mission AS u WHERE ship.Ship_ID = u.Ship_ID)"
