Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT PlaylistTrack.PlaylistId), TrackId FROM PlaylistTrack JOIN Playlist ON PlaylistTrack.PlaylistId = Playlist.PlaylistId WHERE  TrackId >= 64 GROUP BY TrackId"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT UnitPrice, TrackId FROM Track JOIN MediaType ON Track.MediaTypeId = MediaType.MediaTypeId WHERE GenreId < (SELECT MAX(GenreId) FROM Genre WHERE GenreId BETWEEN 1 AND 10 LIMIT 4) ORDER BY UnitPrice DESC LIMIT 9"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'exists_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Title), AlbumId, Title FROM Album JOIN Artist ON Album.ArtistId = Artist.ArtistId WHERE EXISTS (SELECT * FROM Track WHERE Milliseconds BETWEEN 1 AND 10 AND Album.AlbumId = AlbumId) GROUP BY Title HAVING SUM(AlbumId) = 33"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT ArtistId, Genre.GenreId, UnitPrice FROM Genre JOIN Track JOIN MediaType JOIN Album ON Track.MediaTypeId = MediaType.MediaTypeId AND Track.AlbumId = Album.AlbumId AND Genre.GenreId = Track.GenreId WHERE  Milliseconds >= 9 GROUP BY UnitPrice ORDER BY ArtistId ASC LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(Artist.ArtistId), Track.Name FROM Genre JOIN Track JOIN Artist JOIN Album ON Track.AlbumId = Album.AlbumId AND Album.ArtistId = Artist.ArtistId AND Genre.GenreId = Track.GenreId ORDER BY Track.Name ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Phone), CustomerId FROM Customer LIMIT 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT InvoiceId), InvoiceId, Total FROM Invoice WHERE  Total != 27 GROUP BY Total"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'between', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(f.GenreId), COUNT(DISTINCT f.GenreId), f.Name FROM Genre AS f WHERE f.GenreId BETWEEN 1 AND 10 AND Name NOT IN (SELECT Name FROM Playlist WHERE PlaylistId BETWEEN 1 AND 10 AND  PlaylistId > 5 LIMIT 4) GROUP BY f.Name HAVING MIN(f.GenreId) < 56"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Genre.Name), Genre.Name FROM Track JOIN MediaType JOIN Genre ON Track.MediaTypeId = MediaType.MediaTypeId AND Genre.GenreId = Track.GenreId WHERE  Track.MediaTypeId = 92 AND Composer NOT IN (SELECT Composer FROM Track AS k) GROUP BY Genre.Name"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT j.AlbumId FROM Album AS j WHERE j.ArtistId BETWEEN 1 AND 10 AND  j.AlbumId >= 51
