Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Third_Party_Companies.company_type), s.company_id FROM Third_Party_Companies JOIN Third_Party_Companies AS s ON Third_Party_Companies.company_id = s.company_id WHERE  s.company_id < 33 LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT first_name, last_name, last_name FROM Third_Party_Companies JOIN Maintenance_Engineers ON Third_Party_Companies.company_id = Maintenance_Engineers.company_id WHERE  Third_Party_Companies.company_id >= 58 LIMIT 7"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(h.asset_id), COUNT(h.maintenance_contract_id), h.asset_acquired_date FROM Assets AS h WHERE  h.asset_id = 76 GROUP BY h.asset_acquired_date HAVING MAX(h.maintenance_contract_id) > 70"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT fault_description), fault_description FROM Fault_Log WHERE  fault_log_entry_id >= 56 LIMIT 8"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT fault_description, other_company_details FROM Assets JOIN Third_Party_Companies JOIN Fault_Log JOIN Staff ON Assets.supplier_company_id = Third_Party_Companies.company_id AND Assets.asset_id = Fault_Log.asset_id AND Fault_Log.recorded_by_staff_id = Staff.staff_id WHERE Assets.asset_id BETWEEN 1 AND 10 ORDER BY other_company_details DESC LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT first_name FROM Maintenance_Contracts JOIN Assets JOIN Third_Party_Companies JOIN Maintenance_Engineers ON Assets.supplier_company_id = Third_Party_Companies.company_id AND Third_Party_Companies.company_id = Maintenance_Engineers.company_id AND Maintenance_Contracts.maintenance_contract_id = Assets.maintenance_contract_id WHERE  Maintenance_Contracts.maintenance_contract_id != 77
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(z.part_id), z.other_part_details FROM Parts AS z WHERE  z.part_id = 73"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT skill_id FROM Skills WHERE  skill_id != 90 ORDER BY skill_id ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Maintenance_Contracts.maintenance_contract_id), fault_log_entry_id FROM Maintenance_Contracts JOIN Assets JOIN Third_Party_Companies JOIN Fault_Log ON Assets.supplier_company_id = Third_Party_Companies.company_id AND Assets.asset_id = Fault_Log.asset_id AND Maintenance_Contracts.maintenance_contract_id = Assets.maintenance_contract_id LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(s.part_fault_id), MIN(s.part_fault_id) FROM Part_Faults AS s WHERE  s.part_fault_id <= 13"
