Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Share_in_percent FROM program JOIN broadcast_share ON program.Program_ID = broadcast_share.Program_ID WHERE Launch BETWEEN 1 AND 10 AND  Channel_ID < 69 ORDER BY Share_in_percent ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(c.Channel_ID), c.Share_in_percent, c.Channel_ID, c.Date FROM broadcast_share AS c WHERE  c.Share_in_percent = 2 GROUP BY c.Date ORDER BY c.Channel_ID DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Time_of_day FROM channel JOIN broadcast ON channel.Channel_ID = broadcast.Channel_ID WHERE Share_in_percent BETWEEN 1 AND 10 AND  Program_ID != 8 ORDER BY Time_of_day ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Name), Date FROM channel JOIN broadcast_share ON broadcast_share.Channel_ID = channel.Channel_ID WHERE  Program_ID != 65 ORDER BY Date DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(broadcast_share.Channel_ID), broadcast.Channel_ID FROM channel JOIN broadcast_share JOIN broadcast ON channel.Channel_ID = broadcast.Channel_ID AND broadcast_share.Channel_ID = channel.Channel_ID WHERE broadcast.Program_ID BETWEEN 1 AND 10 OR  broadcast_share.Channel_ID >= 38 ORDER BY broadcast.Channel_ID DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(broadcast.Channel_ID), Share_in_percent, Time_of_day FROM channel JOIN broadcast ON channel.Channel_ID = broadcast.Channel_ID WHERE  Rating_in_percent < 88 GROUP BY Time_of_day LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT channel.Channel_ID FROM channel JOIN program JOIN broadcast_share ON program.Program_ID = broadcast_share.Program_ID AND broadcast_share.Channel_ID = channel.Channel_ID WHERE broadcast_share.Program_ID BETWEEN 1 AND 10 AND  broadcast_share.Channel_ID >= 58
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT a.Launch, a.Name FROM program AS a WHERE a.Launch BETWEEN 1 AND 10 ORDER BY a.Launch ASC LIMIT 1"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT MIN(channel.Channel_ID) FROM channel JOIN program JOIN broadcast_share ON program.Program_ID = broadcast_share.Program_ID AND broadcast_share.Channel_ID = channel.Channel_ID WHERE  Rating_in_percent <= 57 OR Owner NOT IN (SELECT Owner FROM program WHERE Launch BETWEEN 1 AND 10 LIMIT 4)
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(m.Rating_in_percent), m.Share_in_percent FROM channel AS m WHERE  m.Channel_ID < 95 GROUP BY m.Share_in_percent ORDER BY m.Share_in_percent DESC"
