sql,hardness
"SELECT T1.name, T2.tonnage FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle JOIN death AS T3 ON T2.id = T3.caused_by_ship_id WHERE T2.tonnage >= '100' AND T3.killed >= 10 ORDER BY T1.name ASC",extra
SELECT COUNT(DISTINCT T1.name) FROM battle AS T1 WHERE T1.date BETWEEN '1800' AND '1900' AND T1.result = 'win' ORDER BY T1.id ASC,medium
SELECT name FROM battle WHERE date <= '1500-01-01',easy
"SELECT date, MAX(id) FROM battle WHERE id BETWEEN 1 AND 10 GROUP BY date ORDER BY date ASC",hard
SELECT SUM(T1.tonnage) FROM ship AS T1 JOIN battle AS T2 ON T1.lost_in_battle = T2.id WHERE T1.id > 10,medium
"SELECT COUNT(DISTINCT T1.result), MIN(T1.date) FROM battle AS T1 WHERE T1.date BETWEEN '1800-01-01' AND '1900-01-01' OR T1.bulgarian_commander = 'Name' AND T1.result = 'Result'",hard
"SELECT COUNT(DISTINCT T2.name), COUNT(T1.id) FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T1.date <= '1234-12-31' ORDER BY T2.name ASC",hard
"SELECT id, name FROM battle WHERE date BETWEEN '1800-01-01' AND '1900-12-31' LIMIT 10",medium
SELECT id FROM battle WHERE date BETWEEN '1000' AND '1500' OR result = 'Victory' OR id NOT IN (SELECT lost_in_battle FROM ship),extra
SELECT name FROM battle WHERE date > '1945',easy
SELECT T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T1.result = 'win',medium
"SELECT T1.name, T2.name FROM battle AS T1 JOIN battle AS T2 ON T1.date <= T2.date LIMIT 10",medium
"SELECT T1.name, T2.name, T3.note FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle JOIN death AS T3 ON T2.id = T3.caused_by_ship_id WHERE T1.date BETWEEN '2000-01-01' AND '2020-12-31' AND T2.disposition_of_ship = 'sunk' AND T3.killed > 10",hard
SELECT T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle JOIN death AS T3 ON T2.id = T3.caused_by_ship_id WHERE T3.killed BETWEEN 1 AND 100 LIMIT 5,extra
SELECT COUNT(DISTINCT T1.name) FROM ship AS T1 JOIN battle AS T2 ON T1.lost_in_battle = T2.id WHERE T2.date BETWEEN '1700-01-01' AND '1800-12-31' AND T2.result = 'win' ORDER BY COUNT(DISTINCT T1.name) DESC LIMIT 10,extra
"SELECT COUNT(DISTINCT name), COUNT(DISTINCT latin_commander), COUNT(id) FROM battle LIMIT 5",medium
SELECT MAX T1.tonnage FROM ship AS T1 JOIN battle AS T2 ON T1.lost_in_battle = T2.id GROUP BY T2.id HAVING MAX(T1.tonnage) = 1000 LIMIT 5,hard
"SELECT T1.name, COUNT(T3.id) FROM battle AS T1 INNER JOIN ship AS T2 ON T1.id = T2.lost_in_battle INNER JOIN death AS T3 ON T2.id = T3.caused_by_ship_id WHERE T1.result = 'win' OR T2.tonnage BETWEEN 1000 AND 2000 OR T1.date > '1800' GROUP BY T1.name HAVING COUNT(T3.id) > 10",extra
SELECT result FROM battle AS T1 WHERE T1.bulgarian_commander != 'Name' ORDER BY T1.result DESC LIMIT 10,hard
SELECT COUNT(DISTINCT T2.ship_type) FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T1.result = 'win' AND T2.tonnage > 100 AND T2.id NOT IN (SELECT id FROM death AS T3 WHERE T3.killed > 10) GROUP BY T1.name HAVING MAX(T2.tonnage) > 500 ORDER BY T1.name DESC,extra
SELECT name FROM battle WHERE date BETWEEN 1800 AND 1900 OR latin_commander = 'John' ORDER BY date DESC LIMIT 10,extra
