sql,hardness
"SELECT b.Speach_title, b.Name FROM spokesman JOIN spokesman AS b ON spokesman.Spokesman_ID = b.Spokesman_ID WHERE  b.Points <= 75 GROUP BY b.Name HAVING SUM(spokesman.Spokesman_ID) < 100 ORDER BY b.Speach_title ASC",extra
SELECT Spokesman_ID FROM spokesman_district WHERE  Spokesman_ID < 44,easy
"SELECT COUNT(DISTINCT Age), Rank_position FROM spokesman_district JOIN spokesman ON spokesman.Spokesman_ID = spokesman_district.Spokesman_ID GROUP BY Rank_position ORDER BY Rank_position DESC LIMIT 5",extra
"SELECT COUNT(DISTINCT Area_km), spokesman_district.District_ID FROM spokesman_district JOIN spokesman JOIN district ON spokesman_district.District_ID = district.District_ID AND spokesman.Spokesman_ID = spokesman_district.Spokesman_ID WHERE Points BETWEEN 1 AND 10 AND Spokesman_ID >= (SELECT MIN(Spokesman_ID) FROM spokesman_district AS v WHERE  v.Spokesman_ID <= 98) LIMIT 1",extra
"SELECT Area_km, Name FROM district WHERE  Density_km <= 22 GROUP BY Name",medium
"SELECT spokesman_district.Spokesman_ID, spokesman.Name FROM spokesman_district JOIN spokesman JOIN district ON spokesman_district.District_ID = district.District_ID AND spokesman.Spokesman_ID = spokesman_district.Spokesman_ID WHERE  spokesman_district.District_ID >= 95 GROUP BY spokesman.Name HAVING AVG(district.District_ID) >= 16 ORDER BY spokesman_district.Spokesman_ID ASC",extra
"SELECT COUNT(DISTINCT q.Name), q.Population FROM district AS q WHERE q.Area_km BETWEEN 1 AND 10 OR Government_website NOT IN (SELECT Government_website FROM district WHERE  Density_km < 14) ORDER BY q.Population ASC",extra
"SELECT MIN(Area_km), MIN(spokesman_district.District_ID), spokesman_district.District_ID FROM spokesman_district JOIN district ON spokesman_district.District_ID = district.District_ID WHERE  Density_km <= 1 GROUP BY spokesman_district.District_ID",hard
"SELECT COUNT(DISTINCT District_ID), Start_year FROM spokesman_district WHERE  Spokesman_ID > 39 OR Start_year IN (SELECT Start_year FROM spokesman_district WHERE  Spokesman_ID <= 63 LIMIT 8)",extra
"SELECT COUNT(DISTINCT spokesman.Age), spokesman.Rank_position FROM spokesman AS t JOIN spokesman ON spokesman.Spokesman_ID = t.Spokesman_ID WHERE  t.Rank_position >= 88 GROUP BY spokesman.Rank_position",hard
"SELECT Name, Government_website, Density_km FROM district WHERE  Density_km <= 91 GROUP BY Density_km HAVING COUNT(Density_km) > 18",medium
"SELECT spokesman.Spokesman_ID, Start_year FROM spokesman_district JOIN spokesman ON spokesman.Spokesman_ID = spokesman_district.Spokesman_ID WHERE Points BETWEEN 1 AND 10 AND  spokesman.Spokesman_ID > 88 ORDER BY Start_year ASC",hard
"SELECT COUNT(DISTINCT District_ID), Rank_position, Speach_title FROM spokesman_district JOIN spokesman ON spokesman.Spokesman_ID = spokesman_district.Spokesman_ID WHERE  Points = 4 GROUP BY Speach_title LIMIT 10",extra
