sql,hardness
SELECT Minister FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE  Region_ID <= 79 ORDER BY Minister ASC,hard
SELECT Member_in_charge_ID FROM party_events WHERE  Member_in_charge_ID > 96 ORDER BY Member_in_charge_ID DESC LIMIT 3,hard
"SELECT region.Region_ID, Format, Region_name FROM party JOIN region ON party.Region_ID = region.Region_ID WHERE party.Region_ID BETWEEN 1 AND 10 LIMIT 4",hard
"SELECT n.Member_ID, n.In_office FROM member AS n WHERE  n.Member_ID >= 18 GROUP BY n.In_office",medium
"SELECT COUNT(DISTINCT party.Party_ID), party.Region_ID FROM party AS g JOIN party ON party.Party_ID = g.Party_ID GROUP BY party.Region_ID HAVING SUM(g.Party_ID) <= 15",medium
"SELECT SUM(party_events.Party_ID), Event_ID FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE party_events.Party_ID BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM member AS b WHERE  b.Member_ID >= 60 AND party_events.Event_ID = b.Member_ID) ORDER BY Event_ID DESC",extra
"SELECT Took_office, Event_Name FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE  party_events.Party_ID != 68 GROUP BY Event_Name ORDER BY Event_Name DESC",extra
"SELECT AVG(Region_ID), Region_ID, Region_ID FROM region WHERE Region_ID BETWEEN 1 AND 10 OR  Region_ID <= 57 LIMIT 1",hard
"SELECT COUNT(DISTINCT Format), Member_Name FROM member JOIN party JOIN region ON party.Region_ID = region.Region_ID AND member.Party_ID = party.Party_ID WHERE  region.Region_ID >= 39 GROUP BY Member_Name",extra
SELECT Event_ID FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE Region_ID BETWEEN 1 AND 10 OR  Event_ID != 26 ORDER BY Event_ID DESC,extra
"SELECT Member_in_charge_ID, Party_name, Took_office, In_office FROM party_events JOIN member JOIN party JOIN region ON party.Region_ID = region.Region_ID AND party.Party_ID = party_events.Party_ID AND member.Party_ID = party.Party_ID AND party_events.Member_in_charge_ID = member.Member_ID WHERE Member_in_charge_ID BETWEEN 1 AND 10 GROUP BY In_office ORDER BY Party_name DESC",extra
"SELECT Member_ID, Member_ID, Party_ID FROM member WHERE Member_ID BETWEEN 1 AND 10 GROUP BY Party_ID ORDER BY Member_ID ASC LIMIT 4",extra
"SELECT Region_ID, Region_ID FROM region WHERE  Region_ID = 66 LIMIT 4",medium
"SELECT d.Event_ID, d.Event_Name FROM party_events AS d WHERE  d.Event_ID < 72 GROUP BY d.Event_Name HAVING MIN(d.Member_in_charge_ID) < 87 LIMIT 8",hard
"SELECT Party_ID, Took_office FROM party WHERE Region_ID BETWEEN 1 AND 10 OR Party_name > (SELECT SUM(Party_name) FROM party AS b WHERE b.Party_ID BETWEEN 1 AND 10) GROUP BY Took_office HAVING COUNT(Party_ID) < 66 LIMIT 1",extra
"SELECT Region_ID, party_events.Party_ID, Party_name FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE  party.Party_ID = 55",medium
"SELECT MIN(party.Region_ID), COUNT(party.Region_ID) FROM party AS n JOIN party ON party.Party_ID = n.Party_ID WHERE  n.Region_ID != 59",extra
SELECT t.Format FROM region AS t WHERE  t.Region_ID <= 85 GROUP BY t.Format HAVING MIN(t.Region_ID) = 49,medium
