sql,hardness
SELECT ClubID FROM Member_of_club JOIN Student ON Student.StuID = Member_of_club.StuID WHERE Major BETWEEN 1 AND 10 OR  Student.StuID < 91 LIMIT 1,extra
"SELECT StuID, Fname, city_code FROM Student WHERE StuID BETWEEN 1 AND 10 OR  Age >= 90 GROUP BY city_code HAVING SUM(Major) > 26 ORDER BY city_code ASC LIMIT 2",extra
"SELECT s.ClubID, s.ClubID FROM Club AS s WHERE  s.ClubID < 47 OR ClubID NOT IN (SELECT ClubID FROM Club AS y WHERE  y.ClubID > 24)",extra
SELECT g.ClubLocation FROM Club JOIN Club AS g ON Club.ClubID = g.ClubID WHERE  g.ClubID > 35,medium
"SELECT AVG(Student.StuID), LName FROM Member_of_club JOIN Student ON Student.StuID = Member_of_club.StuID WHERE StuID <= (SELECT AVG(StuID) FROM Member_of_club AS t)",extra
SELECT COUNT(DISTINCT ClubID) FROM Club LIMIT 1,easy
"SELECT Age, Position FROM Member_of_club JOIN Student ON Student.StuID = Member_of_club.StuID WHERE  ClubID >= 21 AND Position < (SELECT AVG(Position) FROM Member_of_club AS k WHERE  k.StuID > 24 LIMIT 7)",extra
"SELECT MIN(StuID), Position FROM Member_of_club WHERE  StuID < 50",medium
"SELECT AVG(StuID), ClubID FROM Member_of_club WHERE  StuID < 9 ORDER BY ClubID ASC",medium
SELECT ClubDesc FROM Member_of_club JOIN Club ON Member_of_club.ClubID = Club.ClubID ORDER BY ClubDesc ASC,medium
"SELECT COUNT(v.Age), COUNT(DISTINCT v.StuID), COUNT(DISTINCT v.StuID), v.LName FROM Student AS v WHERE  v.Advisor < 74 GROUP BY v.LName",extra
"SELECT COUNT(h.ClubID), h.ClubDesc, h.ClubLocation FROM Club AS h WHERE  h.ClubID = 89 GROUP BY h.ClubLocation ORDER BY h.ClubLocation ASC",hard
"SELECT MIN(ClubID), ClubID FROM Club WHERE  ClubID > 71 ORDER BY ClubID ASC",medium
SELECT MAX(ClubID) FROM Member_of_club WHERE  StuID != 82 OR StuID > (SELECT MAX(StuID) FROM Member_of_club WHERE  StuID < 67),extra
SELECT MAX(s.StuID) FROM Member_of_club AS s WHERE s.StuID BETWEEN 1 AND 10 AND  s.ClubID >= 33 LIMIT 3,medium
SELECT y.ClubDesc FROM Club AS y WHERE  y.ClubID = 85 OR ClubID IN (SELECT ClubID FROM Member_of_club WHERE  ClubID <= 53) LIMIT 10,extra
"SELECT SUM(ClubID), ClubID FROM Club WHERE  ClubID <= 86 ORDER BY ClubID ASC LIMIT 5",hard
"SELECT COUNT(DISTINCT city_code), Advisor FROM Student WHERE  Major >= 47",medium
"SELECT StuID, StuID FROM Member_of_club WHERE  ClubID < 15 LIMIT 8",medium
"SELECT city_code, Fname FROM Student WHERE Age BETWEEN 1 AND 10 AND  Age <= 85 ORDER BY Fname ASC",extra
"SELECT SUM(Advisor), Age FROM Member_of_club JOIN Student ON Student.StuID = Member_of_club.StuID WHERE Age BETWEEN 1 AND 10 OR Age NOT IN (SELECT Age FROM Student WHERE  Major < 33)",extra
SELECT e.LName FROM Student AS e JOIN Student ON Student.StuID = e.StuID WHERE  e.Advisor >= 52 ORDER BY e.LName DESC LIMIT 10,extra
SELECT MIN(ClubID) FROM Member_of_club WHERE ClubID BETWEEN 1 AND 10,easy
"SELECT COUNT(DISTINCT ClubLocation), ClubLocation, ClubName FROM Club WHERE  ClubID <= 62 ORDER BY ClubLocation DESC",medium
"SELECT MAX(StuID), COUNT(DISTINCT StuID) FROM Member_of_club WHERE  StuID <= 46",medium
