sql,hardness
SELECT affected_region.Region_id FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE  Storm_ID > 85,medium
"SELECT COUNT(DISTINCT r.Region_code), r.Region_id, r.Region_id FROM region AS r",medium
"SELECT y.Name, y.Name, y.Dates_active FROM storm JOIN storm AS y ON storm.Storm_ID = y.Storm_ID WHERE Number_Deaths <= (SELECT MIN(Number_Deaths) FROM storm AS u WHERE u.Storm_ID BETWEEN 1 AND 10 LIMIT 2) GROUP BY y.Dates_active HAVING MAX(y.Number_Deaths) >= 13",extra
"SELECT MIN(Number_Deaths), Name, Number_Deaths FROM storm WHERE  Number_Deaths = 47 GROUP BY Number_Deaths HAVING AVG(Damage_millions_USD) >= 83",medium
SELECT z.Region_id FROM region AS z WHERE  z.Region_id = 28 LIMIT 1,medium
"SELECT z.Region_id, z.Region_id FROM region AS z WHERE  z.Region_id > 65 LIMIT 4",medium
"SELECT MIN(Storm_ID), Region_code FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE  affected_region.Region_id >= 22",medium
SELECT Region_name FROM region WHERE  Region_id > 94 ORDER BY Region_name DESC,medium
"SELECT Number_city_affected, Number_city_affected, Region_name FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE Number_city_affected BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM region AS d WHERE  d.Region_id >= 72 AND affected_region.Region_id = d.Region_id)",extra
"SELECT COUNT(DISTINCT affected_region.Region_id), affected_region.Storm_ID FROM storm JOIN affected_region JOIN region ON affected_region.Storm_ID = storm.Storm_ID AND region.Region_id = affected_region.Region_id WHERE  Max_speed <= 41 ORDER BY affected_region.Storm_ID ASC",extra
SELECT Dates_active FROM storm WHERE  Storm_ID = 78 ORDER BY Dates_active ASC LIMIT 4,hard
"SELECT COUNT(Damage_millions_USD), COUNT(Number_Deaths) FROM storm WHERE EXISTS (SELECT * FROM affected_region AS n WHERE n.Number_city_affected BETWEEN 1 AND 10 AND storm.Storm_ID = n.Storm_ID)",extra
SELECT Number_Deaths FROM storm JOIN affected_region JOIN region ON affected_region.Storm_ID = storm.Storm_ID AND region.Region_id = affected_region.Region_id ORDER BY Number_Deaths ASC LIMIT 10,extra
"SELECT AVG(u.Number_Deaths), COUNT(u.Damage_millions_USD) FROM storm AS u WHERE u.Number_Deaths BETWEEN 1 AND 10",medium
"SELECT COUNT(DISTINCT a.Damage_millions_USD), a.Name, storm.Name FROM storm AS a JOIN storm ON storm.Storm_ID = a.Storm_ID WHERE  a.Number_Deaths = 47",medium
"SELECT MAX(Region_id), Region_code FROM region WHERE  Region_id >= 86 GROUP BY Region_code LIMIT 2",hard
SELECT Storm_ID FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE  Storm_ID <= 100 AND EXISTS (SELECT * FROM affected_region WHERE Number_city_affected BETWEEN 1 AND 10 AND region.Region_id = Region_id) ORDER BY Storm_ID DESC,extra
"SELECT SUM(Number_city_affected), MIN(Storm_ID), Number_city_affected FROM affected_region WHERE  Storm_ID <= 9 GROUP BY Number_city_affected",extra
"SELECT AVG(Number_city_affected), SUM(storm.Storm_ID), Dates_active FROM storm JOIN affected_region ON affected_region.Storm_ID = storm.Storm_ID WHERE Number_Deaths BETWEEN 1 AND 10 AND Max_speed IN (SELECT Max_speed FROM storm WHERE Number_Deaths BETWEEN 1 AND 10) GROUP BY Dates_active LIMIT 3",extra
"SELECT affected_region.Storm_ID, Region_code FROM storm JOIN affected_region JOIN region ON affected_region.Storm_ID = storm.Storm_ID AND region.Region_id = affected_region.Region_id WHERE EXISTS (SELECT * FROM region WHERE Region_id BETWEEN 1 AND 10 OR  Region_id >= 66 AND affected_region.Region_id = Region_id LIMIT 7) GROUP BY Region_code HAVING MIN(region.Region_id) <= 59",extra
"SELECT MIN(Number_Deaths), Number_city_affected, Name FROM storm JOIN affected_region ON affected_region.Storm_ID = storm.Storm_ID WHERE  Number_Deaths > 5 GROUP BY Name",hard
"SELECT SUM(Storm_ID), MIN(Region_id) FROM affected_region WHERE  Storm_ID = 34",medium
"SELECT COUNT(DISTINCT Dates_active), storm.Storm_ID FROM storm JOIN affected_region ON affected_region.Storm_ID = storm.Storm_ID WHERE  Damage_millions_USD < 53",medium
"SELECT Region_id, Name, affected_region.Storm_ID FROM storm JOIN affected_region ON affected_region.Storm_ID = storm.Storm_ID WHERE Max_speed BETWEEN 1 AND 10 AND Region_id > (SELECT AVG(Region_id) FROM region AS a) GROUP BY affected_region.Storm_ID HAVING MIN(Max_speed) > 73 LIMIT 3",extra
"SELECT COUNT(DISTINCT Number_Deaths), COUNT(DISTINCT Max_speed), Name, Damage_millions_USD FROM storm JOIN affected_region JOIN region ON affected_region.Storm_ID = storm.Storm_ID AND region.Region_id = affected_region.Region_id WHERE affected_region.Region_id BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM affected_region WHERE storm.Storm_ID = Storm_ID) GROUP BY Damage_millions_USD HAVING AVG(Max_speed) <= 80",extra
"SELECT Region_name, Region_code FROM region WHERE Region_id BETWEEN 1 AND 10 OR  Region_id = 41 GROUP BY Region_name HAVING MAX(Region_id) > 23 LIMIT 5",extra
SELECT Region_id FROM region WHERE  Region_id > 1,easy
SELECT Number_city_affected FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE Number_city_affected BETWEEN 1 AND 10,medium
"SELECT COUNT(Number_Deaths), Name, Number_Deaths FROM storm WHERE Number_Deaths NOT IN (SELECT Number_Deaths FROM storm WHERE Storm_ID BETWEEN 1 AND 10) GROUP BY Number_Deaths",extra
"SELECT Storm_ID, Storm_ID, region.Region_id FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE  Storm_ID >= 33 ORDER BY Storm_ID ASC LIMIT 10",extra
SELECT Region_code FROM region WHERE  Region_id != 23 ORDER BY Region_code ASC,medium
SELECT Number_city_affected FROM affected_region WHERE  Number_city_affected <= 66 LIMIT 7,medium
"SELECT MIN(Number_city_affected), AVG(Storm_ID), Region_name FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE affected_region.Region_id BETWEEN 1 AND 10 AND  region.Region_id = 72 GROUP BY Region_name",extra
"SELECT MIN(Region_id), Region_id FROM region WHERE  Region_id != 49 ORDER BY Region_id ASC LIMIT 2",hard
"SELECT COUNT(Region_id), Region_id FROM region WHERE  Region_id >= 6",medium
"SELECT MIN(Number_city_affected), Region_name FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE  affected_region.Region_id != 67 ORDER BY Region_name ASC LIMIT 3",extra
