sql,hardness
SELECT T1.Name FROM Scientists AS T1 JOIN AssignedTo AS T2 ON T1.SSN = T2.Scientist JOIN Projects AS T3 ON T2.Project = T3.Code WHERE T1.SSN >= 1 AND T1.SSN <= 10 AND T3.Hours >= 37 ORDER BY T1.Name ASC;,extra
"SELECT COUNT(g.Scientist), g.Project FROM AssignedTo AS g WHERE g.Scientist BETWEEN 1 AND 10 AND  g.Scientist != 8 GROUP BY g.Project HAVING SUM(g.Scientist) <= 91 ORDER BY g.Project DESC",hard
SELECT Name FROM Scientists WHERE SSN < 9 ORDER BY Name ASC LIMIT 1,hard
"SELECT Hours, Code FROM Projects",medium
"SELECT SSN, SSN FROM Scientists WHERE  SSN <= 24",medium
"SELECT j.Scientist, j.Project FROM AssignedTo AS j WHERE  j.Scientist < 5 AND j.Scientist NOT IN (SELECT a.Scientist FROM AssignedTo AS a WHERE a.Scientist BETWEEN 1 AND 10 LIMIT 2) GROUP BY j.Project HAVING MAX(j.Scientist) <= 18 ORDER BY j.Scientist ASC",extra
"SELECT s1.Name, s2.Name FROM Scientists AS s1 JOIN Scientists AS s2 ON s1.SSN = s2.SSN WHERE s1.Name IN (SELECT Name FROM Scientists AS g);",extra
"SELECT r.Code, r.Name FROM Projects AS r WHERE r.Hours BETWEEN 1 AND 10 OR  r.Hours <= 84 GROUP BY r.Name HAVING MIN(r.Hours) <= 84;",hard
"SELECT MAX(j.Scientist), j.Scientist FROM AssignedTo AS j WHERE  j.Scientist = 58",medium
SELECT COUNT(DISTINCT j.Code) FROM Projects AS j WHERE  j.Hours < 74;,easy
"SELECT b.Name, Scientists.Name FROM Scientists AS b JOIN AssignedTo ON Scientists.SSN = b.SSN WHERE  Scientists.SSN > 29 GROUP BY Scientists.Name ORDER BY b.Name ASC LIMIT 5",extra
"SELECT COUNT(DISTINCT T1.SSN), T3.Hours, T3.Name FROM Scientists AS T1 JOIN AssignedTo AS T2 ON T1.SSN = T2.Scientist JOIN Projects AS T3 ON T2.Project = T3.Code GROUP BY T3.Name, T3.Hours HAVING MIN(T1.SSN) > 93 ORDER BY T3.Name DESC LIMIT 7",extra
SELECT COUNT(DISTINCT Name) FROM Projects WHERE Hours = 5,easy
SELECT T2.Code FROM AssignedTo AS T1 JOIN Projects AS T2 ON T1.Project = T2.Code AND T1.Scientist = (SELECT SSN FROM Scientists) WHERE T2.Code NOT IN (SELECT Code FROM Projects WHERE Hours = 32 LIMIT 10) LIMIT 10,extra
"SELECT AVG(Hours), Project FROM AssignedTo AS at INNER JOIN Projects AS p ON at.Project = p.Code WHERE at.Project != 98 GROUP BY at.Project LIMIT 5;",extra
"SELECT Hours, Code FROM Projects WHERE Name NOT IN (SELECT Name FROM Scientists WHERE SSN BETWEEN 1 AND 10 LIMIT 10) GROUP BY Hours",extra
SELECT AVG(b.Hours) FROM Projects AS b WHERE b.Hours < 92;,easy
SELECT T1.SSN FROM Scientists AS T1 JOIN AssignedTo AS T2 ON T1.SSN = T2.Scientist JOIN Projects AS T3 ON T2.Project = T3.Code WHERE T3.Hours BETWEEN 1 AND 10 AND T1.SSN > 45 ORDER BY T1.SSN DESC;,extra
SELECT Code FROM Projects WHERE Hours <= 46;,easy
SELECT Name FROM Scientists WHERE SSN >= (SELECT MAX(SSN) FROM Scientists WHERE SSN BETWEEN 1 AND 10 AND SSN <= 84) ORDER BY Name DESC,extra
"SELECT COUNT(DISTINCT at.Project), COUNT(DISTINCT at.Scientist) FROM AssignedTo at JOIN Projects p ON at.Project = p.Code WHERE EXISTS (SELECT * FROM Projects v WHERE v.Code = at.Project AND v.Hours != 64)",extra
SELECT Project FROM AssignedTo JOIN Projects JOIN Scientists ON AssignedTo.Project = Projects.Code AND Scientists.SSN = AssignedTo.Scientist WHERE AssignedTo.Scientist BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM Scientists WHERE  Scientists.SSN <= 55 AND AssignedTo.Scientist = Scientists.SSN) ORDER BY Project DESC LIMIT 4,extra
SELECT Name FROM Scientists WHERE SSN < 99 GROUP BY Name ORDER BY Name DESC;,hard
"SELECT Name, AVG(Hours) FROM Projects WHERE Hours < 90 GROUP BY Name HAVING AVG(Hours) = 68;",medium
"SELECT COUNT(SSN), MAX(SSN), Name FROM Scientists WHERE SSN BETWEEN 1 AND 10 OR Name NOT IN (SELECT T2.Name FROM AssignedTo AS T1 INNER JOIN Projects AS T2 ON T1.Project = T2.Code WHERE T2.Hours > 1) ORDER BY Name DESC",extra
SELECT l.Scientist FROM AssignedTo AS l WHERE  l.Scientist <= 3 ORDER BY l.Scientist ASC,medium
SELECT v.Scientist FROM AssignedTo AS v WHERE v.Scientist BETWEEN 1 AND 10 OR v.Scientist != 22 ORDER BY v.Scientist DESC;,hard
"SELECT COUNT(DISTINCT T1.Name), T1.SSN FROM Scientists AS T1 JOIN AssignedTo AS T2 ON T1.SSN = T2.Scientist JOIN Projects AS T3 ON T2.Project = T3.Code WHERE T3.Code NOT IN (SELECT Code FROM Projects WHERE Hours BETWEEN 1 AND 10 AND Hours < 75)",extra
"SELECT MAX(T2.Hours), T1.Scientist, T2.Code AS Project FROM AssignedTo AS T1 JOIN Projects AS T2 ON T1.Project = T2.Code JOIN Scientists AS T3 ON T1.Scientist = T3.SSN WHERE T2.Hours BETWEEN 1 AND 10 GROUP BY T2.Code, T1.Scientist HAVING COUNT(T2.Hours) <= 75",extra
"SELECT COUNT(n.SSN), n.SSN FROM Scientists AS n WHERE  n.SSN < 26 ORDER BY n.SSN ASC",medium
SELECT Project FROM AssignedTo WHERE Scientist = '59' GROUP BY Project HAVING MAX(Scientist) >= 60 LIMIT 5,hard
