query,question,iter,flag
"SELECT SUM(amount_outstanding), returned_damaged_yn FROM Bookings WHERE  amount_of_refund <= 39",What is the total amount outstanding and the returned damaged status for bookings with a refund amount less than or equal to 39?,5,True
SELECT first_name FROM Customers JOIN Bookings ON Bookings.customer_id = Customers.customer_id,What are the first names of all customers who made a booking?,2,True
"SELECT COUNT(DISTINCT Products_Booked.product_id) as unique_products, product_type_code, MAX(daily_hire_cost) as max_cost FROM Products_Booked JOIN Products_for_Hire ON Products_Booked.product_id = Products_for_Hire.product_id WHERE Products_for_Hire.product_id >= 52 GROUP BY product_type_code HAVING MAX(daily_hire_cost) > 5 ORDER BY product_type_code ASC","What are the unique products, product types, and maximum hire costs for products with IDs 52 or higher, grouped by product type and with maximum hire costs over 5, listed in ascending order by product type?",6,False
"SELECT u.gender_mf, COUNT(DISTINCT u.gender_mf) FROM Customers AS u WHERE u.coupon_id = 96 GROUP BY u.gender_mf LIMIT 7","What are the genders and their respective distinct counts of customers who used coupon 96, listed from the 8th row onwards?",6,False
"SELECT product_id, booking_id FROM View_Product_Availability WHERE  product_id >= 23 LIMIT 3","What are the product and booking IDs for products with IDs 23 and above, starting from the 4th product?",6,False
"SELECT coupon_id, date_became_customer FROM Customers WHERE customer_id = 58 LIMIT 10","What are the coupon_id and date_became_customer of customer with id 58, starting from the 11th record?",3,True
SELECT COUNT(DISTINCT last_name) FROM Customers WHERE gender_mf NOT IN (SELECT gender_mf FROM Customers WHERE coupon_id BETWEEN 1 AND 10 OR  customer_id = 55),How many unique last names of customers are there who do not have a gender that matches the gender of customers with coupon id between 1 and 10 or customer id of 55?,4,True
"SELECT amount_of_discount, amount_of_refund FROM Customers JOIN Bookings ON Bookings.customer_id = Customers.customer_id WHERE  amount_of_discount != 20 AND first_name NOT IN (SELECT first_name FROM Customers WHERE  customer_id = 77)",What is the amount of discount and refund for customers who received a discount other than 20 and are not named the same as the customer with id 77?,2,True
"SELECT product_id, product_id FROM Products_for_Hire",What is the product id of each product?,6,False
"SELECT product_type_code, product_description FROM Products_for_Hire WHERE  product_id >= 72",What are the product type codes and product descriptions for products with ids 72 and above?,2,True
