query,question,iter,flag,hardness
"SELECT MIN(p.Height), p.People_ID, p.Name FROM people AS p WHERE p.People_ID != 73 GROUP BY p.People_ID, p.Name ORDER BY p.People_ID DESC","What is the minimum height of each person, along with their ID and name, excluding the person with ID 73, listed in descending order of ID?",5,True,hard
"SELECT people.People_ID, Money_Rank FROM poker_player JOIN people ON poker_player.People_ID = people.People_ID WHERE  Height != 71 OR Name NOT IN (SELECT Name FROM people WHERE  People_ID = 66) LIMIT 7","What are the IDs and money ranks of the 8th to 14th poker players, excluding those with a height of 71 or those named the same as the person with ID 66?",6,False,extra
"SELECT Money_Rank, Final_Table_Made FROM poker_player WHERE Final_Table_Made <= 46 GROUP BY Final_Table_Made HAVING MIN(Final_Table_Made) > 0 AND MIN(Final_Table_Made) < 52;","What are the money ranks for the final table positions made by poker players that are greater than 0 and less than 52, grouped by final table made position?",6,False,medium
"SELECT MAX(Best_Finish), Name FROM poker_player JOIN people ON poker_player.People_ID = people.People_ID WHERE poker_player.People_ID BETWEEN 1 AND 10 GROUP BY Name HAVING MAX(Poker_Player_ID) = 96",What is the highest finish and corresponding player name for players with id between 1 and 10 and whose highest poker player id is 96?,6,False,hard
"SELECT COUNT(DISTINCT people.Height), people.Nationality FROM poker_player JOIN people ON poker_player.People_ID = people.People_ID WHERE  people.People_ID >= 26 GROUP BY people.Nationality LIMIT 3","What are the nationalities of people with unique heights, with people IDs 26 or higher, for the 4th to 6th groups of nationality?",6,False,extra
"SELECT Money_Rank, COUNT(Earnings) FROM poker_player WHERE Best_Finish BETWEEN 1 AND 10 OR People_ID < 13 GROUP BY Money_Rank HAVING COUNT(Earnings) > 24;","What are the money ranks and their respective counts of earnings for poker players who finished between 1st and 10th place or have a people ID less than 13, where the count of earnings is more than 24?",5,True,hard
"SELECT MAX(Money_Rank), Birth_Date FROM poker_player JOIN people ON poker_player.People_ID = people.People_ID WHERE Height BETWEEN 1 AND 10 AND People_ID > (SELECT AVG(People_ID) FROM poker_player AS k WHERE k.Money_Rank BETWEEN 1 AND 10 OR  k.Final_Table_Made = 64 LIMIT 5)",What is the highest money rank and birth date of poker players who are between 1 and 10 in height and have a people id greater than the average people id of the top 5 poker players with a money rank between 1 and 10 or who made 64 final tables?,6,False,extra
"SELECT Name, Height FROM people WHERE Height = ( SELECT MAX(Height) FROM people )",What are the names and heights of the tallest people?,5,True,extra
"SELECT p.Nationality, p.Birth_Date FROM people AS p JOIN poker_player AS pp ON p.People_ID = pp.People_ID WHERE p.Height >= 73 GROUP BY p.Birth_Date ORDER BY p.Birth_Date DESC;","What are the nationalities of the tallest poker players, listed in order of most recent birthdate first, grouped by birthdate?",6,False,extra
"SELECT AVG(Earnings), MAX(Earnings), MIN(Height) FROM poker_player JOIN people ON poker_player.People_ID = people.People_ID WHERE poker_player.People_ID BETWEEN 1 AND 10 LIMIT 9","What are the average and maximum earnings, as well as the minimum height, of the 10th to 18th poker players with IDs from 1 to 10?",6,False,hard
