query,question,iter,flag
"SELECT MAX(T1.aid), T2.aid FROM aircraft AS T1 JOIN certificate AS T2 ON T2.aid = T1.aid JOIN flight AS T3 ON T3.aid = T1.aid WHERE T3.distance <= 58",What is the maximum airline id in the aircraft table and the airline id in the certificate table for flights with a distance of 58 or less?,6,False
"SELECT salary, COUNT(*) FROM employee WHERE eid <= 67 GROUP BY salary;",What are the salaries of employees with employee IDs less than or equal to 67 and how many employees have each salary?,2,True
"SELECT name, name, name FROM aircraft WHERE  distance != 15",What are the names of the airlines that have a maximum flight distance other than 15?,6,False
"SELECT COUNT(DISTINCT T1.distance), COUNT(DISTINCT T1.aid), T2.aid 
FROM aircraft AS T1 
JOIN certificate AS T2 
ON T2.aid = T1.aid 
WHERE T2.aid <= 31 
GROUP BY T2.aid 
ORDER BY T2.aid DESC 
LIMIT 8","For each airline with an id of 31 or less, what are the airline id, the number of distinct distances of its aircraft, and the number of distinct airline ids of its certificates?",6,False
"SELECT distance, name FROM aircraft WHERE  aid = 67 GROUP BY name HAVING COUNT(aid) >= 36","Which aircrafts have a distance and name, and appear at least 36 times in this list with airline id 67?",6,False
"SELECT T3.aid, T2.name FROM employee AS T1 JOIN certificate AS T3 ON T1.eid = T3.eid JOIN aircraft AS T2 ON T3.aid = T2.aid WHERE T1.salary BETWEEN 1 AND 10 OR T2.aid >= 13","What are the airline IDs and aircraft names for employees with a salary between 1 and 10, or for aircraft with an ID greater than or equal to 13?",6,False
"SELECT T2.name, SUM(T1.distance) AS total_distance FROM flight AS T1 INNER JOIN aircraft AS T2 ON T1.aid = T2.aid WHERE T2.aid != 77 GROUP BY T2.name ORDER BY T2.name DESC","What is the total distance flown by each airline, excluding airline 77, listed in descending order by airline name?",5,True
SELECT T2.name FROM certificate AS T1 INNER JOIN employee AS T2 ON T1.eid = T2.eid WHERE T1.eid = 54 AND T1.aid IN (SELECT aid FROM certificate WHERE eid = 54),What is the name of the employee who is certified to work with all the airlines that employee with id 54 is certified to work with?,4,True
SELECT aircraft.aid FROM aircraft JOIN certificate ON aircraft.aid = certificate.aid JOIN employee ON certificate.eid = employee.eid;,Which aircraft IDs are associated with both an employee and a certificate?,5,True
SELECT MAX(salary) FROM employee WHERE salary <= 59 OR eid IN (SELECT eid FROM employee WHERE eid <= 65),What is the maximum salary of employees who earn no more than 59 units of currency or have an employee id of 65 or less?,2,True
SELECT origin FROM flight WHERE  price < 91 ORDER BY origin DESC,"What are the origins of the flights priced less than 91 dollars, listed in descending order by origin?",3,True
SELECT o.aid FROM certificate AS o JOIN certificate AS t ON t.eid = o.eid WHERE EXISTS (SELECT * FROM aircraft WHERE aid <= 4 AND t.eid = aid),Which airline ids are certified by employees who are also certified for an aircraft with aid less than or equal to 4?,2,True
SELECT T3.name FROM flight AS T1 JOIN aircraft AS T2 ON T1.aid = T2.aid JOIN certificate AS T4 ON T2.aid = T4.aid JOIN employee AS T3 ON T3.eid = T4.eid WHERE T2.distance >= 13,What are the names of the employees certified to operate aircraft with a distance capacity of at least 13?,2,True
SELECT T1.origin FROM flight AS T1 JOIN aircraft AS T2 ON T1.aid = T2.aid JOIN certificate AS T3 ON T3.aid = T2.aid JOIN employee AS T4 ON T4.eid = T3.eid WHERE T2.distance BETWEEN 1 AND 10,What are the origins of the flights operated by an aircraft with a distance between 1 and 10?,4,True
"SELECT SUM(price), flno, aid FROM flight WHERE flno >= 3 GROUP BY flno, aid LIMIT 2;","What are the total prices, flight numbers, and airline IDs for the first two flights with a flight number of 3 or more, grouped by flight number and airline ID?",4,True
SELECT distance FROM aircraft WHERE  distance <= 9 ORDER BY distance DESC,"What are the distances of aircraft that can fly 9 units or less, listed from longest to shortest?",3,True
SELECT name FROM aircraft WHERE distance > 83 OR distance IN (SELECT distance FROM flight WHERE price != 98) ORDER BY name DESC LIMIT 1,"What is the name of the second aircraft, in descending order, that has a distance greater than 83 miles or is the same distance as a flight with a price other than 98 dollars?",6,True
SELECT COUNT(DISTINCT T3.arrival_date) FROM employee AS T1 JOIN certificate AS T2 ON T1.eid = T2.eid JOIN aircraft AS T4 ON T2.aid = T4.aid JOIN flight AS T3 ON T4.aid = T3.aid WHERE T3.flno > 30 LIMIT 1,What is the number of distinct arrival dates of flights with a flight number greater than 30 (excluding the first result)?,6,False
"SELECT SUM(a.distance), a.name FROM aircraft AS a WHERE a.aid BETWEEN 1 AND 10 OR a.aid = 67 GROUP BY a.name","What is the total distance for each aircraft with an airline id between 1 and 10, or an airline id of 67?",6,False
"SELECT COUNT(certificate.eid), employee.eid FROM employee JOIN certificate ON employee.eid = certificate.eid WHERE salary = 21 GROUP BY employee.eid;",How many certificates does each employee have if the employee's salary is 21?,3,True
"SELECT T1.aid, T2.eid FROM certificate AS T1 JOIN employee AS T2 ON T1.eid = T2.eid WHERE T2.name IN (SELECT name FROM employee AS p WHERE p.salary > 64)",What are the airline ids and employee ids of employees who earn more than 64 dollars?,6,True
"SELECT COUNT(DISTINCT eid), eid, aid FROM certificate WHERE aid <= 18 AND aid IN (SELECT aid FROM certificate AS s WHERE s.eid BETWEEN 1 AND 10 AND s.eid >= 3) GROUP BY eid, aid ORDER BY aid DESC;","What are the distinct counts of employee ids for each airline id, considering only airline ids 3 to 18 and employee ids 1 to 10, ordered by airline id in descending order?",6,False
SELECT i.name FROM employee AS i WHERE  i.eid < 29 LIMIT 4;,What are the names of the first 4 employees with an employee id less than 29?,2,True
