query,question,iter,flag
"SELECT OMIM, medicine.name FROM medicine JOIN medicine_enzyme_interaction JOIN enzyme ON medicine_enzyme_interaction.medicine_id = medicine.id AND enzyme.id = medicine_enzyme_interaction.enzyme_id WHERE  medicine.id = 32 OR EXISTS (SELECT * FROM medicine_enzyme_interaction WHERE  enzyme_id <= 70 AND medicine.id = medicine_id)",What are the names of medicine with id 32 or of medicines that interact with enzymes with id 70 or less?,6,False
"SELECT MIN(id) AS min_id, id, FDA_approved FROM medicine WHERE id <= 15 ORDER BY FDA_approved DESC",What is the lowest id of the medicine with the highest FDA approval among the first 15 medicines?,6,False
"SELECT COUNT(DISTINCT T2.FDA_approved), T1.medicine_id FROM medicine_enzyme_interaction T1 JOIN medicine T2 ON T2.id = T1.medicine_id WHERE T1.enzyme_id <= 78 OR T1.enzyme_id IN (SELECT T1.enzyme_id FROM medicine_enzyme_interaction T1 JOIN medicine T2 ON T2.id = T1.medicine_id WHERE T1.enzyme_id <= 50) GROUP BY T1.medicine_id HAVING MIN(T1.medicine_id) > 70","What are the counts of distinct FDA approvals for each medicine with a medicine id greater than 70, that either interacts with an enzyme with an id less than or equal to 78 or interacts with an enzyme with an id less than or equal to 50 and has another medicine interaction with an enzyme id less than or equal to 50?",6,False
"SELECT COUNT(m.id), m.name FROM medicine m JOIN medicine_enzyme_interaction mei ON mei.medicine_id = m.id WHERE m.id != 50 ORDER BY m.name ASC","What is the count and name of each medicine, excluding the medicine with id 50, ordered alphabetically by name?",4,True
"SELECT r.medicine_id, medicine_enzyme_interaction.medicine_id FROM medicine_enzyme_interaction JOIN medicine_enzyme_interaction AS r ON medicine_enzyme_interaction.enzyme_id = r.enzyme_id WHERE medicine_enzyme_interaction.enzyme_id BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM medicine WHERE  id <= 23 AND medicine_enzyme_interaction.enzyme_id = medicine.id)",What are the medicine ids of medicine enzyme interactions where the enzyme id is between 1 and 10 or if the medicine id exists with id less than or equal to 23 in the medicine table?,6,False
"SELECT q.medicine_id, q.interaction_type, COUNT(q.enzyme_id) FROM medicine_enzyme_interaction AS q WHERE q.medicine_id > 28 GROUP BY q.medicine_id, q.interaction_type ORDER BY q.medicine_id DESC","What are the medicine ids, interaction types, and the number of enzyme ids, for each medicine with id greater than 28, listed in descending order of medicine id?",2,True
"SELECT MAX(medicine.id), SUM(medicine_enzyme_interaction.medicine_id) FROM medicine JOIN medicine_enzyme_interaction ON medicine.id = medicine_enzyme_interaction.medicine_id JOIN enzyme ON medicine_enzyme_interaction.enzyme_id = enzyme.id WHERE enzyme.id = 93",What is the highest id of a medicine and the total count of its interactions with an enzyme of id 93?,6,False
"SELECT COUNT(DISTINCT Trade_Name), id FROM medicine WHERE  id >= 47 LIMIT 4",What are the distinct trade names and ids of the 5th to 8th medicine with id 47 or higher?,4,True
"SELECT COUNT(k.medicine_id), k.enzyme_id FROM medicine_enzyme_interaction AS k WHERE k.enzyme_id BETWEEN 1 AND 10 AND  k.enzyme_id >= 71 ORDER BY k.enzyme_id DESC LIMIT 2","Excluding the top result, what are the enzyme ids and the number of medicines interacting with them for the 2 enzymes with the highest ids between 71 and the maximum id in descending order?",6,False
SELECT enzyme_id FROM medicine JOIN medicine_enzyme_interaction ON medicine_enzyme_interaction.medicine_id = medicine.id WHERE medicine_enzyme_interaction.medicine_id != 35 ORDER BY enzyme_id ASC,"What are the enzyme ids of the medicine enzyme interactions excluding those for medicine with id 35, listed in ascending order?",3,True
