query,question,iter,flag
"SELECT MIN(Perpetrator_ID), SUM(Year), MIN(Injured) FROM perpetrator WHERE  Year = 68 LIMIT 10","What is the minimum perpetrator id, total year, and minimum number of injured people in the perpetrator table for the year 68, considering 10 records after the first 10 records?",5,True
"SELECT COUNT(f.Killed), SUM(f.Perpetrator_ID), COUNT(DISTINCT f.Injured), f.Date FROM perpetrator AS f WHERE  f.Perpetrator_ID < 36 GROUP BY f.Date HAVING SUM(f.People_ID) > 56 LIMIT 5","What dates had more than 56 people involved, with the number of people killed and perpetrators involved, and the number of distinct people injured, for perpetrator IDs less than 36, showing the next 5 records after the first 5?",6,False
"SELECT COUNT(People_ID), Height FROM people WHERE  Height <= 37 ORDER BY Height DESC","What is the number of people and their heights, for people with a height of 37 or less, listed in order of height from tallest to shortest?",3,True
"SELECT COUNT(DISTINCT d.Location), d.Date FROM perpetrator AS d WHERE d.Killed = 13 GROUP BY d.Date, d.Location HAVING COUNT(DISTINCT d.Location) = 1;",On which dates were there terrorist attacks in only one location that killed 13 people?,6,False
SELECT Name FROM people WHERE People_ID >= 19 LIMIT 9;,"What are the names of the 9 people with the highest people IDs, starting from 19?",6,False
"SELECT Perpetrator_ID, Country FROM perpetrator WHERE  Perpetrator_ID >= 51 LIMIT 3",What are the perpetrator IDs and countries of the fourth to sixth perpetrators with IDs 51 and above?,3,True
SELECT a.Date FROM perpetrator AS a JOIN people AS b ON a.People_ID = b.People_ID WHERE a.Year BETWEEN 1 AND 10 OR b.People_ID NOT IN (SELECT People_ID FROM people WHERE Height BETWEEN 1 AND 10 AND People_ID >= 76) LIMIT 1,What is the date of the second perpetrator with a people id that is either not associated with a person with height between 1 and 10 and people id 76 and above or a year between 1 and 10?,6,False
SELECT people.People_ID FROM perpetrator JOIN people ON perpetrator.People_ID = people.People_ID WHERE Height BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM people p2 WHERE p2.Height = 26 AND p2.People_ID = people.People_ID) ORDER BY people.People_ID ASC,"What are the IDs of perpetrators who are either 1 to 10 units tall or 26 units tall, listed in ascending order by ID?",2,True
SELECT Country FROM perpetrator WHERE Killed BETWEEN 1 AND 10 OR  People_ID <= 98,What countries have perpetrators who have killed between 1 and 10 people or have a people id of 98 or less?,2,True
SELECT Location FROM perpetrator WHERE  Injured > 21 ORDER BY Location DESC,"In which locations did the perpetrators cause more than 21 injuries, listed in descending order by location?",4,True
