query,question,iter,flag
"SELECT MIN(account_id), account_name FROM Accounts WHERE  customer_id >= 4",What is the smallest account ID and its corresponding account name for customers with IDs 4 and above?,3,True
SELECT o.order_details FROM Orders AS o WHERE  o.order_id <= 87 ORDER BY o.order_details ASC LIMIT 5,What are the next 5 order details in ascending order after the first 5 for orders with an order id less than or equal to 87?,3,True
"SELECT SUM(vat_rating), MIN(vat_rating), product_type_description FROM Product_Categories WHERE vat_rating BETWEEN 1 AND 10 OR product_type_description IN (SELECT product_type_description FROM Product_Categories AS t WHERE  t.vat_rating <= 40 LIMIT 8) GROUP BY product_type_description LIMIT 2","What are the sum, minimum vat rating, and product type descriptions for the product categories with vat ratings between 1 and 10, or with product type descriptions that have vat ratings less than or equal to 40, grouped by product type descriptions and limited to 2 categories starting from the 3rd category?",6,False
SELECT u.product_title FROM Invoice_Line_Items AS u WHERE  u.product_price != 86 AND derived_product_cost IN (SELECT derived_product_cost FROM Invoice_Line_Items AS a WHERE  a.order_item_id >= 96) ORDER BY u.product_title ASC LIMIT 3,"What are the next 3 product titles of line items with a price not equal to 86 and a derived product cost matching any of the costs of line items with order item IDs 96 or greater, listed in ascending order by product title?",3,True
"SELECT COUNT(DISTINCT invoice_number), transaction_type FROM Financial_Transactions WHERE  account_id <= 68 ORDER BY transaction_type ASC LIMIT 4","What are the counts of distinct invoice numbers for different transaction types, for account ids less than or equal to 68, after removing the first 4 results and ordering by transaction type in ascending order?",6,False
"SELECT COUNT(DISTINCT C.login_password), C.customer_id FROM Customers C JOIN Orders O ON C.customer_id = O.customer_id JOIN Invoices I ON O.order_id = I.order_id JOIN Accounts A ON C.customer_id = A.customer_id WHERE C.customer_id <= 9 GROUP BY C.customer_id LIMIT 5","What is the count of distinct login passwords for each customer with customer id less than or equal to 9, grouped by customer id and limited to 5 records starting from the 6th record?",6,False
SELECT u.unit_price FROM Products AS u WHERE (u.unit_price BETWEEN 1 AND 10) OR (u.parent_product_id >= 92),"What are the unit prices of products that cost between 1 and 10, or are related to a parent product with id 92 or higher?",4,True
"SELECT T1.customer_id, T3.order_details FROM Customers AS T1 JOIN Orders AS T3 ON T1.customer_id = T3.customer_id JOIN Invoices AS T2 ON T2.order_id = T3.order_id JOIN Invoice_Line_Items AS T4 ON T2.invoice_number = T4.invoice_number WHERE T4.product_price < 51 OR T4.derived_product_cost NOT IN (SELECT derived_product_cost FROM Invoice_Line_Items) ORDER BY T3.order_details ASC","What are the customer ids and order details for orders that include products with a price less than 51 or products with a unique derived cost, listed in ascending order by order details?",6,False
"SELECT T1.order_id, T1.customer_id, T3.account_id FROM Customers AS T2 JOIN Accounts AS T3 ON T2.customer_id = T3.customer_id JOIN Orders AS T1 ON T2.customer_id = T1.customer_id JOIN Invoices AS T4 ON T1.order_id = T4.order_id WHERE T1.order_id BETWEEN 1 AND 10 AND email_address NOT IN (SELECT email_address FROM Customers AS d WHERE d.customer_id BETWEEN 1 AND 10 OR  d.customer_id = 24)","What are the order IDs and customer IDs for orders between 1 and 10, along with their corresponding account IDs, excluding customers with IDs between 1 and 10 and customer ID 24?",6,False
"SELECT other_transaction_details, transaction_comment FROM Financial_Transactions WHERE  transaction_amount >= 92",What are the other transaction details and transaction comments for the financial transactions with an amount of 92 or more?,2,True
"SELECT account_id, transaction_type FROM Financial_Transactions WHERE invoice_number >= 10 GROUP BY transaction_type","What are the account ids and transaction types for financial transactions with an invoice number of 10 or more, grouped by transaction type?",6,True
SELECT Customers.customer_id FROM Customers JOIN Accounts JOIN Orders ON Orders.customer_id = Customers.customer_id AND Accounts.customer_id = Customers.customer_id WHERE EXISTS (SELECT * FROM Customers AS d WHERE  d.customer_id > 22 AND Accounts.customer_id = d.customer_id) ORDER BY Customers.customer_id DESC LIMIT 1,What is the second highest customer id of customers with a customer id greater than 22 who have an open account and have placed at least one order?,3,True
"SELECT COUNT(DISTINCT email_address), country FROM Customers JOIN Orders ON Orders.customer_id = Customers.customer_id WHERE EXISTS (SELECT * FROM Order_Items AS k WHERE k.product_id BETWEEN 1 AND 10 OR  k.order_item_id <= 6 AND Orders.order_id = k.order_id) GROUP BY country HAVING MAX(Orders.customer_id) > 34","What is the number of distinct email addresses and the country for customers who have placed orders containing products with ids between 1 and 10 or order items with ids less than or equal to 6, and whose maximum customer id is greater than 34?",6,False
SELECT MAX(order_item_id) FROM Order_Items JOIN Products ON Products.product_id = Order_Items.product_id WHERE order_item_id BETWEEN 1 AND 10 OR order_item_id NOT IN (SELECT order_item_id FROM Invoice_Line_Items AS l WHERE  l.product_id >= 9 LIMIT 4),What is the maximum order item id for order items with id between 1 and 10 or not included in the first 4 items with a product id of 9 or more in the invoice line items?,3,True
"SELECT MIN(vat_rating), production_type_code FROM Product_Categories WHERE production_type_code NOT IN (SELECT production_type_code FROM Products AS e WHERE  e.product_id = 39 LIMIT 2) ORDER BY production_type_code DESC","What is the minimum vat rating and production type code of product categories excluding the categories of product id 39, sorted in descending order of production type code?",6,False
SELECT e.invoice_number FROM Invoices AS e ORDER BY e.invoice_number ASC,What are all the invoice numbers in ascending order?,2,True
SELECT i.invoice_number FROM Invoices AS i JOIN Orders AS r ON i.order_id = r.order_id WHERE i.invoice_number = 16 AND r.customer_id >= 59 ORDER BY i.invoice_number ASC LIMIT 6,"What are the next 6 invoice numbers after the first 6, where the invoice number is 16 and the customer ID is 59 or greater, ordered by invoice number in ascending order?",6,False
