query,question,iter,flag
"SELECT AVG(r.Rating), r.ResID FROM Restaurant AS r WHERE Rating >= (SELECT MIN(Rating) FROM Restaurant WHERE  ResID > 51) ORDER BY r.ResID DESC","What is the average rating of the restaurants with the highest IDs, considering only those with a rating higher than or equal to the lowest rating of the restaurants with an ID greater than 51, listed in descending order by restaurant ID?",6,False
SELECT MIN(z.StuID) FROM Visits_Restaurant AS z WHERE  z.StuID <= 72,What is the smallest student ID of students who visited a restaurant and have an ID of 72 or less?,2,True
"SELECT COUNT(DISTINCT T1.ResTypeID), T2.ResTypeName FROM Type_Of_Restaurant AS T1 INNER JOIN Restaurant_Type AS T2 ON T1.ResTypeID = T2.ResTypeID WHERE T1.ResTypeID BETWEEN 1 AND 10 ORDER BY T2.ResTypeName DESC;","How many distinct restaurant types with type IDs between 1 and 10 are there, listed in descending order by restaurant type name?",6,False
SELECT COUNT(n.ResTypeID) FROM Type_Of_Restaurant AS n,How many distinct types of restaurants are there?,6,False
"SELECT Address, Rating FROM Restaurant WHERE ResID < 36 LIMIT 6",What are the addresses and ratings of the 7th to 12th restaurants with restaurant IDs less than 36?,2,True
SELECT p.Sex FROM Student AS p,What sex are the students?,2,True
"SELECT StuID, Address FROM Visits_Restaurant JOIN Restaurant ON Visits_Restaurant.ResID = Restaurant.ResID WHERE Spent BETWEEN 1 AND 10 ORDER BY Address DESC","What are the student IDs and addresses of the restaurants they visited, where they spent between 1 and 10, listed in descending order of address?",2,True
SELECT ResTypeID FROM Type_Of_Restaurant WHERE ResTypeID >= 2 OR ResTypeID = (SELECT MAX(ResTypeID) FROM Type_Of_Restaurant) ORDER BY ResTypeID ASC,"What are the restaurant type IDs that are greater than or equal to 2 or are the maximum type ID, listed in ascending order?",6,False
"SELECT MIN(T.ResTypeID), T.ResTypeDescription FROM Restaurant_Type T LEFT JOIN Type_Of_Restaurant R ON T.ResTypeID = R.ResTypeID WHERE T.ResTypeID BETWEEN 1 AND 10 AND (R.ResTypeID IS NULL OR R.ResTypeID = 80) LIMIT 8","What are the minimum restaurant type IDs and their corresponding descriptions for restaurant types with IDs between 1 and 10, excluding those not associated with any restaurants or associated with the restaurant type ID 80, starting from the 9th result?",6,False
SELECT DISTINCT Address FROM Restaurant ORDER BY Address DESC;,What are the distinct addresses of the restaurants in descending order?,2,True
"SELECT T.ResTypeID, RT.ResTypeName FROM Type_Of_Restaurant T JOIN Restaurant_Type RT ON T.ResTypeID = RT.ResTypeID WHERE T.ResID != 71 LIMIT 9",What are the restaurant type IDs and names for the 10th to 18th restaurant types that are not associated with restaurant ID 71?,3,True
"SELECT AVG(ResID), ResTypeName FROM Type_Of_Restaurant JOIN Restaurant_Type ON Type_Of_Restaurant.ResTypeID = Restaurant_Type.ResTypeID WHERE Restaurant_Type.ResTypeID <= 40 GROUP BY ResTypeName;",What is the average restaurant ID for each restaurant type with a type ID less than or equal to 40?,4,True
"SELECT Restaurant.ResID, Type_Of_Restaurant.ResTypeID FROM Type_Of_Restaurant JOIN Restaurant ON Type_Of_Restaurant.ResID = Restaurant.ResID WHERE Restaurant.ResID >= 86 ORDER BY Restaurant.ResID DESC LIMIT 3","What are the restaurant IDs and types of the three restaurants with IDs less than or equal to 85 and IDs greater than or equal to 86, in descending order of restaurant ID?",6,False
"SELECT Student.StuID, LName FROM Student JOIN Visits_Restaurant ON Student.StuID = Visits_Restaurant.StuID JOIN Restaurant ON Visits_Restaurant.ResID = Restaurant.ResID WHERE Student.StuID IN (SELECT StuID FROM Visits_Restaurant WHERE StuID BETWEEN 1 AND 10 AND Spent <= 76 LIMIT 2)",What is the student id and last name of students who are among the first 2 students with student ids 1 through 10 to spend no more than 76 at a restaurant?,3,True
"SELECT COUNT(o.ResTypeID), COUNT(DISTINCT o.ResTypeName) FROM Restaurant_Type AS o WHERE o.ResTypeID BETWEEN 1 AND 10 AND  o.ResTypeID < 17","How many restaurant types, and how many distinct restaurant type names, have a restaurant type ID between 1 and 10 and less than 17?",5,True
SELECT DISTINCT T3.ResName FROM Type_Of_Restaurant T1 JOIN Restaurant_Type T2 ON T1.ResTypeID = T2.ResTypeID JOIN Restaurant T3 ON T1.ResID = T3.ResID WHERE T3.Rating BETWEEN 1 AND 10,What are the distinct names of the restaurants with a rating between 1 and 10?,6,False
SELECT ResID FROM Type_Of_Restaurant WHERE ResID <= 9 AND ResTypeID IN (SELECT ResTypeID FROM Restaurant_Type WHERE ResTypeID BETWEEN 1 AND 10),"What are the restaurant IDs of those restaurants that have a type ID between 1 and 10, and have a restaurant ID less than or equal to 9?",4,True
"SELECT LName, Sex FROM Student WHERE  Age = 71",What are the last names and genders of students who are 71 years old?,2,True
"SELECT l.Advisor, l.StuID FROM Student AS l WHERE  l.Major < 80",What is the advisor and student ID for students with a major less than 80?,2,True
SELECT Fname FROM Student WHERE Advisor BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM Visits_Restaurant WHERE  ResID < 36 AND Student.StuID = StuID),What are the first names of students who have an advisor between 1 and 10 or who have visited a restaurant with an id less than 36?,2,True
SELECT ResName FROM Restaurant WHERE ResID > 26 ORDER BY ResID DESC LIMIT 1;,What is the name of the restaurant with the highest restaurant ID?,2,True
"SELECT f.ResID FROM Type_Of_Restaurant AS f WHERE f.ResTypeID <= 67 GROUP BY f.ResID, f.ResTypeID HAVING SUM(f.ResID) < 69 ORDER BY f.ResID ASC","What are the restaurant IDs of restaurants with a type ID less than or equal to 67, where the sum of these restaurant IDs is less than 69, listed in ascending order by restaurant ID?",6,True
