query,question,iter,flag
SELECT COUNT(DISTINCT Age) FROM people WHERE Age >= 41,How many different ages are there for people who are 41 or older?,2,True
"SELECT COUNT(c.Market_Value_in_Billion), c.Headquarters FROM company AS c WHERE  c.Sales_in_Billion = 81 AND Profits_in_Billion NOT IN (SELECT Profits_in_Billion FROM company AS n WHERE  n.Sales_in_Billion >= 5)","What is the number of companies with market value and their headquarters, where the sales are 81 billion and the profits are not found in companies with sales of 5 billion or more?",6,False
"SELECT MIN(x.Company_ID), x.Assets_in_Billion FROM company AS x WHERE Market_Value_in_Billion NOT IN (SELECT Market_Value_in_Billion FROM company)",What is the minimum company ID of companies with unique market values and what are their assets in billion?,2,True
SELECT Name FROM company WHERE Company_ID BETWEEN 1 AND 10 LIMIT 4,What are the names of the 5th to 8th companies based on company ID?,3,True
"SELECT T2.People_ID, T1.Name, T3.Market_Value_in_Billion FROM people T1 JOIN employment T2 ON T1.People_ID = T2.People_ID JOIN company T3 ON T2.Company_ID = T3.Company_ID WHERE T3.Company_ID = 27 OR EXISTS (SELECT * FROM employment WHERE Year_working BETWEEN 1 AND 10 AND T2.Company_ID = Company_ID) GROUP BY T3.Market_Value_in_Billion LIMIT 2","What are the names of people working in the company with ID 27 or who have 1 to 10 years of work experience, along with their company market value, listed for the third and fourth results?",6,False
SELECT MAX(s.People_ID) FROM employment AS s,What is the highest people ID that has worked for a company?,5,True
"SELECT x.Name, x.Nationality FROM people AS x WHERE Age > (SELECT MIN(Age) FROM people) GROUP BY x.Nationality HAVING MIN(x.Age) = 91",What are the names of individuals from nationalities with the minimum age of 91?,6,False
"SELECT AVG(Profits_in_Billion), Name FROM company GROUP BY Name;",What are the average profits in billion and names of each company?,2,True
SELECT T1.Company_ID FROM employment AS T1 INNER JOIN company AS T2 ON T1.Company_ID = T2.Company_ID WHERE T1.People_ID BETWEEN 1 AND 10 AND T2.Assets_in_Billion BETWEEN 1 AND 10 LIMIT 8,"What are the company IDs of the 8 companies with assets in billion between 1 and 10, employing people with IDs between 1 and 10, starting from the 9th match?",2,True
"SELECT Year_working, People_ID FROM employment WHERE People_ID < 74 ORDER BY People_ID, Year_working ASC","What are the working years for people with ID less than 74, listed in ascending order by ID and then year?",2,True
"SELECT COUNT(DISTINCT q.Sales_in_Billion), COUNT(DISTINCT q.Name), q.Headquarters FROM company AS q WHERE  q.Market_Value_in_Billion != 9 ORDER BY q.Headquarters ASC","What are the number of unique sales in billion, number of unique names, and headquarters of companies with a market value not equal to 9 billion, listed in ascending order of headquarters?",6,True
"SELECT T1.Company_ID, T2.Graduation_College FROM employment AS T1 INNER JOIN people AS T2 ON T1.People_ID = T2.People_ID WHERE T1.People_ID >= 7",What are the company IDs and graduation colleges of people with IDs 7 and above?,6,False
"SELECT COUNT(DISTINCT T1.Company_ID), T1.Name, T1.Assets_in_Billion FROM company AS T1 WHERE T1.Profits_in_Billion BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM employment AS T2 WHERE T2.Year_working >= 57 AND T2.Company_ID = T1.Company_ID) GROUP BY T1.Assets_in_Billion, T1.Name;","How many distinct companies, along with their names and assets in billions, have profits between 1 and 10 billion and at least one employee who has worked for at least 57 years, grouped by assets in billions and name?",6,False
"SELECT AVG(people.Age), COUNT(DISTINCT people.People_ID), people.Age FROM people WHERE people.People_ID BETWEEN 1 AND 10 AND people.People_ID < 40 ORDER BY people.People_ID LIMIT 10","What are the average age, number of unique people, and age of people with IDs between 1 and 10 and less than 40, listed from the 11th to the 20th person?",6,False
"SELECT AVG(T2.Assets_in_Billion), T2.Headquarters, T1.People_ID FROM employment AS T1 JOIN company AS T2 ON T2.Company_ID = T1.Company_ID WHERE T2.Sales_in_Billion <= 58 AND T2.Assets_in_Billion > 49 GROUP BY T2.Headquarters, T1.People_ID ORDER BY T1.People_ID DESC","What is the average asset value, headquarters, and people ID of employees working for companies with sales of 58 billion or less and assets of more than 49 billion, listed in descending order of people ID?",3,True
SELECT COUNT(DISTINCT T2.Headquarters) FROM people AS T1 INNER JOIN employment AS T3 ON T1.People_ID = T3.People_ID INNER JOIN company AS T2 ON T3.Company_ID = T2.Company_ID WHERE T1.People_ID != 46 AND T3.Company_ID IN (SELECT Company_ID FROM employment LIMIT 8),How many distinct company headquarters are there for people who are not person 46 and work for one of the top 8 companies with the most employees?,6,False
SELECT AVG(Age) FROM people WHERE People_ID <= 61,What is the average age of people with id 61 or less?,2,True
"SELECT Headquarters, Name FROM company WHERE Profits_in_Billion BETWEEN 1 AND 10 AND Industry IN (SELECT Industry FROM company WHERE  Sales_in_Billion < 93 AND Profits_in_Billion BETWEEN 1 AND 10) GROUP BY Headquarters HAVING SUM(Assets_in_Billion) >= 17 ORDER BY Headquarters DESC","Which companies, grouped by headquarters in descending order, have total assets of 17 billion or more, are in an industry with sales under 93 billion and profits between 1 and 10 billion, and have their own profits between 1 and 10 billion?",6,False
SELECT Graduation_College FROM people WHERE EXISTS (SELECT * FROM employment AS o WHERE people.People_ID = o.People_ID) ORDER BY Graduation_College DESC,"What are the colleges from which employed people graduated, listed in descending order?",4,True
"SELECT AVG(e.People_ID), e.People_ID, c.Market_Value_in_Billion FROM employment e JOIN company c ON e.Company_ID = c.Company_ID JOIN people p ON e.People_ID = p.People_ID WHERE p.Age NOT IN (SELECT Age FROM people WHERE People_ID BETWEEN 1 AND 10 AND Age = 87 LIMIT 10) GROUP BY c.Market_Value_in_Billion ORDER BY c.Market_Value_in_Billion LIMIT 4","What are the average employee IDs and corresponding company market values for companies with market values in descending order, excluding employees of age 87 who are among the 10 youngest employees?",6,False
"SELECT AVG(a.Year_working), a.Company_ID, a.People_ID FROM employment AS a GROUP BY a.Company_ID, a.People_ID HAVING AVG(a.Year_working) < 76",What is the average year of working and the respective company id and people id for employees who have worked on average less than 76 years in their respective companies?,4,True
"SELECT Year_working, employment.People_ID FROM employment JOIN people ON employment.People_ID = people.People_ID WHERE  Year_working < 76 ORDER BY Year_working DESC",What are the years worked and corresponding people IDs in descending order of years worked for people who started working before 1976?,2,True
