query,question,iter,flag
"SELECT COUNT(DISTINCT Customers.Customer_name), Customers.Customer_name FROM Customers WHERE Customers.Customer_ID >= 62 GROUP BY Customers.Customer_name HAVING COUNT(Customers.Customer_ID) >= 81 ORDER BY Customers.Customer_name ASC","What are the names of customers with at least 81 accounts, where the customer ID is 62 or greater, listed in ascending order by customer name, and how many distinct customers meet this criteria?",6,False
SELECT COUNT(DISTINCT T1.Policy_ID) FROM Customers AS T2 INNER JOIN Customers_Policies AS T1 ON T1.Customer_ID = T2.Customer_ID INNER JOIN Available_Policies AS T3 ON T1.Policy_ID = T3.Policy_ID WHERE  T2.Customer_ID > 25,How many distinct policies are purchased by customers with customer IDs greater than 25?,2,True
"SELECT MIN(Customer_ID), COUNT(DISTINCT Customer_ID) FROM Customers",What is the smallest customer ID and how many unique customer IDs are there?,2,True
"SELECT SUM(d.Customer_ID), d.Customer_ID, d.Customer_name FROM Customers AS d WHERE  d.Customer_ID = 72 GROUP BY d.Customer_name ORDER BY d.Customer_ID DESC","What is the sum of customer IDs, along with the customer name for the customer with ID 72, sorted in descending order by customer ID?",6,False
"SELECT SUM(Customers.Customer_ID), Customers.Customer_ID, Customers.Customer_name FROM Customers WHERE  Customers.Customer_ID >= 19 OR EXISTS (SELECT * FROM Customers_Policies WHERE  Policy_ID < 89 AND Customers.Customer_ID = Customers_Policies.Customer_ID) GROUP BY Customers.Customer_name HAVING AVG(Customers.Customer_ID) > 92","What is the sum of customer ids for each customer name where the customer id is 19 or greater or the customer has a policy id less than 89, and the average customer id is greater than 92?",3,True
"SELECT Customers_Policies.Policy_ID, Customers_Policies.Customer_ID FROM Customers_Policies JOIN First_Notification_of_Loss ON Customers_Policies.Customer_ID = First_Notification_of_Loss.Customer_ID AND Customers_Policies.Policy_ID = First_Notification_of_Loss.Policy_ID JOIN Services ON First_Notification_of_Loss.Service_ID = Services.Service_ID WHERE Customers_Policies.Customer_ID > 17 ORDER BY Customers_Policies.Policy_ID ASC LIMIT 5","What are the policy IDs and corresponding customer IDs for the next 5 policies with customer IDs greater than 17, listed in ascending order by policy ID?",6,False
SELECT Customer_name FROM Customers WHERE  Customer_ID = 23 ORDER BY Customer_name ASC LIMIT 10,"What are the customer names of customer with id 23, sorted alphabetically, starting from the 11th result?",2,True
SELECT T3.Service_name FROM Customers_Policies AS T1 INNER JOIN First_Notification_of_Loss AS T2 ON T1.Customer_ID = T2.Customer_ID AND T1.Policy_ID = T2.Policy_ID INNER JOIN Services AS T3 ON T2.Service_ID = T3.Service_ID WHERE T1.Customer_ID BETWEEN 1 AND 10 OR T1.Policy_ID < 80 ORDER BY T3.Service_name ASC;,"What are the service names for customers with IDs between 1 and 10 or policy IDs less than 80, listed in alphabetical order?",6,True
"SELECT m.Claim_ID, m.Effective_Date FROM Claims AS m WHERE m.Claim_ID <= 99 GROUP BY m.Claim_ID, m.Effective_Date",What are the claim id and effective date for each claim with a claim id less than or equal to 99?,6,False
SELECT Policy_ID FROM Available_Policies WHERE  Policy_ID >= 84 LIMIT 8,"What are the next 8 policy IDs from the available policies, starting from the 9th policy ID that is greater than or equal to 84?",6,True
