query,question,iter,flag
SELECT l.Age FROM driver AS l WHERE l.Age BETWEEN 1 AND 10 OR l.Age >= 77;,What are the ages of drivers who are between 1 and 10 years old or are 77 years old or more?,2,True
SELECT COUNT(DISTINCT Years_Working) FROM school_bus JOIN driver ON school_bus.Driver_ID = driver.Driver_ID WHERE (driver.Age < 1 OR driver.Age > 10) AND driver.Driver_ID = 100;,How many distinct years have drivers who are less than 1 year old or older than 10 years old and have a driver ID of 100 been working on school buses?,3,True
"SELECT school.Grade, school.Location FROM school JOIN school AS u ON school.School_ID = u.School_ID WHERE EXISTS (SELECT * FROM school_bus AS j WHERE  j.Driver_ID < 71 AND school.School_ID = j.School_ID) GROUP BY school.Location HAVING COUNT(school.School_ID) >= 85 ORDER BY school.Location DESC","Which school locations have at least 85 schools with a driver id less than 71, listed in descending order of location?",6,False
"SELECT Driver_ID, If_full_time FROM school_bus WHERE  Years_Working = 8",What are the IDs and full-time status of school bus drivers who have been working for 8 years?,2,True
"SELECT MAX(T1.Years_Working), T1.School_ID, T2.Home_city FROM school_bus AS T1 JOIN driver AS T2 ON T1.Driver_ID = T2.Driver_ID WHERE  T1.School_ID < 70 ORDER BY T1.School_ID DESC LIMIT 1",What is the maximum years working and home city of the driver for the school with the second highest school ID that is less than 70?,2,True
"SELECT AVG(c.School_ID), c.Grade FROM school AS c WHERE  c.School_ID < 58 GROUP BY c.Grade HAVING COUNT(c.School_ID) >= 59","What is the average school ID and corresponding grade for schools with an ID less than 58, grouped by grade, where there are at least 59 schools in each grade?",3,True
SELECT h.Party FROM driver AS h WHERE h.Driver_ID BETWEEN 1 AND 10,What parties do the drivers belong to with IDs between 1 and 10?,2,True
"SELECT COUNT(School_ID), COUNT(DISTINCT Grade), COUNT(DISTINCT Location) FROM school WHERE  School_ID != 60","How many schools (excluding school 60) are there, how many different grades are taught, and how many different locations are there?",2,True
SELECT T2.Location FROM school_bus AS T1 JOIN school AS T2 ON T1.School_ID = T2.School_ID WHERE T2.School_ID BETWEEN 1 AND 10 ORDER BY T2.Location ASC,"What are the locations of schools with IDs between 1 and 10, listed in ascending order by location?",5,True
"SELECT b.Driver_ID, b.Name FROM driver AS b WHERE  b.Driver_ID < 60 GROUP BY b.Driver_ID, b.Name ORDER BY b.Driver_ID DESC","What are the names of the drivers with driver IDs less than 60, listed in descending order of their IDs?",6,False
SELECT n.If_full_time FROM school_bus AS n WHERE n.Driver_ID BETWEEN 1 AND 10 AND n.School_ID = 58 ORDER BY n.School_ID DESC LIMIT 4,"What are the full-time status of the drivers serving school 58, with driver IDs between 1 and 10, sorted in descending order of school ID, starting from the 5th row and returning the next 4 rows?",5,True
"SELECT T1.Name, T1.Home_city FROM driver AS T1 JOIN school_bus AS T2 ON T1.Driver_ID = T2.Driver_ID WHERE T2.Driver_ID BETWEEN 1 AND 10 OR T2.School_ID <= 1","What are the names and home cities of drivers who are assigned to either a school bus with a school id of 1 or less, or a driver id between 1 and 10?",4,True
SELECT b.Age FROM driver AS b WHERE b.Driver_ID >= 53 ORDER BY b.Age DESC;,What are the ages of the drivers with driver ids 53 and above in descending order?,2,True
SELECT If_full_time FROM school_bus WHERE  Years_Working != 1 ORDER BY If_full_time ASC,"Among school bus drivers who have been working for more than one year, what are the different statuses of full-time employment, listed from least to most full-time?",3,True
SELECT T2.School_ID FROM driver AS T1 JOIN school_bus AS T2 ON T1.Driver_ID = T2.Driver_ID JOIN school AS T3 ON T2.School_ID = T3.School_ID WHERE T1.Driver_ID BETWEEN 1 AND 10 OR T2.Years_Working >= 66,What are the school IDs of schools whose drivers have a driver ID between 1 and 10 or have worked for 66 years or more?,2,True
"SELECT MAX(T1.Driver_ID), T2.Name FROM school_bus AS T1 JOIN driver AS T2 ON T1.Driver_ID = T2.Driver_ID WHERE T1.Driver_ID > 65 GROUP BY T2.Name ORDER BY T2.Name ASC LIMIT 3;","What are the names of the top 3 oldest school bus drivers, over 65 years old, in ascending order of their names?",6,False
"SELECT SUM(school_bus.Driver_ID), Years_Working FROM school_bus JOIN driver ON school_bus.Driver_ID = driver.Driver_ID WHERE Age != 54 GROUP BY Years_Working HAVING COUNT(Years_Working) < 77","What are the sums of driver ids and the corresponding years working for drivers of ages other than 54, grouped by years working, where the count of years working is less than 77?",6,True
SELECT School_ID FROM school WHERE  School_ID = 13 ORDER BY School_ID DESC,What school id is 13 when ordered from largest to smallest school id?,2,True
"SELECT COUNT(DISTINCT Location), Grade FROM school WHERE  School_ID > 87 GROUP BY Grade HAVING MIN(School_ID) = 54 LIMIT 9","What are the counts of distinct locations and grades of schools with IDs greater than 87, where the minimum school ID is 54, skipping the first nine results?",6,False
"SELECT T1.Years_Working, T2.Name FROM school_bus AS T1 JOIN driver AS T2 ON T1.Driver_ID = T2.Driver_ID WHERE T2.Age BETWEEN 1 AND 100 AND T1.Driver_ID < 80 LIMIT 3;",What are the years of working and names of the first three drivers under 80 who are between 1 and 100 years old?,6,False
SELECT School_ID FROM school WHERE School_ID != 50 ORDER BY School_ID ASC,What are the ascending order school ids excluding id 50 of all schools?,2,True
"SELECT MAX(T1.School_ID), COUNT(T1.School_ID), COUNT(T2.School_ID), T2.If_full_time FROM school AS T1 JOIN school_bus AS T2 ON T1.School_ID = T2.School_ID WHERE T1.School_ID BETWEEN 1 AND 10 OR T2.Years_Working != 17 GROUP BY T2.If_full_time HAVING AVG(T2.Years_Working) < 92 LIMIT 3","What are the maximum school ID, count of schools in each group, and count of school buses for each group of schools that are either between the IDs 1 and 10 or have school bus drivers with years of working not equal to 17, grouped by whether the school bus driver is full-time, and with the average years of working less than 92, listed from the 4th to the 6th groups?",6,False
SELECT i.Name FROM driver AS i WHERE  i.Driver_ID <= 72 GROUP BY i.Name HAVING MAX(i.Driver_ID) = 14,Which driver has the highest driver ID of 14 among drivers with IDs less than or equal to 72?,6,False
"SELECT T3.Grade, T1.Name FROM driver AS T1 JOIN school_bus AS T2 ON T1.Driver_ID = T2.Driver_ID JOIN school AS T3 ON T3.School_ID = T2.School_ID WHERE T2.Driver_ID NOT IN (SELECT Driver_ID FROM driver AS z WHERE z.Driver_ID BETWEEN 1 AND 10 LIMIT 8)","What are the names of the drivers who are not among the first 8 drivers with IDs between 1 and 10, along with the grades of the schools they work for?",6,True
SELECT T2.Years_Working FROM school AS T1 INNER JOIN school_bus AS T2 ON T1.School_ID = T2.School_ID WHERE T1.School_ID = 88 ORDER BY T2.Years_Working DESC;,"What are the years working for school bus drivers of school with id 88, listed in descending order?",2,True
"SELECT COUNT(DISTINCT T1.School_ID), T1.School_ID FROM school_bus AS T1 JOIN school AS T2 ON T1.School_ID = T2.School_ID JOIN driver AS T3 ON T1.Driver_ID = T3.Driver_ID WHERE T1.Years_Working < 60",How many different schools have school buses with drivers who have worked less than 60 years?,6,False
"SELECT COUNT(DISTINCT T1.Years_Working), T2.Grade FROM school_bus AS T1 INNER JOIN school AS T2 ON T1.School_ID = T2.School_ID WHERE (T1.Driver_ID BETWEEN 1 AND 10) OR T1.Driver_ID > 12 GROUP BY T2.Grade ORDER BY T2.Grade ASC","What is the count of distinct years working for school bus drivers with driver id between 1 and 10 or greater than 12, grouped by school grade and ordered by school grade in ascending order?",6,True
SELECT School FROM school WHERE  School_ID < 26 LIMIT 1,What is the second school with the lowest school ID?,2,True
