query,question,iter,flag,hardness
"SELECT MIN(Paragraph_ID) AS Min_Paragraph_ID, MAX(Paragraph_ID) AS Max_Paragraph_ID, Other_Details FROM Paragraphs WHERE Paragraph_ID BETWEEN 1 AND 10 OR Paragraph_ID > 23 GROUP BY Other_Details HAVING SUM(Paragraph_ID) > 81;","What are the minimum and maximum paragraph IDs for each group of other details among paragraphs with IDs between 1 and 10 or greater than 23, where the sum of paragraph IDs in each group is greater than 81?",2,True,extra
"SELECT Ref_Template_Types.Template_Type_Code, Template_Details FROM Templates JOIN Ref_Template_Types ON Templates.Template_Type_Code = Ref_Template_Types.Template_Type_Code WHERE Template_ID BETWEEN 1 AND 10 GROUP BY Ref_Template_Types.Template_Type_Code, Template_Details;","What are the template type codes and corresponding template details for templates with IDs between 1 and 10, grouped by template type code and template details?",6,False,hard
"SELECT Document_ID, Document_Description, Template_ID FROM Documents WHERE Document_ID = 72 GROUP BY Document_ID, Document_Description, Template_ID HAVING COUNT(Template_ID) < 68 ORDER BY Document_ID ASC",What are the document details with template id counts less than 68 for the document with id 72?,6,False,hard
SELECT Template_Type_Code FROM Ref_Template_Types WHERE EXISTS (SELECT * FROM Templates WHERE Ref_Template_Types.Template_Type_Code = Templates.Template_Type_Code),What template type codes are associated with existing templates?,3,True,hard
SELECT y.Template_Details FROM Templates AS y WHERE  y.Version_Number = 0,What are the template details for templates with version number 0?,4,True,easy
"SELECT Document_ID, Paragraph_Text FROM Paragraphs WHERE  Paragraph_ID >= 60 ORDER BY Document_ID DESC","What are the document ID and paragraph text for paragraphs 60 and above, sorted by document ID in descending order?",2,True,medium
"SELECT AVG(Template_ID), COUNT(DISTINCT Document_ID), COUNT(DISTINCT Template_ID) FROM Documents WHERE  Template_ID > 34 LIMIT 7","What are the average, number of distinct documents, and number of distinct templates for templates with IDs greater than 34, considering the 8th to 14th results?",2,True,extra
SELECT h.Document_ID FROM Documents AS h WHERE h.Document_ID BETWEEN 1 AND 10,What are the document IDs between 1 and 10?,2,True,easy
"SELECT COUNT(DISTINCT Document_Name), Documents.Template_ID FROM Documents JOIN Templates ON Documents.Template_ID = Templates.Template_ID ORDER BY Documents.Template_ID DESC","What is the count of distinct document names for each template, listed in descending order by template ID?",4,True,medium
"SELECT T.Template_ID, T.Template_Details FROM Documents D JOIN Paragraphs P JOIN Templates T ON D.Template_ID = T.Template_ID AND P.Document_ID = D.Document_ID WHERE EXISTS (SELECT * FROM Templates WHERE Version_Number <= 40 AND Template_ID = D.Template_ID LIMIT 10)","What are the template IDs and details of the templates used in documents that have a version number less than or equal to 40, limited to the first 10 matching templates?",6,False,extra
