query,question,iter,flag
"SELECT SUM(Year), COUNT(DISTINCT Year) FROM musical WHERE  Year > 30 LIMIT 1","What is the total year and the number of distinct years of the musicals released after 30 years, excluding the first result?",6,False
SELECT COUNT(DISTINCT r.Category) FROM musical AS r WHERE r.Musical_ID BETWEEN 1 AND 10 AND Result > (SELECT MIN(Result) FROM musical AS f),How many different categories of musicals with a musical ID between 1 and 10 have a result better than the worst musical result?,6,True
"SELECT SUM(Year), COUNT(DISTINCT Year), Year FROM musical WHERE Musical_ID != 58 GROUP BY Year",What are the total and distinct years for each year of musical awards excluding musical ID 58?,6,False
"SELECT COUNT(DISTINCT Musical_ID), Year FROM musical WHERE  Year != 16","What is the count of distinct musicals by year, excluding the year 2016?",6,False
"SELECT MIN(e.Year), e.Year FROM musical AS e WHERE Year = (SELECT SUM(Year) FROM musical WHERE  Year != 78) ORDER BY e.Year ASC",What is the earliest year of a musical whose year equals the sum of years of musicals that did not take place in 1978?,6,False
"SELECT MIN(Year), Category FROM musical WHERE Musical_ID < 33 AND Musical_ID NOT IN (SELECT Musical_ID FROM musical AS z WHERE z.Musical_ID BETWEEN 11 AND 33) GROUP BY Category ORDER BY Category ASC",What are the earliest musical awards in each category that have musical IDs less than 11 or greater than 33?,2,True
SELECT c.Musical_ID FROM musical AS c WHERE  c.Musical_ID = 34,What is the musical id of the musical with id 34?,2,True
SELECT Award FROM musical WHERE Musical_ID BETWEEN 1 AND 10 AND Musical_ID < 8;,What awards have been won by musicals with IDs between 1 and 7?,2,True
"SELECT COUNT(DISTINCT T2.age), T1.Musical_ID FROM musical AS T1 JOIN actor AS T2 ON T1.Musical_ID = T2.Musical_ID WHERE T2.Actor_ID BETWEEN 1 AND 10 LIMIT 5","What are the counts of distinct actor ages, along with the corresponding musical IDs, for actors with IDs between 1 and 10, skipping the first 5 results?",6,False
"SELECT k.Character, k.Duration, k.age FROM actor AS k JOIN actor AS a ON a.Actor_ID = k.Actor_ID WHERE k.age <= 60 GROUP BY k.age ORDER BY k.Character DESC;","What are the characters, durations, and ages of actors under or equal to 60 years old, grouped by age and ordered by character in descending order?",6,False
"SELECT Actor_ID, Name FROM actor WHERE age != 89;",What are the IDs and names of actors who are not 89 years old?,3,True
"SELECT Result, Year FROM musical WHERE Musical_ID NOT IN (SELECT Musical_ID FROM actor WHERE Actor_ID > 94 LIMIT 8) ORDER BY Year",What are the results and years of the musicals that do not have actors with ids above 94 among the first 8 actors?,6,True
"SELECT Musical_ID, age, Actor_ID, Character FROM actor WHERE Actor_ID = 77 AND Musical_ID NOT IN (SELECT Musical_ID FROM musical WHERE Musical_ID BETWEEN 1 AND 10) ORDER BY Character","What are the details of the character, age, and musical id of actor 77 in musicals with musical ids greater than 10, ordered by character?",2,True
"SELECT Musical_ID, Year, Nominee FROM musical WHERE Musical_ID < 16 ORDER BY Year ASC LIMIT 7","What are the musical ids, years, and nominees for the musicals with ids less than 16, listed in ascending order of year, starting from the 8th?",2,True
"SELECT COUNT(DISTINCT Musical_ID), age, Duration FROM actor WHERE age IN (SELECT age FROM actor AS z WHERE z.Actor_ID BETWEEN 1 AND 10) GROUP BY Duration HAVING MAX(Actor_ID) >= 19","For each duration, how many unique musicals played by actors of ages that appear among the first 10 actors, and with a maximum actor ID of at least 19, including their age? ",6,False
"SELECT Musical_ID, Award FROM musical WHERE Musical_ID BETWEEN 1 AND 10 GROUP BY Award, Musical_ID HAVING MAX(Year) > 1999",What are the awards won by musicals with IDs between 1 and 10 that have won an award after 1999?,6,False
SELECT MIN(age) FROM actor WHERE Musical_ID NOT IN (SELECT Musical_ID FROM musical WHERE Musical_ID BETWEEN 1 AND 10),What is the minimum age of actors in musicals outside of the first 10 musicals?,3,True
SELECT Year FROM musical WHERE Year IN (SELECT Year FROM musical AS r) ORDER BY Year DESC,"What are the years in which musicals occurred, in descending order?",3,True
"SELECT i.Musical_ID, i.Category FROM musical AS i WHERE i.Musical_ID BETWEEN 1 AND 10 OR i.Musical_ID <= 68 GROUP BY i.Category LIMIT 7","What are the categories of musicals with musical IDs between 1 and 10 or less than or equal to 68, listed from the eighth to the fourteenth entry?",6,False
"SELECT age, COUNT(Actor_ID) FROM actor WHERE Actor_ID > 82 GROUP BY age HAVING COUNT(Actor_ID) > 93 LIMIT 4","What are the ages of actors with more than 93 roles, and how many actors are there for each of these ages, considering only actors with IDs greater than 82 and showing the 5th to 8th results?",3,True
"SELECT MAX(m.Year), COUNT(m.Musical_ID), m.Name FROM musical AS m WHERE m.Year <= 88 GROUP BY m.Name LIMIT 2","What are the names of the 2nd and 3rd oldest musicals with the highest year, along with the total count of their musical IDs?",6,False
SELECT COUNT(DISTINCT Character) FROM actor WHERE Musical_ID > 9,How many distinct characters have been played in musicals with an id greater than 9?,2,True
"SELECT MIN(f.Musical_ID), f.Name FROM musical AS f WHERE f.Musical_ID BETWEEN 1 AND 10 LIMIT 9",What are the names of the 10th to 18th musicals with the smallest musical IDs?,6,False
SELECT Name FROM actor WHERE age BETWEEN 1 AND 10 OR age = 28,What are the names of actors who are between 1 and 10 years old or 28 years old?,2,True
SELECT c.Year FROM musical AS c WHERE c.Musical_ID >= 81 GROUP BY c.Year,What years did musicals with musical ID 81 or higher premiere?,6,False
