query,question,iter,flag
SELECT y.Num_of_Factories FROM manufacturer AS y WHERE  y.Num_of_Shops != 35,What are the numbers of factories of manufacturers with a number of shops not equal to 35?,3,True
"SELECT Num_of_Component, Name FROM furniture AS h WHERE Num_of_Component BETWEEN 1 AND 10 OR Market_Rate = (SELECT AVG(Market_Rate) FROM furniture AS l) ORDER BY Name ASC LIMIT 4","What are the names and number of components of the 5th to 8th furniture items with the most components between 1 and 10 or the average market rate, listed in ascending order by name?",6,False
SELECT DISTINCT Manufacturer_ID FROM furniture_manufacte WHERE Price_in_Dollar > 52 ORDER BY Manufacturer_ID ASC;,"Which manufacturer IDs have manufactured furniture for more than 52 dollars, listed in ascending order?",2,True
"SELECT T1.Num_of_Shops, T1.Name FROM manufacturer AS T1 JOIN furniture_manufacte AS T2 ON T1.Manufacturer_ID = T2.Manufacturer_ID WHERE T2.Furniture_ID <= 26 ORDER BY T1.Name ASC;","What are the names and number of shops of the manufacturers that produce furniture with ID less than or equal to 26, listed in ascending order by their names?",2,True
SELECT Name FROM manufacturer WHERE Num_of_Factories >= 87 ORDER BY Name DESC LIMIT 10,What are the names of the 11th to 20th manufacturers with 87 or more factories in descending order of their names?,2,True
"SELECT T1.Market_Rate, T2.Furniture_ID FROM furniture AS T1 JOIN furniture_manufacte AS T2 ON T1.Furniture_ID = T2.Furniture_ID","What is the market rate of each furniture and its corresponding furniture ID, considering the furniture and its manufacte?",6,True
"SELECT j.Name, SUM(j.Num_of_Component) FROM furniture AS j GROUP BY j.Name LIMIT 2;",What are the names of the two furniture types with the highest total number of components?,6,False
"SELECT MAX(T1.Manufacturer_ID), T1.Name FROM manufacturer AS T1 JOIN furniture_manufacte AS T2 ON T1.Manufacturer_ID = T2.Manufacturer_ID JOIN furniture AS T3 ON T2.Furniture_ID = T3.Furniture_ID WHERE T2.Manufacturer_ID > 33",What is the name of the manufacturer with the highest id among those with an id greater than 33 who manufacture furniture?,4,True
"SELECT Manufacturer_ID, Furniture_ID, Price_in_Dollar FROM furniture_manufacte WHERE Furniture_ID = 74 GROUP BY Manufacturer_ID, Furniture_ID, Price_in_Dollar","What are the manufacturer IDs, furniture IDs, and prices in dollars for furniture with ID 74?",4,True
SELECT o.Name FROM furniture AS o WHERE o.Furniture_ID != 97 AND o.Name IN (SELECT e.Name FROM furniture AS e WHERE e.Market_Rate <= 13 LIMIT 7),What are the names of the furniture items with an ID other than 97 and whose names match the names of the 7 furniture items with the lowest market rate?,6,False
"SELECT COUNT(DISTINCT e.Price_in_Dollar), e.Furniture_ID FROM furniture_manufacte AS e WHERE e.Manufacturer_ID BETWEEN 1 AND 74;",What are the distinct prices in dollars and corresponding furniture IDs for furniture manufactured by manufacturers with IDs between 1 and 74?,6,False
"SELECT COUNT(DISTINCT Furniture_ID), Manufacturer_ID FROM furniture_manufacte GROUP BY Manufacturer_ID LIMIT 8;",What are the top 8 manufacturers with the most distinct furniture items they produce?,4,True
"SELECT Num_of_Component, Furniture_ID, Name FROM furniture ORDER BY Name DESC","List the number of components, ID, and name of each furniture in descending order of their names.",2,True
"SELECT AVG(f.Num_of_Component), fm.Furniture_ID FROM manufacturer m JOIN furniture_manufacte fm ON m.Manufacturer_ID = fm.Manufacturer_ID JOIN furniture f ON fm.Furniture_ID = f.Furniture_ID WHERE m.Num_of_Factories != 42 AND fm.Furniture_ID BETWEEN 1 AND 10 GROUP BY fm.Furniture_ID","What is the average number of components for each furniture type with id between 1 and 10, manufactured by companies with a number of factories not equal to 42?",6,False
"SELECT Open_Year, Name FROM manufacturer WHERE Manufacturer_ID != 93 GROUP BY Name HAVING AVG(Num_of_Shops) <= 100 LIMIT 3",What are the names and opening years of the next three manufacturers (excluding manufacturer ID 93) that have an average number of shops of 100 or less?,6,False
"SELECT COUNT(Open_Year), MAX(Num_of_Factories), Name FROM manufacturer WHERE  Open_Year != 83 ORDER BY Name ASC","What are the count of opening years other than 83, the maximum number of factories, and the corresponding names of manufacturers, listed in ascending order of names?",4,True
"SELECT COUNT(DISTINCT m.Open_Year), fm.Price_in_Dollar, fm.Furniture_ID FROM manufacturer m JOIN furniture_manufacte fm ON m.Manufacturer_ID = fm.Manufacturer_ID WHERE m.Num_of_Factories != 96 GROUP BY fm.Furniture_ID LIMIT 6","What are the distinct opening years of manufacturers with a number of factories not equal to 96, grouped by furniture ID and showing the corresponding price in dollars, limited to 6 results starting from the 7th?",6,False
SELECT v.Name FROM manufacturer AS v WHERE v.Open_Year > 23,What are the names of the manufacturers that opened after 2023?,2,True
"SELECT DISTINCT m.Manufacturer_ID, m.Num_of_Factories FROM manufacturer AS m JOIN furniture_manufacte AS fm ON m.Manufacturer_ID = fm.Manufacturer_ID WHERE fm.Manufacturer_ID BETWEEN 1 AND 10 GROUP BY m.Num_of_Factories HAVING AVG(fm.Price_in_Dollar) > 80","What are the manufacturer IDs and the number of factories for manufacturers with IDs between 1 and 10, where the average price of their manufactured furniture is greater than $80, grouped by the number of factories?",4,True
SELECT T2.Num_of_Component FROM furniture_manufacte AS T1 JOIN furniture AS T2 ON T1.Furniture_ID = T2.Furniture_ID WHERE T1.Price_in_Dollar < 94 GROUP BY T2.Num_of_Component HAVING MAX(T1.Manufacturer_ID) < 4 LIMIT 7,What are the numbers of components for the 7th to 13th furniture pieces that have less than 4 manufacturers with the highest manufacturer id and are manufactured by a company charging less than 94 dollars per furniture piece?,6,False
"SELECT Num_of_Factories, Name FROM manufacturer WHERE  Num_of_Factories <= 14 OR Num_of_Factories IN (SELECT Num_of_Factories FROM manufacturer AS g LIMIT 7) LIMIT 5","What are the names of the top 5 manufacturers (excluding the first 5) with either 14 or fewer factories, or among the top 7 manufacturers with the fewest factories?",6,False
