query,question,iter,flag
"SELECT invoice_id, invoice_status FROM Invoices WHERE  invoice_id = 54 ORDER BY invoice_id DESC LIMIT 4",What are the invoice statuses of the four invoices with the highest ids following the one with id 54?,6,False
"SELECT agency_id, agency_id FROM Agencies WHERE  agency_id = 26 ORDER BY agency_id ASC",What is the agency id of agency with id 26?,6,False
"SELECT z.meeting_id, z.meeting_type FROM Meetings AS z WHERE  z.client_id <= 73 ORDER BY z.meeting_type DESC","What are the meeting IDs and types of meetings with client IDs 73 or less, listed in descending order of meeting type?",2,True
SELECT staff_details FROM Staff_in_Meetings JOIN Staff ON Staff_in_Meetings.staff_id = Staff.staff_id WHERE Staff_in_Meetings.staff_id >= 61;,What are the details of staff members with a staff id of 61 or higher who attended a meeting?,2,True
"SELECT y.client_id, y.sic_code FROM Clients AS y WHERE y.agency_id BETWEEN 1 AND 10 OR  y.client_id >= 32",What are the client id and sic code for clients associated with agencies 1 through 10 or with a client id of 32 or greater?,2,True
"SELECT staff_id, meeting_id FROM Staff_in_Meetings WHERE  staff_id > 18 ORDER BY meeting_id ASC LIMIT 9","What are the staff and meeting IDs of the staff members with a staff ID greater than 18, listed in ascending order of meeting ID, starting from the 10th result?",2,True
"SELECT MIN(Clients.client_id), AVG(Staff_in_Meetings.meeting_id) FROM Agencies JOIN Clients ON Agencies.agency_id = Clients.agency_id JOIN Meetings ON Meetings.client_id = Clients.client_id JOIN Staff_in_Meetings ON Staff_in_Meetings.meeting_id = Meetings.meeting_id WHERE Staff_in_Meetings.staff_id < 85",What is the minimum client ID and the average meeting ID for meetings attended by staff with a staff ID less than 85?,6,False
"SELECT AVG(agency_id), agency_id, staff_details FROM Staff WHERE staff_id BETWEEN 1 AND 10 OR agency_id <= 28 GROUP BY staff_details ORDER BY staff_details ASC LIMIT 4","What are the average agency IDs, agency IDs, and staff details for staff with IDs between 1 and 10, or agency IDs less than or equal to 28, grouped by staff details in ascending order, starting from the fifth result?",5,True
"SELECT sic_code, invoice_details FROM Invoices JOIN Clients ON Invoices.client_id = Clients.client_id WHERE  invoice_id < 84",What are the SIC codes and invoice details of clients with invoices less than 84?,2,True
"SELECT COUNT(Staff.staff_id), Staff.staff_details FROM Staff AS p JOIN Staff ON Staff.staff_id = p.staff_id WHERE p.staff_id BETWEEN 1 AND 10 OR staff_details <= (SELECT MIN(staff_details) FROM Staff AS v WHERE v.agency_id BETWEEN 1 AND 10) ORDER BY Staff.staff_details DESC LIMIT 2","What are the staff details and the number of staff of the second and third highest staff details, either with a staff id between 1 and 10 or with staff details less than or equal to the minimum staff details of staff with an agency id between 1 and 10?",2,True
