query,question,iter,flag
"SELECT COUNT(*), COUNT(DISTINCT email) FROM follows JOIN user_profiles ON follows.f1 = user_profiles.uid WHERE f2 = 63;",What are the total number of followers and the number of distinct follower email addresses for the user with id 63?,6,False
"SELECT MIN(d.uid), d.uid FROM user_profiles AS d WHERE d.uid BETWEEN 1 AND 10 OR  d.uid < 54 LIMIT 5","What are the 5 user ids with the smallest user ids, excluding the smallest 5, among the user ids between 1 and 10 or less than 54?",6,False
"SELECT AVG(f1), COUNT(DISTINCT f1), f2 FROM follows WHERE  f1 = 80 OR f2 != (SELECT MIN(f2) FROM follows AS g WHERE  g.f2 >= 68) GROUP BY f1, f2 HAVING AVG(f2) <= 87","For each pair of user and follower with user id 80 or follower id not being the smallest among those greater than or equal to 68, what is the average and count of distinct user ids, and the follower ids, where the average follower id is less than or equal to 87?",6,False
SELECT T2.f2 FROM follows AS T1 JOIN follows AS T2 ON T1.f1 = T2.f1 WHERE T1.f1 NOT IN (SELECT f1 FROM follows AS T3 WHERE T3.f1 = 48) GROUP BY T2.f2 HAVING MIN(T1.f1) <= 52,Which follower ids have the minimum user id less than or equal to 52 and are not followers of user id 48?,3,True
SELECT b.followers FROM user_profiles AS b WHERE  b.partitionid = 83 GROUP BY b.followers,What are the distinct numbers of followers for users in partition 83?,6,False
"SELECT COUNT(DISTINCT uid), name FROM user_profiles WHERE  partitionid < 58",What are the names and counts of distinct user ids of user profiles with partition ids less than 58?,5,True
"SELECT a.email, (SELECT SUM(b.partitionid) FROM user_profiles AS b WHERE b.name = a.name) AS partitionid_sum FROM user_profiles AS a WHERE a.name IN (SELECT name FROM user_profiles AS c WHERE c.partitionid BETWEEN 1 AND 10 OR  c.uid <= 24)",What are the email addresses and the total partition IDs of users who have a partition ID between 1 and 10 or a user ID of 24 or less?,6,False
"SELECT COUNT(DISTINCT tweets.uid), tweets.text FROM tweets WHERE id > (SELECT AVG(id) FROM tweets WHERE uid > 39 LIMIT 1) ORDER BY tweets.text DESC;","How many distinct users posted the most recent tweets, along with the text of these tweets, from the second half of all tweets ordered by their text in descending order?",6,False
"SELECT MIN(d.f2), d.f2 FROM follows AS d WHERE  d.f1 < 97 GROUP BY d.f2 ORDER BY MIN(d.f2) LIMIT 4",What are the fifth to eighth lowest follower ids for each user id that is less than 97 when ordered by the lowest follower id?,6,False
"SELECT COUNT(DISTINCT f2), name FROM follows JOIN user_profiles ON follows.f1 = user_profiles.uid WHERE  partitionid < 68",How many distinct followers are there for users with a partition id less than 68,6,False
"SELECT COUNT(DISTINCT name), COUNT(DISTINCT email) FROM user_profiles WHERE followers IN (SELECT followers FROM user_profiles WHERE  uid != 89)",How many distinct names and distinct emails of users have the same number of followers as other users with a different user id than 89?,6,False
"SELECT followers, f2 FROM follows JOIN user_profiles ON follows.f1 = user_profiles.uid WHERE  f2 > 89 LIMIT 6",What are the followers and follower ids of the 7th to 12th user profiles with a follower id greater than 89?,6,False
SELECT uid FROM tweets WHERE  uid != 70 OR EXISTS (SELECT * FROM user_profiles AS d WHERE  d.partitionid >= 82 AND tweets.id = d.uid) ORDER BY uid DESC LIMIT 7,What are the 7th to 13th user ids of the most recent tweets either from a user other than 70 or from a user having a partition id 82 or greater?,6,False
"SELECT COUNT(DISTINCT tweets.uid), COUNT(DISTINCT tweets.id) FROM tweets JOIN user_profiles ON user_profiles.uid = tweets.uid WHERE tweets.uid = 54;",How many unique user IDs and tweet IDs are associated with user ID 54?,2,True
SELECT COUNT(user_profiles.uid) FROM tweets JOIN user_profiles ON user_profiles.uid = tweets.uid WHERE followers BETWEEN 1 AND 10 OR user_profiles.uid <= 70,How many users have between 1 and 10 followers or a user id less than or equal to 70?,6,True
SELECT COUNT(uid) FROM user_profiles WHERE followers > 65;,How many user profiles have more than 65 followers?,2,True
SELECT o.id FROM tweets AS o LIMIT 3,"What are the ids of the 4th, 5th, and 6th tweets?",6,False
SELECT partitionid FROM follows JOIN tweets JOIN user_profiles ON user_profiles.uid = tweets.uid AND follows.f1 = user_profiles.uid WHERE f1 BETWEEN 1 AND 10 OR  f1 != 93,What partition IDs are associated with users who either have a user ID between 1 and 10 or are not user ID 93?,3,True
"SELECT email, email FROM user_profiles WHERE  uid = 89 OR EXISTS (SELECT * FROM tweets AS x WHERE x.id BETWEEN 1 AND 10 OR  x.uid = 90 AND user_profiles.uid = x.uid LIMIT 8) ORDER BY email ASC LIMIT 9","What are the 10th to 18th email addresses of users with user id 89 or have at least one of their first 8 tweets posted between id 1 and 10 or posted by user id 90, listed in ascending order by email?",6,False
"SELECT AVG(T2.followers), COUNT(DISTINCT T2.uid), T2.uid 
        FROM follows AS T1 
        JOIN user_profiles AS T2 ON T1.f1 = T2.uid 
        WHERE T2.partitionid BETWEEN 1 AND 10 
        OR T2.uid IN (SELECT T1.f1 FROM follows AS T1 WHERE T1.f2 = 27 LIMIT 6) 
        ORDER BY T2.uid DESC","What are the average number of followers and the count of unique users for users with partition id between 1 and 10, or users who follow user 27, ordered by user id in descending order?",6,False
SELECT MIN(partitionid) FROM tweets JOIN user_profiles ON user_profiles.uid = tweets.uid WHERE  id != 39 AND name NOT IN (SELECT name FROM user_profiles AS w WHERE  w.followers > 76) LIMIT 9,What are the 10th to 18th minimum partition ids of users who are not user 39 and do not have more than 76 followers and the results are limited to 9 records?,6,False
SELECT COUNT(partitionid) FROM tweets JOIN user_profiles ON user_profiles.uid = tweets.uid WHERE  user_profiles.uid = 48 LIMIT 4,"Excluding the first 4 results, what is the count of partition ids of the tweets made by user with id 48?",6,False
"SELECT T1.followers, T1.name, T1.email FROM user_profiles AS T1 INNER JOIN follows AS T2 ON T1.uid = T2.f1 WHERE T1.partitionid > 16","What are the names, emails, and number of followers of the users with partition id greater than 16 who follow other users?",4,True
"SELECT email, name FROM user_profiles WHERE  partitionid = 55 GROUP BY name HAVING SUM(uid) >= 58",What are the names and emails of users in partition 55 with a total user id sum of 58 or more?,6,False
"SELECT m.text, m.createdate FROM tweets AS m WHERE  m.uid = 15 AND id IN (SELECT id FROM tweets AS v WHERE v.uid BETWEEN 1 AND 10) GROUP BY m.uid, m.text, m.createdate ORDER BY m.createdate DESC","What are the tweets posted by user 15 that are also posted by users with IDs between 1 and 10, listed in descending order of their creation dates?",6,False
"SELECT h.id, h.text FROM tweets AS h GROUP BY h.id, h.text ORDER BY h.text ASC",What are the unique tweets ordered by their text in ascending order?,6,False
"SELECT COUNT(id), id, createdate FROM tweets WHERE  id > 52 GROUP BY createdate HAVING MIN(id) <= 73","For each tweet creation date, how many tweets were created after id 52 but when the earliest id was at most 73?",2,True
"SELECT COUNT(partitionid), COUNT(DISTINCT email) FROM user_profiles WHERE  followers != 66 LIMIT 5","What is the count of partitionids and distinct emails of users with followers not equal to 66, for 5 users starting from the 6th user?",2,True
"SELECT COUNT(DISTINCT email), followers FROM user_profiles WHERE  followers != 71 OR EXISTS (SELECT * FROM tweets AS o WHERE user_profiles.uid = o.uid LIMIT 10) ORDER BY followers ASC LIMIT 8","What are the 8 email addresses with the lowest number of followers, excluding those with 71 followers, or who have at least 10 tweets?",6,False
SELECT SUM(uid) FROM user_profiles WHERE uid BETWEEN 1 AND 10 AND followers IN (SELECT followers FROM user_profiles LIMIT 5) LIMIT 1,What is the sum of user IDs for users with IDs between 1 and 10 and followers equal to one of the top 5 follower counts in user profiles?,6,False
