query,question,iter,flag
"SELECT AVG(Level), MIN(purchase.Member_ID), branch.Name FROM purchase JOIN branch JOIN member JOIN membership_register_branch ON membership_register_branch.Branch_ID = branch.Branch_ID AND branch.Branch_ID = purchase.Branch_ID AND member.Member_ID = membership_register_branch.Member_ID AND purchase.Member_ID = member.Member_ID WHERE Total_pounds BETWEEN 1 AND 10 OR Member_ID IN (SELECT Member_ID FROM purchase AS v WHERE  v.Total_pounds > 82)","What is the average level, minimum member ID, and branch name of customers who purchased between 1 and 10 pounds or more than 82 pounds?",6,True
"SELECT SUM(Level), member.Member_ID FROM purchase JOIN member ON purchase.Member_ID = member.Member_ID WHERE purchase.Member_ID BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM purchase AS j WHERE  j.Total_pounds != 93 AND member.Member_ID = j.Member_ID) ORDER BY member.Member_ID DESC","What is the sum of levels for each member with member id between 1 and 10 or with a purchase record where total pounds is not 93, listed in descending order of member id?",6,False
"SELECT Level, membership_register_branch.Member_ID FROM purchase JOIN branch JOIN member JOIN membership_register_branch ON membership_register_branch.Branch_ID = branch.Branch_ID AND branch.Branch_ID = purchase.Branch_ID AND member.Member_ID = membership_register_branch.Member_ID AND purchase.Member_ID = member.Member_ID WHERE  Level < 41","What are the levels and corresponding member IDs of members who are affiliated with a branch and have made a purchase at that branch, and have a level below 41?",2,True
"SELECT T3.Level, T2.Open_year, T2.Address_road FROM purchase AS T1 INNER JOIN branch AS T2 ON T1.Branch_ID = T2.Branch_ID INNER JOIN member AS T3 ON T1.Member_ID = T3.Member_ID GROUP BY T3.Level, T2.Open_year, T2.Address_road HAVING AVG(T1.Total_pounds) < 82","What are the member levels, branch opening years, and branch addresses for groups where the average total pounds purchased is less than 82?",4,True
"SELECT Branch_ID, Open_year, Name FROM branch WHERE Branch_ID >= 13;","What are the IDs, opening years, and names of the branches with IDs 13 and above?",2,True
"SELECT Name, Hometown, Card_Number FROM member;","What are the names, hometowns, and card numbers of all members?",2,True
"SELECT AVG(T1.Member_ID), COUNT(DISTINCT T2.Member_ID), T1.Hometown FROM member AS T1 JOIN membership_register_branch AS T2 ON T1.Member_ID = T2.Member_ID JOIN purchase AS T3 ON T2.Member_ID = T3.Member_ID WHERE T3.Total_pounds > 10 GROUP BY T1.Hometown","What is the average member ID, the number of distinct members, and their hometown for each hometown where members purchased more than 10 pounds?",6,False
SELECT MAX(Member_ID) FROM purchase WHERE  Total_pounds != 77 LIMIT 1,What is the highest member ID of those who did not purchase 77 pounds?,2,True
SELECT m.Card_Number FROM member AS m WHERE m.Level = 93 GROUP BY m.Card_Number ORDER BY m.Card_Number ASC,"What are the card numbers of members with level 93, listed in ascending order?",2,True
SELECT Branch_ID FROM branch WHERE Branch_ID >= 64,What are the branch IDs of branches with an ID of 64 or higher?,3,True
"SELECT MIN(i.Member_ID), i.Level FROM member AS i WHERE  i.Level < 43 AND Hometown != (SELECT Hometown FROM member WHERE Member_ID BETWEEN 1 AND 10 LIMIT 1) LIMIT 3",What are the member IDs and levels of the next three members (starting from the fourth) who are from a different hometown than the member with the lowest member ID and have a level below 43?,2,True
"SELECT MAX(s.Member_ID) AS max_member_id, s.Branch_ID FROM membership_register_branch AS s WHERE s.Member_ID < 70 GROUP BY s.Branch_ID HAVING MAX(s.Member_ID) > 18 ORDER BY MAX(s.Member_ID) DESC;","What are the branch IDs and the maximum member IDs for each branch where the maximum member ID is greater than 18 and the member ID is less than 70, listed in descending order of maximum member ID?",5,True
SELECT Total_pounds FROM purchase WHERE Member_ID > 23 ORDER BY Total_pounds ASC,"What are the total pounds purchased by each member with a member ID greater than 23, listed from lowest to highest?",6,False
"SELECT MAX(Member_ID), Branch_ID, Register_Year FROM membership_register_branch WHERE Member_ID >= 76 AND EXISTS (SELECT * FROM member AS z WHERE z.Member_ID != 62 AND membership_register_branch.Member_ID = z.Member_ID) GROUP BY Branch_ID, Register_Year ORDER BY Branch_ID ASC;","For each branch and each registration year, what is the maximum member ID of members with IDs 76 or higher and matching records in the member table, sorted by branch ID?",2,True
SELECT Branch_ID FROM branch WHERE  Branch_ID != 82,What are the branch ids other than 82?,3,True
