query,question,iter,flag
SELECT d.Team FROM technician AS d ORDER BY d.Team DESC;,What are the teams of technicians listed in descending order?,2,True
SELECT name FROM repair WHERE repair_ID >= 8;,What are the names of the repairs with an ID of 8 or higher?,2,True
"SELECT COUNT(DISTINCT T1.Machine_ID), T2.value_points, T1.technician_id FROM repair_assignment AS T1 JOIN machine AS T2 ON T1.Machine_ID = T2.Machine_ID WHERE EXISTS (SELECT * FROM repair_assignment AS T3 WHERE T3.repair_ID > 31 AND T3.Machine_ID = T1.Machine_ID)","What is the number of unique machines, their value points, and the id of the technician assigned to machines that had repairs with ids greater than 31?",6,False
"SELECT AVG(repair_assignment.repair_ID), repair_assignment.repair_ID, technician_id FROM repair JOIN repair_assignment ON repair.repair_ID = repair_assignment.repair_ID GROUP BY repair_assignment.repair_ID, technician_id ORDER BY repair_assignment.repair_ID ASC","What is the average repair assignment per repair ID, grouped by each repair ID and technician ID, listed in ascending order by repair ID?",2,True
SELECT technician.technician_id FROM technician JOIN technician AS o ON technician.technician_id = o.technician_id WHERE EXISTS (SELECT * FROM repair_assignment WHERE technician.technician_id = repair_assignment.technician_id) LIMIT 4,"What are the IDs of technicians who have been assigned a repair, starting from the fifth one?",6,False
"SELECT COUNT(DISTINCT T1.technician_id), T1.Machine_ID FROM repair_assignment AS T1 INNER JOIN technician AS T2 ON T1.technician_id = T2.technician_id WHERE T2.technician_id != 89 GROUP BY T1.Machine_ID","For each machine, how many unique technicians, excluding technician 89, have been assigned to it?",2,True
"SELECT COUNT(DISTINCT o.Starting_Year), o.Age FROM technician AS o WHERE  o.Starting_Year >= 3",What is the count of distinct starting years and age of technicians who have been working for at least 3 years?,6,False
"SELECT COUNT(DISTINCT i.repair_ID), i.Machine_ID FROM repair_assignment AS i WHERE  i.repair_ID < 74 GROUP BY i.Machine_ID ORDER BY i.Machine_ID ASC","What is the number of unique repair IDs for each machine with a repair ID less than 74, listed in ascending order by machine ID?",3,True
"SELECT Machine_ID, COUNT(repair_ID) FROM repair_assignment JOIN technician ON repair_assignment.technician_id = technician.technician_id WHERE technician.Starting_Year BETWEEN 1 AND 10 OR Machine_ID != 55 GROUP BY Machine_ID LIMIT 9","What are the machine IDs and the number of repairs they have, limited to 9 machines, excluding the machine with ID 55 and only for machines repaired by technicians who started working between year 1 and 10?",6,False
"SELECT AVG(repair_assignment.Machine_ID), machine.Team FROM technician JOIN repair_assignment JOIN machine ON repair_assignment.Machine_ID = machine.Machine_ID AND repair_assignment.technician_id = technician.technician_id WHERE  value_points > 84 ORDER BY machine.Team ASC","What is the average machine ID for each team, considering only machines with value points greater than 84, listed in ascending order by team?",6,False
