query,question,iter,flag,hardness
"SELECT SUM(d.Num_of_Ticket), d.visitor_ID FROM visit AS d WHERE (d.Num_of_Ticket BETWEEN 1 AND 10) OR  (d.Total_spent < 77) GROUP BY d.visitor_ID HAVING AVG(d.Num_of_Ticket) <= 51","For each visitor, what is the total number of tickets they bought in visits where they either bought between 1 and 10 tickets or spent less than 77, given that their average number of tickets per visit is less than or equal to 51?",6,False,hard
SELECT Num_of_Staff FROM museum LIMIT 5,What are the numbers of staff for the next 5 museums after the first 5 museums?,6,False,easy
"SELECT Level_of_membership, ID, Name FROM visitor WHERE ID != 52 LIMIT 6","What are the membership levels, IDs, and names of the next six visitors after the first six, excluding visitor 52?",6,False,medium
"SELECT MAX(Age), SUM(Age), COUNT(DISTINCT Age) FROM visitor WHERE Level_of_membership BETWEEN 1 AND 10 AND  Age > 30","What are the maximum, total, and number of distinct ages of museum visitors with a membership level between 1 and 10 and over 30 years old?",3,True,hard
"SELECT ID, Name FROM visitor ORDER BY ID DESC;",What are the names of the visitors listed in descending order of their IDs?,6,False,medium
"SELECT k.Total_spent, k.Museum_ID FROM visit AS k WHERE  k.Num_of_Ticket > 74",What are the total amounts spent and corresponding museum IDs for visits where the number of tickets purchased exceeds 74?,6,True,medium
SELECT Name FROM visitor WHERE Level_of_membership BETWEEN 1 AND 10 AND ID < (SELECT MIN(ID) FROM visitor WHERE  Age = 99) GROUP BY Name HAVING MIN(Age) > 27 LIMIT 9,"What are the names of the visitors with membership levels between 1 and 10, whose IDs are less than the minimum ID of 99-year-old visitors, and the minimum age for each of these visitor names is greater than 27, listed from the 10th to the 18th result?",6,False,extra
SELECT museum.Name FROM visit JOIN museum JOIN visitor ON visit.visitor_ID = visitor.ID AND museum.Museum_ID = visit.Museum_ID WHERE EXISTS (SELECT * FROM museum AS j WHERE visit.Museum_ID = j.Museum_ID) ORDER BY museum.Name DESC,What are the names of the museums visited in descending order?,2,True,extra
"SELECT COUNT(DISTINCT Open_Year), Name FROM museum WHERE Num_of_Staff BETWEEN 1 AND 10 OR Num_of_Staff = 44 LIMIT 10;",What are the names of the first 10 museums with unique open years that have either between 1 and 10 staff or exactly 44 staff?,6,False,hard
SELECT COUNT(DISTINCT Age) FROM visitor WHERE ID IN (SELECT ID FROM visitor),How many different ages are there among all the visitors?,2,True,hard
"SELECT x.Museum_ID, x.Num_of_Staff FROM museum AS x WHERE x.Museum_ID != 40 LIMIT 3;",What are the museum IDs and the number of staff of the three museums that are not museum 40?,2,True,medium
SELECT MAX(Level_of_membership) FROM visitor WHERE  ID != 80,What is the highest level of membership among customers excluding the one with ID 80?,2,True,easy
