query,question,iter,flag
"SELECT e.Party, e.Committee FROM election AS e WHERE e.Election_ID BETWEEN 1 AND 10;",What are the parties and committees of the elections with IDs between 1 and 10?,2,True
"SELECT p.Party, p.Year, p.Lieutenant_Governor FROM party p WHERE p.Year < (SELECT AVG(Year) FROM party WHERE Year < 56) ORDER BY p.Lieutenant_Governor ASC","What are the parties, years, and lieutenant governors of parties that occurred before the average year of parties before 1956, listed in ascending order by lieutenant governor?",3,True
"SELECT County_Id, County_name FROM county WHERE County_Id != 84 GROUP BY County_name, County_Id ORDER BY County_Id DESC","What are the county names and ids, excluding county id 84, sorted in descending order by county id?",6,False
"SELECT Year, Party_ID, Lieutenant_Governor FROM party WHERE Year > 90 AND Lieutenant_Governor IS NOT NULL LIMIT 4","What are the years, party ids, and lieutenant governors for the parties after 1990 where lieutenant governor is not null, starting from the 5th record to the 8th record?",5,True
SELECT Party FROM election WHERE Party = 12 AND Counties_Represented NOT IN (SELECT Counties_Represented FROM election AS k WHERE k.District BETWEEN 1 AND 10 AND k.First_Elected = 57),Which parties in the election are represented by counties not represented by districts between 1 and 10 with a first elected year of 57 and also have 12 as their party id?,6,False
"SELECT e.Election_ID, c.County_name, e.Counties_Represented FROM election e JOIN county c ON e.District = c.County_Id WHERE e.First_Elected > 99 GROUP BY e.Counties_Represented, c.County_name ORDER BY c.County_name DESC;","What are the unique election IDs, county names, and counties represented for each election, for elections where the first elected year is after 99, grouped by counties represented and county name, listed in descending order of county name?",6,False
"SELECT AVG(d.Population), d.County_Id, d.Zip_code FROM county AS d WHERE d.Population BETWEEN 1000 AND 1000000 ORDER BY d.Zip_code ASC","What is the average population of counties with populations between 1000 and 1000000, listed in ascending order by zip code, along with their county id and zip code?",2,True
"SELECT MIN(e.First_Elected), e.Party, e.First_Elected FROM election AS e WHERE e.Election_ID BETWEEN 1 AND 10 AND e.Election_ID != 86 GROUP BY e.First_Elected, e.Party ORDER BY e.First_Elected DESC","What are the earliest election years for each party for election IDs between 1 and 10, excluding election ID 86, listed in descending order of first elected year?",6,False
"SELECT i.County_Id, COUNT(DISTINCT i.Population) FROM county AS i WHERE i.Population BETWEEN 1 AND 10 OR County_Id >= (SELECT MIN(County_Id) FROM county AS j WHERE j.Population BETWEEN 1 AND 10 AND  j.Population < 43) GROUP BY i.County_Id LIMIT 4","What are the county ids and the number of distinct populations of counties that either have a population between 1 and 10 or have a county id greater than or equal to the smallest county id of counties with a population between 1 and 10 and less than 43, limited to 4 results offset by 4?",2,True
SELECT y.Population FROM county AS y WHERE y.County_Id BETWEEN 1 AND 10 AND County_Id IN (SELECT County_Id FROM county WHERE Population BETWEEN 1 AND 10) ORDER BY y.Population ASC,"What are the populations of the counties with ids between 1 and 10, and also have populations between 1 and 10, listed in ascending order of population?",3,True
SELECT e.Election_ID FROM election AS e WHERE e.First_Elected < 98;,What are the election ids of the elections where the delegate was first elected before 1998?,2,True
"SELECT County_name, Population FROM county WHERE Population != 0 GROUP BY County_name, Population ORDER BY County_name ASC;","What are the county names and their corresponding populations in ascending order of county name, excluding counties with zero population?",2,True
SELECT T2.Party FROM election AS T1 JOIN county AS T3 ON T1.District = T3.County_Id JOIN party AS T2 ON T2.Party_ID = T1.Party WHERE T3.County_Id BETWEEN 1 AND 10 AND T1.First_Elected BETWEEN 1 AND 10 LIMIT 6,What are the parties of the next six elections in counties with id between 1 and 10 where the first elected year is between 1 and 10?,6,False
"SELECT First_Elected, Delegate FROM election WHERE District BETWEEN 1 AND 10 AND  Election_ID < 22 ORDER BY Delegate DESC","What are the first elected years and delegates for districts between 1 and 10 with election IDs less than 22, listed in descending order of delegates?",2,True
SELECT County_Id FROM county WHERE  County_Id = 99 LIMIT 10,"What are the county ids, specifically county id 99, starting from the eleventh result, and limited to the next ten results?",4,True
"SELECT COUNT(DISTINCT county.Zip_code), election.Committee, election.Counties_Represented FROM election JOIN county ON election.District = county.County_Id WHERE election.First_Elected < 27 GROUP BY election.Counties_Represented, election.Committee LIMIT 10","What are the counts of distinct zip codes, committees, and counties represented for elections with first elected year less than 27, grouped by counties represented and committee, and limited to 10 results after the first 10?",6,False
"SELECT e.Election_ID, c.Population, c.County_name FROM election e JOIN county c ON e.District = c.County_Id JOIN party p ON p.Party_ID = e.Party WHERE c.Population < 11 OR p.Year NOT IN (SELECT Year FROM party WHERE Year != 20 LIMIT 9) GROUP BY c.County_name HAVING MAX(p.Party) >= 9 LIMIT 4","What are the election IDs, populations, and names of the 5th to 8th counties with the largest parties, where the population is less than 11 or the party year is not among the first 9 years that are not 20?",6,False
"SELECT o.Counties_Represented, o.Counties_Represented FROM election AS o WHERE  o.District < 92 LIMIT 7","What are the counties represented by the next 7 delegates after the first 7, among those representing districts less than 92?",6,False
"SELECT Comptroller, Governor FROM party ORDER BY Comptroller ASC",What are the names of the Comptroller and Governor listed in ascending order of Comptroller?,2,True
"SELECT MAX(Population), Population FROM county AS T WHERE County_Id BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM election AS p WHERE T.County_Id = p.District LIMIT 3)",What is the maximum population of counties that either have an id between 1 and 10 or are represented in the first three election districts?,6,False
SELECT COUNT(*) FROM election WHERE District = 29;,How many elections are held in District 29?,2,True
"SELECT AVG(T2.First_Elected), SUM(T1.Party), MIN(T2.District), T1.Party_ID FROM party AS T1 JOIN election AS T2 JOIN county AS T3 ON T2.District = T3.County_Id WHERE  T1.Party_ID != 46 AND T1.Year IN (SELECT MIN(Year) FROM party AS t WHERE  t.Party_ID < 33) GROUP BY T1.Party_ID HAVING MIN(T2.First_Elected) <= 47 LIMIT 1","What is the party with the lowest first elected year, its total party value, the smallest district, and its party id, excluding parties with id 46, and considering only the earliest year for parties with id less than 33, and returning the second result?",6,False
"SELECT MAX(T1.District), T1.Committee FROM election AS T1 JOIN party AS T2 ON T1.Party = T2.Party_ID WHERE T2.Year < 42",What is the highest district and corresponding committee in the election for parties that were established before the year 42?,2,True
"SELECT Party_ID, Attorney_General FROM party WHERE  Year <= 10",What are the party ids and attorney generals for parties that have served 10 years or less?,4,True
"SELECT Year, Attorney_General FROM party WHERE Party_ID >= 97 ORDER BY Year DESC LIMIT 1",What is the year and attorney general for the party with the second highest party ID above 96?,2,True
