query,question,iter,flag,hardness
SELECT h.Weight FROM cars_data AS h WHERE h.Weight = 91 AND Weight = (SELECT MAX(Weight) FROM cars_data AS b),What is the weight of the heaviest car that weighs 91 pounds?,3,True,extra
"SELECT ContId, ContId FROM continents WHERE  ContId < 7 AND ContId NOT IN (SELECT ContId FROM continents AS b WHERE  b.ContId != 98 LIMIT 8)",What are the continent ids less than 7 that are not in the first 8 continent ids excluding the id 98 in the continents table?,4,True,extra
"SELECT MIN(car_names.MakeId), cars_data.Id, car_names.Model FROM cars_data JOIN car_names ON cars_data.Id = car_names.MakeId JOIN car_makers ON car_names.Make = car_makers.Maker JOIN model_list ON model_list.Maker = car_makers.Id AND car_names.Model = model_list.Model WHERE cars_data.Id BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM car_makers AS c WHERE  c.Id >= 68 AND model_list.ModelId = c.Id LIMIT 5) GROUP BY car_names.Model ORDER BY cars_data.Id ASC","What is the minimum make id of the cars with their model and id, for cars with id between 1 and 10 or cars with makers from specific models, ordered by car id and grouped by car model?",6,False,extra
SELECT model_list.Model FROM car_names INNER JOIN model_list ON car_names.Model = model_list.Model INNER JOIN car_makers ON model_list.Maker = car_makers.Id AND car_names.MakeId = car_makers.Id WHERE model_list.ModelId > 4 ORDER BY model_list.Model ASC,"What models, with model id greater than 4, are listed in ascending order?",4,True,extra
"SELECT CountryName FROM countries WHERE Continent NOT IN (1, 10) AND CountryId != 65 ORDER BY CountryName DESC","What are the names of countries in continents other than 1 and 10, excluding the country with id 65, listed in descending order?",2,True,medium
"SELECT COUNT(DISTINCT CountryName), COUNT(DISTINCT Continent), CountryName FROM countries WHERE Continent = 28 AND CountryName NOT IN (SELECT CountryName FROM countries AS s WHERE s.CountryId < 46) GROUP BY CountryName HAVING MAX(CountryId) > 57 ORDER BY CountryName DESC","What are the distinct country names and their corresponding counts of distinct countries and continents, with the country id greater than 57, from the countries with continent id 28, excluding countries with id less than 46, listed in descending order by country name?",6,False,extra
"SELECT Id, Maker FROM car_makers WHERE Maker = 47",What is the Id and Maker of the car maker with the Maker value of 47?,5,True,medium
"SELECT m.MakeId, m.Model FROM car_names AS m WHERE  m.MakeId >= 31 GROUP BY m.Model HAVING SUM(m.MakeId) > 54","Which car models have a sum of make ids greater than 54, considering only models with a make id of 31 or higher?",6,False,medium
SELECT c.Horsepower FROM car_names AS n JOIN cars_data AS c ON c.Id = n.MakeId WHERE c.Accelerate > 59,What are the horsepower values of cars that accelerate in more than 59 seconds?,6,False,medium
"SELECT AVG(MakeId), COUNT(DISTINCT Model) FROM car_names WHERE MakeId BETWEEN 1 AND 10;",What is the average make id and the number of distinct car models for make ids between 1 and 10?,2,True,medium
SELECT T1.CountryName AS Country FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country JOIN model_list AS T3 ON T2.Id = T3.Maker JOIN car_names AS T4 ON T3.Model = T4.Model WHERE T4.MakeId >= 87 ORDER BY T1.CountryName ASC;,What are all the country names in ascending order where car makers have produced models with a MakeId greater than or equal to 87?,6,False,extra
"SELECT f.ContId, f.Continent FROM continents AS f WHERE  f.ContId >= 4 OR f.ContId IN (SELECT Continent FROM countries) GROUP BY f.ContId ORDER BY f.ContId ASC","What are the continent ids and their corresponding names for continents with id 4 or greater, or those that have countries listed, ordered by id?",3,True,extra
"SELECT MakeId, Model FROM car_names LIMIT 4",What are the make id and model of the next 4 cars after the first 3 in the car names list?,6,True,medium
"SELECT COUNT(DISTINCT ContId), ContId FROM continents WHERE ContId BETWEEN 1 AND 10 OR ContId NOT IN (SELECT Continent FROM countries AS y WHERE y.CountryId BETWEEN 1 AND 10 AND  y.Continent != 54)","What are the distinct continent IDs of the continents with IDs between 1 and 10, excluding those that have countries with IDs between 1 and 10 and are not from continent 54, and how many such continents are there?",6,False,extra
"SELECT COUNT(Id), AVG(Accelerate), COUNT(DISTINCT MPG) FROM cars_data WHERE Weight < 3400;","What is the count of cars, average acceleration, and distinct MPG of cars that weigh less than 3400 pounds?",3,True,medium
SELECT COUNT(DISTINCT Cylinders) FROM cars_data WHERE Accelerate != 56 GROUP BY Id,"How many different numbers of cylinders are there in the data for cars that accelerate at a rate other than 56, grouped by car id?",5,True,medium
"SELECT AVG(d.Id), COUNT(DISTINCT d.Country) FROM car_makers AS d WHERE  d.Id <= 41",What is the average id and number of distinct countries of car makers with id less than or equal to 41?,5,True,medium
"SELECT Make, COUNT(DISTINCT Model) FROM car_names WHERE MakeId <= 28 GROUP BY Make;","What are the car makes with the number of unique models for each make, where the make id is less than or equal to 28?",6,False,medium
SELECT car_makers.Maker FROM car_makers AS p JOIN car_makers ON car_makers.Id = p.Id ORDER BY car_makers.Maker DESC,What are the car makers listed in descending order?,2,True,medium
SELECT MakeId FROM car_names WHERE  MakeId >= 99 ORDER BY MakeId DESC,"What are the manufacturer ids of cars with ids 99 or higher, listed in descending order?",6,True,medium
