query,question,iter,flag
"SELECT Activity.actid, Faculty_Participates_in.actid FROM Activity JOIN Faculty_Participates_in ON Activity.actid = Faculty_Participates_in.actid WHERE  FacID > 32 GROUP BY Faculty_Participates_in.actid HAVING COUNT(FacID) > 78 LIMIT 2",Which two activities (excluding the first two) have more than 78 faculty participants with faculty IDs greater than 32?,6,False
"SELECT COUNT(DISTINCT o.actid), o.actid FROM Participates_in AS o WHERE  o.stuid != 100 LIMIT 5","What are the activity IDs and their counts for the top 5 most distinct activities participated in by students other than the one with ID 100, excluding the first 5 results?",6,False
SELECT Participates_in.actid FROM Activity JOIN Participates_in ON Participates_in.actid = Activity.actid JOIN Student ON Student.StuID = Participates_in.stuid,What are the activity IDs in which a student participates?,6,False
SELECT Phone FROM Faculty WHERE  FacID < 28 ORDER BY Phone ASC LIMIT 5,What are the next 5 phone numbers of the faculty with faculty ID less than 28 in ascending order?,2,True
SELECT COUNT(DISTINCT v.activity_name) FROM Activity AS v WHERE  v.actid < 55,How many distinct activity names are there with an activity id less than 55?,2,True
"SELECT COUNT(DISTINCT activity_name), activity_name FROM Activity WHERE actid < 6 AND EXISTS (SELECT * FROM Participates_in AS i WHERE Activity.actid = i.actid) GROUP BY activity_name LIMIT 9","What are the names and counts of distinct activities with activity ids less than 6 that have participants, grouped by activity name, starting from the 10th result?",6,False
"SELECT COUNT(DISTINCT p.stuid) as StuID, COUNT(DISTINCT p.actid), COUNT(DISTINCT a.actid), a.activity_name FROM Activity a JOIN Participates_in p ON p.actid = a.actid WHERE p.actid > 77 GROUP BY a.activity_name HAVING SUM(p.actid) = 7",What are the counts of distinct student ids and activity ids for each activity name where the sum of activity ids equals 7 and the activity id is greater than 77?,4,True
"SELECT COUNT(DISTINCT F.Rank), COUNT(DISTINCT FI.FacID), F.Room FROM Faculty F JOIN Faculty_Participates_in FI ON FI.FacID = F.FacID WHERE F.FacID BETWEEN 1 AND 10 OR F.FacID != (SELECT SUM(FacID) FROM Faculty WHERE Phone < 3) LIMIT 5","What are the counts of distinct ranks and faculty IDs, and the room numbers for faculty members with IDs between 1 and 10, or whose IDs are not equal to the sum of IDs of faculty members with a phone number less than 3, limited to rows 6 through 10?",6,False
SELECT activity_name FROM Activity WHERE actid BETWEEN 1 AND 10 AND  actid < 54 ORDER BY activity_name ASC,"What are the names of activities with ids between 1 and 10 and less than 54, listed in ascending order?",3,True
"SELECT activity_name, activity_name, activity_name, Faculty_Participates_in.actid FROM Activity JOIN Faculty_Participates_in ON Activity.actid = Faculty_Participates_in.actid WHERE Activity.actid BETWEEN 1 AND 10 OR Faculty_Participates_in.FacID NOT IN (SELECT FacID FROM Faculty AS k WHERE k.Phone BETWEEN 1 AND 10 AND  k.FacID >= 73) GROUP BY Faculty_Participates_in.actid HAVING COUNT(Faculty_Participates_in.actid) = 53","What are the names of the activities with IDs between 1 and 10, or not participated by the faculties with IDs above 73 and phone numbers between 1 and 10, where exactly 53 faculty members participate in each activity?",2,True
"SELECT MAX(Participates_in.StuID), Participates_in.StuID, activity_name FROM Activity JOIN Participates_in ON Participates_in.actid = Activity.actid WHERE Participates_in.actid BETWEEN 1 AND 10 GROUP BY activity_name, Participates_in.StuID HAVING AVG(Participates_in.actid) <= 54 ORDER BY Participates_in.StuID ASC","For each student and activity, what is the student's ID and activity name where the student participates in activities 1 through 10, and the average activity ID is less than or equal to 54, ordered by student ID in ascending order, also showing the maximum student ID?",6,False
SELECT actid FROM Activity,What are the activity ids?,2,True
"SELECT T4.Major, T4.city_code FROM Activity AS T1 JOIN Participates_in AS T2 ON T1.actid = T2.actid JOIN Student AS T4 ON T2.stuid = T4.StuID WHERE T1.actid BETWEEN 1 AND 10 AND T4.Advisor <= 41 ORDER BY T4.city_code DESC","What are the majors and city codes of students with advisors 41 or less who participate in activities 1-10, listed in descending order of city code?",6,False
SELECT v.Fname FROM Student AS v WHERE  v.Advisor >= 56,What are the first names of students whose advisor ID is greater than or equal to 56?,4,True
"SELECT COUNT(DISTINCT Activity.actid), Participates_in.actid FROM Activity JOIN Participates_in ON Participates_in.actid = Activity.actid WHERE Activity.actid BETWEEN 1 AND 10 AND  Participates_in.actid <= 79 GROUP BY Participates_in.actid ORDER BY Participates_in.actid DESC LIMIT 2",What are the counts of distinct activities for the second and third most recent activities with ids between 1 and 10 that have at least one participant and an activity id less than or equal to 79?,2,True
SELECT activity_name FROM Activity JOIN Faculty_Participates_in ON Activity.actid = Faculty_Participates_in.actid WHERE FacID BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM Participates_in WHERE stuid > 24 AND Activity.actid = Participates_in.actid),What are the names of activities in which a faculty member with an ID between 1 and 10 participates and in which at least one student with an ID greater than 24 also participates?,5,True
SELECT COUNT(DISTINCT stuid) FROM Participates_in pi WHERE stuid = 6 AND EXISTS (SELECT * FROM Student WHERE Major < 6 AND pi.StuID = StuID),How many students with id 6 participate in activities if there are students with major less than 6?,2,True
"SELECT T1.activity_name, T2.activity_name FROM Activity AS T1 JOIN Activity AS T2 ON T1.actid = T2.actid WHERE EXISTS (SELECT * FROM Activity AS e WHERE e.actid < 13 AND T1.actid = e.actid LIMIT 1)",What are the names of activities with the same id that exist in activities with id less than 13?,6,False
SELECT COUNT(DISTINCT T.actid) FROM (SELECT DISTINCT actid FROM Participates_in WHERE stuid != 49) T,How many different activities are participated in by students other than student 49?,3,True
"SELECT MIN(n.actid), n.actid FROM Activity AS n WHERE  n.actid != 53",What is the smallest activity id excluding 53 from the activity table?,6,False
