query,question,iter,flag
"SELECT Name, Investor, Company, AVG(Money_Requested) FROM entrepreneur JOIN people ON entrepreneur.People_ID = people.People_ID WHERE entrepreneur.People_ID != 79 GROUP BY Name, Investor, Company;","What is the average money requested by each entrepreneur, excluding one with people ID 79, grouped by entrepreneur name, investor and company?",2,True
SELECT COUNT(Money_Requested) FROM entrepreneur WHERE  People_ID = 10,How many money requests has the entrepreneur with people ID 10 made?,2,True
"SELECT AVG(people.People_ID), entrepreneur.People_ID, Company FROM entrepreneur JOIN people ON entrepreneur.People_ID = people.People_ID WHERE  Entrepreneur_ID = 54 ORDER BY Company DESC LIMIT 1",What is the average people id of the second to last company of the entrepreneur with id 54 when ordered by company in descending order?,6,False
"SELECT MIN(People_ID), Height FROM people WHERE Height != 96 GROUP BY Height",What is the lowest people id for each height excluding 96?,3,True
SELECT l.Name FROM people AS l WHERE l.Weight <= 32,What are the names of the people who weigh 32 or less?,2,True
SELECT j.Investor FROM entrepreneur AS j WHERE j.Money_Requested != 45 ORDER BY j.Investor ASC LIMIT 10,"Which are the next 10 investors, after the first 10, whose money requested is not 45, listed in ascending order?",2,True
SELECT Name FROM people WHERE People_ID < 11 ORDER BY Name ASC;,What are the names of the first 10 people in alphabetical order?,2,True
"SELECT AVG(w.People_ID), w.Height FROM people AS w WHERE w.Weight BETWEEN 86 AND 100",What is the average people id and corresponding height of people who weigh between 86 and 100?,5,True
"SELECT SUM(s.Money_Requested), s.People_ID FROM entrepreneur AS s WHERE  s.Entrepreneur_ID != 17 GROUP BY s.People_ID;",What is the total money requested by each person excluding entrepreneur with id 17?,6,False
"SELECT Weight, Date_of_Birth FROM people WHERE People_ID BETWEEN 1 AND 10 OR  Height != 98 ORDER BY Weight DESC LIMIT 6",What are the weights and dates of birth of the 7th to 12th heaviest people among the first 10 people or those who are not 98 inches tall?,6,False
"SELECT COUNT(DISTINCT Money_Requested), Entrepreneur_ID, Investor, Company FROM entrepreneur WHERE People_ID >= 87 GROUP BY Company ORDER BY Company ASC","How many distinct amounts of money have entrepreneurs from each company requested, for companies with entrepreneurs whose people id is 87 or higher, listed in ascending order by company?",6,False
"SELECT COUNT(DISTINCT Entrepreneur_ID), entrepreneur.People_ID FROM entrepreneur JOIN people ON entrepreneur.People_ID = people.People_ID WHERE  Money_Requested >= 60",How many distinct entrepreneurs requested more than or equal to 60 money who are also listed in the people table?,6,True
SELECT Money_Requested FROM entrepreneur WHERE Money_Requested BETWEEN 1 AND 10 ORDER BY Money_Requested DESC LIMIT 4,What are the fourth to seventh highest amounts of money requested by entrepreneurs?,2,True
"SELECT AVG(b.Weight), b.Date_of_Birth FROM people AS b GROUP BY b.Date_of_Birth HAVING COUNT(b.People_ID) <= 71",What is the average weight of people born on each date of birth where there are 71 or fewer people born on that date?,2,True
"SELECT COUNT(DISTINCT Investor), Company FROM entrepreneur WHERE Entrepreneur_ID BETWEEN 1 AND 10 AND Money_Requested < 13 AND People_ID IN (SELECT People_ID FROM people) GROUP BY Company HAVING MAX(Money_Requested) < 70 ORDER BY Company DESC;","How many distinct investors are there for each company with the highest amount of money requested under $70, among entrepreneurs with IDs 1-10, who have less than $13 money requested and are present in the people table, sorted by company in descending order?",6,False
"SELECT COUNT(DISTINCT p.Height), p.Name FROM people AS p WHERE p.People_ID < 73",What are the names and the count of distinct heights of people with people id less than 73?,6,False
"SELECT COUNT(DISTINCT Height), Weight FROM people WHERE Height > 95 GROUP BY Weight HAVING MIN(Height) < 95",What are the counts of distinct heights and the corresponding weights for groups of people where the minimum height is less than 95 and the height is greater than 95?,2,True
SELECT T1.People_ID FROM entrepreneur AS T1 INNER JOIN people AS T2 ON T1.People_ID = T2.People_ID WHERE T1.People_ID BETWEEN 1 AND 10 OR T1.Entrepreneur_ID < 13;,What are the people IDs of entrepreneurs with people IDs between 1 and 10 or entrepreneur IDs less than 13?,2,True
SELECT Entrepreneur_ID FROM entrepreneur WHERE People_ID BETWEEN 1 AND 10;,What are the entrepreneur IDs of the entrepreneurs with people IDs between 1 and 10?,2,True
"SELECT Name, Date_of_Birth FROM people WHERE Weight < 10 ORDER BY Date_of_Birth DESC LIMIT 8;","What are the names and dates of birth of the 8 heaviest people weighing less than 10, listed in order from youngest to oldest?",2,True
"SELECT COUNT(DISTINCT entrepreneur.Entrepreneur_ID), entrepreneur.Money_Requested FROM entrepreneur WHERE entrepreneur.Entrepreneur_ID BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM people AS r WHERE r.People_ID != 21 AND entrepreneur.People_ID = r.People_ID LIMIT 1);","How many unique entrepreneurs, with an id between 1 and 10, are associated with at least one person other than the one with id 21, and what is the money requested by those entrepreneurs?",6,False
"SELECT COUNT(q.Money_Requested), SUM(q.Money_Requested) FROM entrepreneur AS q WHERE q.People_ID BETWEEN 1 AND 10 AND  q.People_ID < 13 LIMIT 3",What are the total and sum of money requested by the 4th to 6th entrepreneurs with people IDs between 1 and 9?,6,False
"SELECT COUNT(DISTINCT q.Weight), q.People_ID FROM people AS q WHERE  q.People_ID < 95 ORDER BY q.People_ID DESC",What is the count of distinct weights for each people id less than 95 ordered by people id in descending order?,6,False
"SELECT Money_Requested, entrepreneur.People_ID, Company FROM entrepreneur JOIN people ON entrepreneur.People_ID = people.People_ID GROUP BY Money_Requested, entrepreneur.People_ID, Company LIMIT 4","What are the money requested, people ID, and company for the fifth to eighth groups of entrepreneurs and their respective companies?",6,False
"SELECT SUM(Money_Requested), MAX(People_ID) FROM entrepreneur WHERE  Money_Requested > 25",What is the total money requested and the highest people id for entrepreneurs who requested more than 25 dollars?,2,True
"SELECT AVG(m.Money_Requested), m.Investor FROM entrepreneur AS m WHERE  m.Money_Requested <= 62 LIMIT 2",What are the average money requested and corresponding investor for the second and third entrepreneur who requested no more than 62 dollars?,6,False
SELECT COUNT(DISTINCT q.Date_of_Birth) FROM people AS q WHERE People_ID NOT IN (SELECT People_ID FROM entrepreneur AS g WHERE  g.People_ID > 74) LIMIT 3,"What are the dates of birth of the 4th to 6th people who don't have an entrepreneur ID greater than 74, excluding duplicates?",6,False
"SELECT SUM(Money_Requested), Company FROM entrepreneur JOIN people ON entrepreneur.People_ID = people.People_ID WHERE  Weight <= 72 ORDER BY Company DESC LIMIT 1",What is the total money requested by the entrepreneur with the second heaviest company among those whose weight is less than or equal to 72?,6,False
