query,question,iter,flag,hardness
SELECT COUNT(DISTINCT c.Weekly_Rank) FROM TV_series AS c WHERE c.id BETWEEN 1 AND 10 AND Rating = (SELECT MAX(Rating) FROM TV_series),How many unique weekly ranks do the top rated TV series with ids between 1 and 10 have?,2,True,extra
"SELECT w.Directed_by, w.Title, w.Channel FROM Cartoon AS w JOIN TV_Channel AS t ON w.Channel = t.id WHERE w.id <= 62 GROUP BY w.Channel HAVING SUM(w.Production_code) >= 1","What are the titles and directors of cartoons with at least one production code, grouped by channel, for cartoons with id less than or equal to 62?",6,False,hard
SELECT k.id FROM Cartoon AS k WHERE  k.Production_code >= 32 ORDER BY k.id DESC LIMIT 6,"What are the ids of the 7th to 12th cartoons with production codes 32 or higher, listed in descending order?",4,True,hard
"SELECT Directed_by, Written_by FROM Cartoon WHERE Production_code BETWEEN 1 AND 10 OR Production_code > 56 GROUP BY Written_by, Directed_by ORDER BY Written_by DESC;","What are the writers and directors of cartoons, excluding those with production codes between 11 and 56, listed in descending order by writer?",5,True,extra
"SELECT MIN(Production_code), Original_air_date, Channel FROM Cartoon WHERE Production_code BETWEEN 1 AND 10 GROUP BY Original_air_date, Channel HAVING MIN(id) >= 50 ORDER BY Original_air_date DESC LIMIT 3","For cartoons with production codes between 1 and 10, and minimum id of at least 50, what are the production codes, original air dates, and channels of the 4th to 6th most recent cartoons?",6,False,extra
"SELECT T1.Title, T2.Content FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Production_code <= 21 GROUP BY T2.Content HAVING SUM(T1.Production_code) > 60 ORDER BY T1.Title ASC;","What are the titles of cartoons, along with their corresponding TV channel content, where the sum of production codes is greater than 60, for cartoons with production codes less than or equal to 21, sorted by title in ascending order?",6,False,extra
"SELECT MAX(Production_code), Production_code FROM Cartoon JOIN TV_Channel ON Cartoon.Channel = TV_Channel.id WHERE Production_code BETWEEN 1 AND 10 AND Written_by < (SELECT MIN(Written_by) FROM Cartoon WHERE Production_code < 52 LIMIT 9) GROUP BY Channel HAVING AVG(Production_code) <= 10","In TV channels with average production codes less than or equal to 10, what are the maximum and actual production codes of cartoons with production codes between 1 and 10 and written by writers with higher experience than the least experienced writers of cartoons with production codes less than 52, grouped by channel?",6,False,extra
"SELECT T2.Country, T2.Pixel_aspect_ratio_PAR FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.id BETWEEN 1 AND 10 AND T1.Weekly_Rank = 37 GROUP BY T2.Country, T2.Pixel_aspect_ratio_PAR HAVING AVG(T1.Share) = 98 ORDER BY T2.Pixel_aspect_ratio_PAR DESC LIMIT 3","What are the countries and pixel aspect ratios of TV channels with an average share of 98 for TV series ranked 37, listed in descending order of pixel aspect ratio, starting from the 4th result and limited to 3 results?",6,False,extra
SELECT m.Weekly_Rank FROM TV_series AS m WHERE m.Share BETWEEN 1 AND 10 ORDER BY m.Weekly_Rank DESC,"What are the weekly ranks of TV series with shares between 1 and 10, listed in descending order?",2,True,medium
"SELECT AVG(T2.Weekly_Rank), T3.Written_by, T1.Country, T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T2.Channel = T1.id JOIN Cartoon AS T3 ON T3.Channel = T1.id WHERE T3.id != 0 GROUP BY T1.series_name ORDER BY T1.series_name ASC;","What is the average weekly rank for each TV series name, along with the country and written by information, ordered by series name?",6,False,extra
"SELECT COUNT(DISTINCT Directed_by), Directed_by FROM Cartoon WHERE  Production_code < 77 GROUP BY Directed_by HAVING AVG(Production_code) = 24 LIMIT 3","Who are the 2nd to 4th most distinct directors of cartoons that have an average production code of 24, considering only cartoons with a production code less than 77?",6,False,hard
"SELECT COUNT(DISTINCT Directed_by), Original_air_date FROM Cartoon WHERE  Production_code != 18 AND Written_by NOT IN (SELECT Written_by FROM Cartoon AS w WHERE  w.Production_code >= 11) GROUP BY Original_air_date HAVING AVG(Production_code) >= 8 ORDER BY Original_air_date DESC","What are the original air dates and the number of distinct directors of cartoons that were not written by writers of cartoons with production codes greater than or equal to 11, and have an average production code of at least 8, excluding cartoons with production code 18?",2,True,extra
"SELECT T1.Directed_by, T3.Country FROM Cartoon AS T1 JOIN TV_Channel AS T3 ON T1.Channel = T3.id JOIN TV_series AS T2 ON T2.Channel = T3.id WHERE T2.Share >= 14","Who are the directors of cartoons that were aired on the same channel as TV series with a share of 14 or more, and what are the countries where these channels are located?",5,True,hard
SELECT d.id FROM Cartoon AS d WHERE  d.Production_code < 17 ORDER BY d.id DESC LIMIT 8,What are the ids of the 8 cartoons with the highest ids among those with a production code less than 17?,3,True,hard
"SELECT Production_code, id FROM Cartoon WHERE  Production_code >= 98",What are the production codes and ids of the cartoons with a production code of 98 or higher?,2,True,medium
