query,question,iter,flag
SELECT COUNT(DISTINCT f.gender) FROM architect AS f,How many different genders are there among the architects?,2,True
SELECT DISTINCT T1.id FROM architect AS T1 INNER JOIN mill AS T2 ON T2.architect_id = T1.id INNER JOIN bridge AS T3 ON T1.id = T3.architect_id WHERE T2.built_year BETWEEN 1 AND 10 OR T2.architect_id NOT IN (SELECT architect_id FROM mill LIMIT 1) ORDER BY T1.id ASC LIMIT 7,"What are the ids of the next 7 architects after the first 7, who either designed a mill built between year 1 and 10, or designed a mill not in the first mill record, listed in ascending order of architect id?",5,True
"SELECT COUNT(DISTINCT notes), MIN(architect_id), location FROM mill WHERE architect_id != 64 GROUP BY location LIMIT 10","What are the location, minimum architect id, and number of distinct notes of the mills built by architects other than architect 64, listed 11th to 20th?",6,False
"SELECT MAX(a.built_year), AVG(a.built_year) FROM mill AS a WHERE a.id BETWEEN 1 AND 10 OR location NOT IN (SELECT location FROM bridge AS l WHERE  l.id <= 68) LIMIT 1","What is the maximum and average built year of the mills with an id between 1 and 10, or those not located in the same place as the first 68 bridges?",6,False
"SELECT COUNT(DISTINCT name), architect_id FROM mill WHERE  architect_id >= 65 ORDER BY architect_id DESC","How many distinct mill names are there for each architect with an id of 65 or higher, listed in descending order by architect id?",2,True
"SELECT MAX(length_feet), AVG(length_meters) FROM bridge;",What is the maximum length of a bridge in feet and the average length of a bridge in meters?,2,True
"SELECT COUNT(DISTINCT t.location), t.architect_id FROM mill AS t GROUP BY t.architect_id ORDER BY t.architect_id DESC","What is the number of distinct locations of mills designed by each architect, listed in descending order of architect id?",6,False
SELECT COUNT(DISTINCT architect_id) FROM bridge WHERE  architect_id != 90,"How many architects, excluding the one with id 90, have designed a bridge?",2,True
"SELECT COUNT(DISTINCT location), id FROM mill WHERE built_year BETWEEN 1 AND 10 AND  id > 60",How many unique locations are there for the mills built between year 1 and 10 with an id greater than 60?,2,True
SELECT COUNT(DISTINCT name) FROM architect,How many distinct architects are there?,3,True
"SELECT notes FROM mill WHERE architect_id < ""15"" GROUP BY notes ORDER BY notes DESC LIMIT 5",What are the 6th to 10th most recent notes for the mills designed by the first 14 architects?,6,False
SELECT u.built_year FROM mill AS u WHERE  u.built_year = 65,What is the built year of mills built in the year 65?,4,True
"SELECT mill.location, architect.nationality FROM mill JOIN bridge ON mill.id = bridge.id JOIN architect ON architect.id = bridge.architect_id AND mill.architect_id = architect.id WHERE  bridge.architect_id <= 20 AND location NOT IN (SELECT location FROM mill AS v WHERE  v.architect_id <= 56 LIMIT 5)","What are the locations and nationalities of architects for mills with architect_id <= 20, excluding locations of the first 5 mills with architect_id <= 56?",4,True
SELECT bridge.id FROM bridge INNER JOIN architect ON architect.id = bridge.architect_id WHERE length_meters > 19 LIMIT 6;,What are the ids of the 6 longest bridges with length more than 19 meters?,6,False
"SELECT COUNT(DISTINCT T2.length_feet), COUNT(DISTINCT T2.name), COUNT(DISTINCT T1.built_year), T2.length_feet FROM mill AS T1 JOIN bridge AS T2 JOIN architect AS T3 ON T3.id = T2.architect_id AND T1.architect_id = T3.id WHERE  T1.id >= 34 GROUP BY T2.length_feet ORDER BY T2.length_feet ASC","What is the number of distinct bridge lengths in feet, distinct bridge names, and distinct mill built years for each bridge length in feet, for mills with an id of 34 or more, ordered from shortest to longest bridge length?",5,True
"SELECT o.length_meters, o.name FROM bridge AS o WHERE  o.length_meters <= 42 ORDER BY o.length_meters DESC","What are the names and lengths of bridges that are 42 meters long or less, listed in order of length from longest to shortest?",4,True
