query,question,iter,flag
SELECT Market_Value FROM company WHERE  Rank > 10 ORDER BY Market_Value DESC,What are the market values of companies ranked below 10 in decreasing order?,4,True
"SELECT SUM(T2.Rank_of_the_Year), T1.Company_ID, T1.Rank FROM company AS T1 JOIN station_company AS T2 ON T2.Company_ID = T1.Company_ID WHERE  T1.Profits_billion > 86 GROUP BY T1.Company_ID, T1.Rank ORDER BY T2.Company_ID DESC","What is the total rank of the year for each company with profits over 86 billion, grouped by company ID and rank, and sorted by company ID in descending order?",2,True
"SELECT COUNT(DISTINCT Manager_Name), COUNT(DISTINCT Location), Open_Year FROM gas_station WHERE Location NOT IN (SELECT Location FROM gas_station AS a LIMIT 10) ORDER BY Open_Year DESC LIMIT 5","What are the counts of distinct manager names and locations, and the open years of the 6th to 10th newest gas stations, excluding the top 10 locations with the most gas stations?",6,False
SELECT T2.Manager_Name FROM station_company AS T1 INNER JOIN gas_station AS T2 ON T1.Station_ID = T2.Station_ID WHERE T2.Open_Year BETWEEN 1 AND 10 ORDER BY T2.Manager_Name ASC,"What are the names of the gas station managers, in alphabetical order, of the stations that opened within the first 10 years?",6,False
"SELECT MIN(T1.Rank), T1.Company_ID FROM company AS T1 INNER JOIN station_company AS T2 ON T1.Company_ID = T2.Company_ID LIMIT 7",What are the companies with the 8th to 14th lowest ranks that have a gas station?,3,True
"SELECT COUNT(DISTINCT Market_Value), Market_Value FROM company WHERE Market_Value < 13 ORDER BY Market_Value ASC;","How many unique market values are there for companies with a market value less than 13, and what are these values?",3,True
"SELECT MIN(T1.Rank_of_the_Year), T2.Open_Year FROM station_company AS T1 INNER JOIN gas_station AS T2 ON T1.Station_ID = T2.Station_ID WHERE T2.Station_ID BETWEEN 1 AND 10 OR T2.Open_Year > 30 ORDER BY T2.Open_Year DESC","What is the lowest rank of the year and the opening year of the gas stations with station ids between 1 and 10, or opening years greater than 30, listed in descending order by opening year?",6,False
SELECT Station_ID FROM station_company WHERE Rank_of_the_Year != 83 OR Station_ID NOT IN (SELECT sc.Station_ID FROM gas_station AS g JOIN station_company AS sc ON g.Station_ID = sc.Station_ID WHERE g.Open_Year BETWEEN 1 AND 10),"What are the station IDs of either the stations that are not ranked 83, or the stations that were not opened between 1 and 10 years?",6,True
"SELECT SUM(T3.Market_Value), T1.Company_ID FROM company AS T1 JOIN station_company AS T2 ON T1.Company_ID = T2.Company_ID JOIN company AS T3 ON T3.Company_ID = T2.Company_ID WHERE T2.Station_ID BETWEEN 1 AND 10 ORDER BY T1.Company_ID DESC","What is the sum of market value of each company for stations with an id between 1 and 10, listed in descending order of company id?",6,False
"SELECT station_company.Station_ID, Manager_Name FROM gas_station JOIN station_company ON gas_station.Station_ID = station_company.Station_ID WHERE EXISTS (SELECT * FROM gas_station WHERE Station_ID BETWEEN 1 AND 10 AND station_company.Station_ID = Station_ID) ORDER BY Manager_Name DESC","What are the station IDs and manager names of gas stations with IDs between 1 and 10, listed in descending order by manager name?",6,False
"SELECT Company_ID, Rank_of_the_Year FROM gas_station JOIN station_company ON gas_station.Station_ID = station_company.Station_ID WHERE  Company_ID < 27 GROUP BY Company_ID ORDER BY Rank_of_the_Year DESC","What are the top ranks of the year for companies with an ID less than 27, grouped by company ID and listed in descending order of rank?",6,False
SELECT SUM(Station_ID) FROM gas_station WHERE Station_ID BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM station_company WHERE gas_station.Station_ID = station_company.Station_ID AND station_company.Station_ID != 48 LIMIT 4) LIMIT 1,"What is the sum of IDs of gas stations with IDs between 1 and 10, or gas stations that have a company association and the company ID is not 48, excluding the first result?",4,True
