query,question,iter,flag
SELECT T2.product_description FROM Complaints AS T1 JOIN Products AS T2 ON T1.product_id = T2.product_id WHERE T2.product_price BETWEEN 1 AND 10 ORDER BY T2.product_description ASC,"What are the product descriptions of the products with prices between $1 and $10, listed in ascending order of product description?",6,False
SELECT Customers.customer_id FROM Complaints JOIN Customers ON Complaints.customer_id = Customers.customer_id JOIN Staff ON Complaints.staff_id = Staff.staff_id JOIN Products ON Complaints.product_id = Products.product_id WHERE address_line_2 NOT IN (SELECT address_line_2 FROM Customers WHERE customer_id BETWEEN 1 AND 10) ORDER BY Customers.customer_id ASC,"What are the customer IDs of all customers whose address line 2 does not match that of customers with IDs between 1 and 10, listed in ascending order of customer ID?",2,True
"SELECT COUNT(DISTINCT date_product_discontinued), product_description, parent_product_id FROM Products WHERE  product_price >= 78 GROUP BY parent_product_id, product_description HAVING MIN(product_id) >= 77 LIMIT 6","What are the counts of distinct discontinued dates, product descriptions, and parent product ids of products priced 78 or more, grouped by parent product id and product description, where the minimum product id is 77 or more, starting from the 7th result?",6,True
"SELECT COUNT(Products.product_id), MAX(Staff.phone_number) AS max_phone_number FROM Complaints JOIN Customers JOIN Staff JOIN Products ON Complaints.customer_id = Customers.customer_id AND Complaints.staff_id = Staff.staff_id AND Products.product_id = Complaints.product_id WHERE  Staff.staff_id != 85 GROUP BY Staff.phone_number",What is the count of products and the maximum phone number for each staff member (excluding staff id 85)?,6,False
"SELECT x.staff_id, x.staff_id FROM Staff JOIN Staff AS x ON Staff.staff_id = x.staff_id WHERE Staff.staff_id BETWEEN 1 AND 10 OR staff_id IN (SELECT staff_id FROM Complaints AS a WHERE  a.customer_id = 54) LIMIT 10","What are the staff ids of staff members whose staff id is between 1 and 10 or who have dealt with customer 54, listed from the 11th to the 20th result?",6,False
"SELECT MIN(customer_id), complaint_type_code FROM Complaints ORDER BY complaint_type_code DESC LIMIT 1",What is the smallest customer ID for the second most recent complaint type code?,6,False
"SELECT COUNT(staff_id), SUM(staff_id), phone_number FROM Staff WHERE staff_id >= 66 GROUP BY phone_number ORDER BY phone_number DESC;","For each phone number of staff with staff id 66 or above, what is the count and sum of staff ids, ordered in descending order by phone number?",3,True
"SELECT COUNT(DISTINCT product_price), COUNT(DISTINCT product_category_code), COUNT(DISTINCT product_id) FROM Products WHERE product_price >= 56 LIMIT 9","What are the number of unique prices, categories, and product IDs of the 10th to 18th most expensive products?",4,True
"SELECT AVG(customer_id), COUNT(DISTINCT email_address) FROM Customers WHERE  customer_id < 15",What is the average customer ID and the number of distinct email addresses of customers with a customer ID less than 15?,2,True
"SELECT SUM(parent_product_id), COUNT(product_price), COUNT(DISTINCT date_product_discontinued) FROM Products WHERE  parent_product_id >= 12","What is the sum of parent product ids, total count of product prices, and the number of distinct discontinuation dates for products with a parent product id of 12 or more?",3,True
"SELECT MIN(h.product_id), h.complaint_type_code FROM Complaints AS h WHERE h.staff_id BETWEEN 1 AND 10 ORDER BY h.complaint_type_code DESC LIMIT 3","What are the smallest product ids and their corresponding complaint type codes, for complaints handled by staff with ids between 1 and 10, ordered by complaint type code in descending order, from the 4th to the 6th record?",5,True
