query,question,iter,flag
SELECT COUNT(DISTINCT o.LastName) FROM Reservations AS o WHERE  o.Code >= 53,How many distinct last names of guests have a reservation code greater than or equal to 53?,2,True
"SELECT r.Kids, r2.Kids FROM Reservations AS r JOIN Reservations AS r2 ON r.Room = r2.Room WHERE r2.Adults BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM Rooms WHERE beds <= 36 AND r.Room = RoomId)",What are the numbers of kids for reservations in the same room where either there is at least one adult and at most 10 adults or the room has 36 or fewer beds?,6,False
"SELECT SUM(Kids), CheckOut FROM Reservations JOIN Rooms ON Reservations.Room = Rooms.RoomId WHERE Rooms.maxOccupancy BETWEEN 1 AND 10 OR Reservations.Rate = 30;",What is the sum of kids and check out dates for reservations in rooms with a maximum occupancy between 1 and 10 or a rate of 30?,3,True
SELECT maxOccupancy FROM Rooms ORDER BY maxOccupancy ASC,What is the lowest maximum occupancy of any room?,6,False
"SELECT COUNT(DISTINCT RoomId), COUNT(DISTINCT beds), RoomId FROM Rooms WHERE EXISTS (SELECT * FROM Reservations WHERE Rate BETWEEN 1 AND 10 AND Rooms.RoomId = Reservations.Room) ORDER BY Rooms.RoomId ASC LIMIT 3","What are the unique room ids, unique number of beds, and room ids of the top 3 rooms that have reservations with rates between 1 and 10, ordered by room id and skipping the first 3 results?",6,False
SELECT Kids FROM Reservations JOIN Rooms ON Reservations.Room = Rooms.RoomId WHERE beds != 34 ORDER BY Kids DESC;,"What is the number of kids in each reservation for rooms with a number of beds not equal to 34, listed in descending order by the number of kids?",3,True
SELECT MIN(Rate) FROM Reservations WHERE Kids > 87 LIMIT 1,"What is the lowest rate for reservations with more than 87 kids, excluding the first result?",2,True
"SELECT MIN(basePrice), beds FROM Rooms WHERE beds BETWEEN 1 AND 10 OR  beds > 64 GROUP BY beds HAVING COUNT(basePrice) <= 75 ORDER BY beds DESC","What are the minimum base prices for each number of beds in rooms, considering rooms with between 1 and 10 beds or more than 64 beds, and only groups with 75 or fewer base prices, listed in descending order by number of beds?",5,True
"SELECT SUM(r.beds), r1.CheckOut FROM Rooms r JOIN Reservations r1 ON r1.Room = r.RoomId WHERE r.basePrice BETWEEN 1 AND 10 AND r1.Kids = 65 ORDER BY r1.CheckOut DESC","What are the total number of beds and check-out dates for reservations with 65 kids in rooms with a base price between $1 and $10, listed in descending order by check-out date?",2,True
SELECT decor FROM Reservations JOIN Rooms ON Reservations.Room = Rooms.RoomId WHERE  Code != 72 AND EXISTS (SELECT * FROM Reservations AS b WHERE b.Rate BETWEEN 1 AND 10 OR  b.Rate = 46 AND Rooms.RoomId = b.Room),What are the decorations of the rooms that have rates between 1 and 10 or 46 and are not associated with the code 72?,6,True
SELECT roomName FROM Rooms WHERE basePrice BETWEEN 1 AND 10,What are the names of rooms with a base price between 1 and 10?,2,True
SELECT beds FROM Rooms WHERE  maxOccupancy <= 50 AND roomName IN (SELECT roomName FROM Rooms WHERE basePrice BETWEEN 1 AND 10 AND  maxOccupancy < 63 LIMIT 3) LIMIT 9,"What are the number of beds in the next 9 rooms with a maximum occupancy less than or equal to 50 and a base price between 1 and 10, ordered by room name within the first 3 results?",6,False
"SELECT SUM(Rate) as TotalRate, CheckIn FROM Reservations JOIN Rooms ON Reservations.Room = Rooms.RoomId WHERE (maxOccupancy BETWEEN 1 AND 10) OR (Rooms.beds < 30) GROUP BY CheckIn ORDER BY CheckIn ASC LIMIT 9","What are the total rates and check-in dates of the reservations for rooms with certain capacities, sorted by check-in date in ascending order, excluding the first 9 results?",6,False
"SELECT beds, roomName, maxOccupancy FROM Rooms WHERE maxOccupancy BETWEEN 1 AND 10 OR basePrice = 73","What are the names of the rooms that have a maximum occupancy of 1 to 10 people or a base price of 73 dollars, along with the number of beds in each room and their maximum occupancy?",2,True
"SELECT T1.roomName, T1.bedType FROM Rooms AS T1 WHERE T1.beds BETWEEN 1 AND 10 OR T1.basePrice < 28 GROUP BY T1.bedType","What are the room names and bed types for rooms with between one and ten beds, or a base price below 28 dollars, grouped by bed type?",6,False
SELECT j.Kids FROM Reservations AS j WHERE  j.Kids <= 0 ORDER BY j.Kids ASC,"What are the number of kids in reservations with zero or fewer kids, listed from fewest to most?",5,True
"SELECT AVG(T2.Adults), T1.Code FROM Reservations AS T1 JOIN Reservations AS T2 ON T1.Code = T2.Code ORDER BY T1.Code ASC LIMIT 8",What are the average number of adults and corresponding reservation codes for the 9th to 16th reservations codes in ascending order?,6,False
"SELECT decor, beds FROM Rooms WHERE maxOccupancy > 66 ORDER BY beds LIMIT 6;",What are the decor and number of beds in the six rooms with the fewest beds that can accommodate more than 66 people?,2,True
"SELECT MAX(Adults), Kids FROM Reservations WHERE EXISTS (SELECT * FROM Rooms WHERE beds > 87 AND Reservations.Room = Rooms.RoomId LIMIT 4)",What is the maximum number of adults and the number of kids in the reservations made for the top 4 rooms with more than 87 beds?,6,False
"SELECT decor, maxOccupancy FROM Rooms WHERE basePrice <= 18 ORDER BY maxOccupancy LIMIT 1;",What is the decoration and maximum occupancy of the room with the lowest maximum occupancy among those rooms that cost $18 or less per night?,3,True
"SELECT COUNT(Rooms.maxOccupancy), Rooms.beds FROM Rooms WHERE Rooms.beds BETWEEN 1 AND 10 AND Rooms.roomName >= (SELECT MAX(roomName) FROM Rooms AS x WHERE x.maxOccupancy BETWEEN 1 AND 10 AND x.beds < 25) GROUP BY Rooms.beds","For each number of beds from 1 to 10, how many rooms are there with the highest room name among the rooms with maximum occupancy between 1 and 10 and less than 25 beds?",6,False
"SELECT MIN(s.Adults), Reservations.CheckOut, AVG(s.Rate) FROM Reservations JOIN Reservations AS s ON Reservations.Code = s.Code WHERE  Reservations.Adults = 4 GROUP BY Reservations.CheckOut, s.Rate HAVING AVG(s.Rate) > 72 ORDER BY Reservations.CheckOut DESC LIMIT 2",What are the checkout dates and corresponding average room rates of the two most recent reservations for four adults with an average rate greater than $72?,6,False
"SELECT COUNT(basePrice), COUNT(DISTINCT LastName), basePrice FROM Reservations JOIN Rooms ON Reservations.Room = Rooms.RoomId WHERE  Code < 94 GROUP BY basePrice","For reservations with a code less than 94, what are the counts of total reservations and distinct last names for each base price?",6,False
SELECT r1.Code FROM Reservations AS r1 JOIN Reservations AS r2 ON r1.Code != r2.Code WHERE r1.Adults != 74 AND r2.Adults != 74,Which reservation codes are for bookings with a number of adults other than 74?,6,False
"SELECT COUNT(DISTINCT LastName), Room FROM Reservations WHERE Code != 99 GROUP BY Room;","How many distinct last names are there for each room, excluding the reservation code 99?",2,True
"SELECT b.Kids, b.FirstName FROM Reservations AS b WHERE  b.Rate != 39 GROUP BY b.FirstName HAVING MAX(b.Code) > 48","What are the names and number of kids of guests who booked a room with a rate different from 39, and the maximum code in each group is greater than 48?",6,False
"SELECT AVG(v.beds), COUNT(v.beds) FROM Rooms AS v WHERE  v.basePrice < 36 LIMIT 9","What is the average number of beds and the total count of rooms with a base price less than 36, considering only the 10th to 18th rooms?",6,False
