query,question,iter,flag
SELECT COUNT(tv_show_ID) FROM city_channel_tv_show JOIN city_channel ON city_channel.ID = city_channel_tv_show.City_channel_ID WHERE tv_show_ID BETWEEN 1 AND 10 OR City NOT IN (SELECT City FROM city_channel WHERE ID BETWEEN 1 AND 10 OR  ID <= 79),"How many TV shows are there from city channels that are either outside of the first 10 city channels, or from the first 10 TV shows, or from city channels with IDs greater than 79?",4,True
"SELECT q.tv_show_ID, q.Is_free FROM city_channel_tv_show AS q WHERE  q.tv_show_ID > 21 GROUP BY q.Is_free ORDER BY q.tv_show_ID DESC LIMIT 7","What are the tv show IDs and their corresponding free statuses for tv shows with IDs greater than 21, starting from the 8th show and including the next 7 shows?",6,False
SELECT City_channel_ID FROM city_channel_tv_show WHERE  City_channel_ID = 96 ORDER BY City_channel_ID ASC,What are the City_channel_IDs in ascending order from the city_channel_tv_show table where the City_channel_ID is 96?,6,True
"SELECT T4.Sub_tittle, T1.Is_online FROM city_channel_tv_show AS T1 JOIN tv_show AS T4 ON T1.tv_show_ID = T4.tv_show_ID JOIN city_channel AS T3 ON T3.ID = T1.City_channel_ID WHERE T1.tv_show_ID <= 2",What are the subtitles of tv shows with tv show id less than or equal to 2 and are they available online?,3,True
"SELECT COUNT(DISTINCT Sub_tittle) AS count, Sub_tittle FROM tv_show WHERE tv_show_ID > 75 GROUP BY Sub_tittle",What are the distinct sub-titles of the TV shows with ID greater than 75 and how many times does each sub-title appear?,6,True
"SELECT COUNT(tv_show.tv_show_ID), city_channel_tv_show.City_channel_ID, tv_show.Sub_tittle FROM tv_show JOIN city_channel_tv_show ON tv_show.tv_show_ID = city_channel_tv_show.tv_show_ID JOIN city_channel ON city_channel.ID = city_channel_tv_show.City_channel_ID WHERE city_channel.Owned_Since < 42 GROUP BY city_channel_tv_show.City_channel_ID, tv_show.Sub_tittle","What is the count of tv shows, the city channel ID, and the sub title of tv shows that air on city channels owned for less than 42 years, grouped by city channel ID and sub title?",2,True
"SELECT Is_online, Radio_ID FROM city_channel_radio WHERE Radio_ID BETWEEN 1 AND 10 OR Radio_ID > 34 GROUP BY Radio_ID, Is_online","What are the online statuses of the city channel radios with IDs between 1 and 10, or greater than 34, grouped by radio ID and online status?",2,True
"SELECT tv_show.tv_show_ID, Is_free FROM tv_show JOIN city_channel_tv_show ON city_channel_tv_show.tv_show_ID = tv_show.tv_show_ID WHERE city_channel_tv_show.tv_show_ID BETWEEN 1 AND 10 AND  tv_show.tv_show_ID >= 19 GROUP BY Is_free",What are the tv shows with their free status for tv shows with ids between 1 and 10 and also greater or equal to 19?,6,False
"SELECT MIN(b.tv_show_ID), b.Is_online FROM city_channel_tv_show AS b WHERE  b.tv_show_ID < 74 ORDER BY b.Is_online DESC","What is the minimum TV show ID of a show that is less than 74 and what is its online status, ordered by its online status in descending order?",2,True
SELECT f.Is_free FROM city_channel_tv_show AS f WHERE  f.tv_show_ID != 51 ORDER BY f.Is_free ASC LIMIT 2,"What are the second and third lowest values of Is_free for all TV shows, excluding TV show with ID 51?",2,True
"SELECT AVG(City_channel_ID), City_channel_ID, City_channel_ID, Radio_ID FROM city_channel_radio WHERE  City_channel_ID <= 50 GROUP BY Radio_ID HAVING SUM(City_channel_ID) = 72 ORDER BY City_channel_ID DESC LIMIT 3","What are the average, and the corresponding City_channel_ID values for the next 3 groups of City_channel IDs greater than 50, ordered by City_channel_ID in descending order, among groups of Radio_ID with a sum of City_channel_ID equal to 72?",6,False
"SELECT City_channel_ID, Is_online FROM city_channel_radio WHERE  Radio_ID >= 80 ORDER BY City_channel_ID DESC","What are the city channel ids and online status of city channel radios with radio ids greater than or equal to 80, listed in descending order of city channel id?",2,True
"SELECT City_channel_ID, RnaG_MHz FROM city_channel_radio JOIN radio ON city_channel_radio.Radio_ID = radio.Radio_ID WHERE radio.Radio_ID BETWEEN 1 AND 10 ORDER BY City_channel_ID DESC","What are the City_channel_ID and RnaG_MHz values of the top radio channels with a Radio_ID between 1 and 10, listed in descending order of City_channel_ID?",4,True
"SELECT T3.ID, T3.Affiliation FROM tv_show AS T1 JOIN city_channel_tv_show AS T2 ON T1.tv_show_ID = T2.tv_show_ID JOIN city_channel AS T3 ON T3.ID = T2.City_channel_ID WHERE T3.Owned_Since <= 87 GROUP BY T3.Affiliation HAVING AVG(T1.tv_show_ID) <= 65 LIMIT 3","What are the next three city channel affiliations with an average TV show ID of 65 or less, owned since 1987 or earlier, grouped by affiliation?",6,False
