query,question,iter,flag
"SELECT COUNT(oid), name, homepage FROM organization WHERE  oid != 40 GROUP BY homepage HAVING MIN(oid) < 36","What is the count of organizations, their names, and their homepages for organizations that are not the 40th organization and have the smallest organization id less than 36, grouped by homepage?",6,False
"SELECT oid, name FROM organization AS l WHERE  l.oid > 30 AND l.oid < 36",What are the names of organizations with IDs between 31 and 35?,5,True
"SELECT journal.homepage, title FROM publication JOIN conference ON publication.cid = conference.cid JOIN domain_conference ON conference.cid = domain_conference.cid JOIN journal ON publication.jid = journal.jid WHERE publication.jid BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM domain_conference WHERE domain_conference.did BETWEEN 1 AND 10 AND domain_conference.cid = publication.cid)",What are the homepage and title of publications that are either in journals with id between 1 and 10 or belong to conferences that are associated with domains with id between 1 and 10?,5,True
SELECT COUNT(j.jid) FROM journal AS j WHERE  j.jid <= 22 LIMIT 9,"What is the number of journals with jid less than or equal to 22, starting from the 10th journal?",5,True
"SELECT SUM(conference.cid), conference.cid FROM conference JOIN domain_conference ON domain_conference.cid = conference.cid WHERE conference.cid NOT IN (SELECT cid FROM domain_conference WHERE cid BETWEEN 1 AND 10) LIMIT 3","What is the sum of and individual conference id of the conferences with id greater than 10, ignoring the first 3 results?",6,False
"SELECT MIN(aid), name FROM author WHERE oid BETWEEN 1 AND 10",What is the minimum author ID and the corresponding author's name among authors affiliated with organizations between 1 and 10?,4,True
"SELECT homepage, domain_conference.cid FROM conference JOIN domain_conference ON domain_conference.cid = conference.cid WHERE conference.cid BETWEEN 1 AND 10 GROUP BY domain_conference.cid ORDER BY domain_conference.cid ASC LIMIT 9","What are the homepages and ids of the conferences with ids between 1 and 10, grouped by conference id and ordered by conference id in ascending order, skipping the first 9 results?",2,True
"SELECT MIN(publication.cid), AVG(pid) FROM conference JOIN domain_conference ON conference.cid = domain_conference.cid JOIN publication ON publication.cid = conference.cid WHERE domain_conference.did BETWEEN 1 AND 10 LIMIT 6","What are the minimum conference id and average publication id for conferences in domains with ids between 1 and 10, for the 7th to 12th results?",6,False
SELECT y.pid FROM domain_publication AS y WHERE  y.pid > 19 LIMIT 7,What are the next 7 publication ids in the domain publication table after the first 7 publication ids that are greater than 19?,3,True
SELECT abstract FROM publication AS T1 INNER JOIN conference AS T2 ON T1.cid = T2.cid INNER JOIN domain_journal AS T3 ON T3.jid = T1.jid INNER JOIN journal AS T4 ON T4.jid = T3.jid WHERE citation_num > 81 AND EXISTS (SELECT * FROM journal AS T5 INNER JOIN domain_journal AS T6 ON T5.jid = T6.jid WHERE T5.jid = 1),What are the abstracts of publications with more than 81 citations that are also published in the journal with id 1?,6,False
"SELECT COUNT(r.oid), r.oid FROM organization AS r WHERE  r.oid >= 26 ORDER BY r.oid ASC","What is the count of organizations and their respective oids where the oid is greater than or equal to 26, listed in ascending order of oid?",2,True
"SELECT AVG(cited), cited FROM cite WHERE  citing <= 34 ORDER BY cited ASC LIMIT 9","What are the average and actual citation numbers for the next 9 most cited papers among those with 34 or fewer citations, listed in ascending order of citations received?",4,True
SELECT COUNT(DISTINCT aid) FROM domain_author WHERE  aid != 31,"How many unique authors, excluding author 31, contribute to a domain?",4,True
SELECT journal.jid FROM journal JOIN domain_journal ON domain_journal.jid = journal.jid LIMIT 1,What is the id of the second journal that belongs to a domain?,6,False
"SELECT MAX(d.kid), COUNT(DISTINCT d.kid) FROM keyword AS d WHERE kid IN (SELECT kid FROM publication_keyword WHERE  pid = 34)",What is the maximum and total number of distinct keywords associated with the publication with pid 34?,6,False
