query,question,iter,flag
"SELECT customer_order.Customer_ID, Quantity FROM customer_order JOIN customer ON customer.Customer_ID = customer_order.Customer_ID WHERE Card_Credit BETWEEN 1 AND 10 OR  customer_order.Customer_ID > 27","What is the customer ID and quantity ordered for customers with a card credit between 1 and 10, or for customers with a customer ID greater than 27?",6,False
"SELECT MAX(Branch_ID), COUNT(Branch_ID), Years_opened FROM branch WHERE Years_opened != 40",What is the maximum branch ID and how many branches have been open for more or less than 40 years?,2,True
"SELECT branch.Branch_ID, Dish_Name, Manager FROM branch JOIN customer_order ON customer_order.Branch_ID = branch.Branch_ID WHERE Customer_ID BETWEEN 1 AND 10 GROUP BY Manager ORDER BY branch.Branch_ID ASC","What are the branch IDs, dish names, and managers of customer orders from customers with IDs between 1 and 10, listed in ascending order by branch ID and grouped by manager?",6,False
"SELECT SUM(T1.Branch_ID), T3.Name FROM branch AS T1 INNER JOIN customer_order AS T2 ON T2.Branch_ID = T1.Branch_ID INNER JOIN customer AS T3 ON T3.Customer_ID = T2.Customer_ID WHERE T2.Branch_ID <= 58 GROUP BY T3.Name LIMIT 8;",What are the names of the top 8 customers with the highest sum of branch ids for customer orders placed at branches with ids less than or equal to 58?,6,False
"SELECT MAX(Branch_ID), Years_opened, Manager FROM branch WHERE Years_opened BETWEEN 1 AND 10 OR  Years_opened >= 88 GROUP BY Manager, Years_opened LIMIT 6","What are the maximum branch IDs, years the branches have been open, and the managers for branches that have been open between 1 and 10 years or more than 88 years, for the 7th to 12th group of managers and years the branches have been open?",6,False
"SELECT customer_order.Customer_ID, customer.Customer_ID FROM customer_order JOIN branch ON customer_order.Branch_ID = branch.Branch_ID JOIN customer ON customer.Customer_ID = customer_order.Customer_ID WHERE Years_opened BETWEEN 1 AND 10",What are the customer IDs of customers who ordered from branches that have been open for between 1 and 10 years?,2,True
"SELECT MIN(q.Card_Credit), COUNT(DISTINCT q.Card_Credit) FROM customer AS q JOIN customer_order ON customer_order.Customer_ID = q.Customer_ID WHERE q.Card_Credit BETWEEN 1 AND 10 AND customer_order.Customer_ID > 52",What is the minimum and number of distinct card credits for customers with card credit between 1 and 10 and customer ID greater than 52?,2,True
"SELECT COUNT(DISTINCT t.Level_of_Membership), t.Level_of_Membership, t.Name FROM customer AS t WHERE t.Customer_ID BETWEEN 1 AND 10 GROUP BY t.Name, t.Level_of_Membership HAVING MIN(t.Customer_ID) < 96 LIMIT 9","What are the distinct membership levels of the first 9 customers with customer IDs between 1 and 10, excluding the first 9 customers with IDs less than 96, grouped by customer name and membership level?",6,True
"SELECT Level_of_Membership, Nationality, Name FROM customer WHERE Card_Credit < 88","What are the level of membership, nationality, and name of customers who have a card credit less than 88?",2,True
SELECT COUNT(x.Quantity) FROM customer_order AS x,How many customer orders have a non-null quantity?,3,True
"SELECT AVG(T2.Quantity), COUNT(T2.Branch_ID), T1.Manager FROM branch AS T1 JOIN customer_order AS T2 ON T1.Branch_ID = T2.Branch_ID JOIN customer AS T3 ON T2.Customer_ID = T3.Customer_ID WHERE T2.Customer_ID BETWEEN 1 AND 10 GROUP BY T1.Manager","For each manager, what is the average quantity of orders and the total number of orders from customers with IDs between 1 and 10?",6,False
"SELECT COUNT(n.Customer_ID) as count_customers, n.Level_of_Membership FROM customer AS n WHERE n.Level_of_Membership BETWEEN 1 AND 10 GROUP BY n.Level_of_Membership ORDER BY n.Level_of_Membership DESC","What is the count of customers for each level of membership between 1 and 10, ranked in descending order by level of membership?",3,True
"SELECT o.Level_of_Membership, o.Name FROM customer AS o WHERE  o.Card_Credit <= 33 GROUP BY o.Name",What is the level of membership for each customer with a card credit of 33 or less?,6,False
"SELECT T1.Customer_ID, T2.Branch_ID FROM customer AS T1 JOIN customer_order AS T2 ON T2.Customer_ID = T1.Customer_ID JOIN branch AS T3 ON T3.Branch_ID = T2.Branch_ID WHERE T3.Years_opened <= 45 ORDER BY T3.Branch_ID DESC","What are the customer ids and branch ids of customers who have made orders from branches that have been opened for 45 years or less, listed in descending order of branch id?",5,True
SELECT Years_opened FROM branch WHERE Branch_ID BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM customer_order AS k WHERE branch.Branch_ID = k.Branch_ID),What are the years opened for branches with IDs between 1 and 10 that have at least one customer order?,3,True
"SELECT Card_Credit, Nationality FROM customer GROUP BY Nationality HAVING COUNT(Customer_ID) >= 92",What are the credit card types and nationalities of customers that have 92 or more customers in the same nationality group?,3,True
SELECT COUNT(DISTINCT Years_opened) FROM branch JOIN customer_order ON customer_order.Branch_ID = branch.Branch_ID WHERE Quantity >= 52,How many distinct years have branches been opened that have had at least one order of 52 or more items?,2,True
"SELECT AVG(T1.Customer_ID), T1.Name, T2.Dish_Name FROM customer AS T1 JOIN customer_order AS T2 ON T1.Customer_ID = T2.Customer_ID GROUP BY T1.Name, T2.Dish_Name",What is the average customer id for each customer name and dish name ordered by the customer?,3,True
SELECT COUNT(Customer_ID) FROM customer_order WHERE  Customer_ID < 63 LIMIT 7,"What are the counts of customer ids less than 63 in the customer order table, starting from the 8th row?",6,False
"SELECT T2.Manager, T1.Name FROM customer AS T1 JOIN customer_order AS T3 ON T1.Customer_ID = T3.Customer_ID JOIN branch AS T2 ON T2.Branch_ID = T3.Branch_ID WHERE T1.Card_Credit BETWEEN 1 AND 10 OR T1.Level_of_Membership < 90 ORDER BY T2.Manager DESC","What are the names of customers with a card credit between 1 and 10 or a membership level less than 90, along with their corresponding manager, listed in descending order by manager?",4,True
"SELECT Years_opened, Location_of_office FROM branch WHERE Years_opened <= 50;",What are the years opened and locations of offices for branches that have been opened for 50 years or less?,2,True
