query,question,iter,flag
SELECT COUNT(DISTINCT s.Driver_ID) FROM driver AS s,How many unique drivers are there?,2,True
"SELECT COUNT(DISTINCT Winning_team), Report FROM race WHERE  Road > 86 GROUP BY Report",What are the counts of distinct winning teams for each report where the road is greater than 86?,3,True
SELECT a.Driver_ID FROM driver AS a JOIN race ON race.Driver_ID = a.Driver_ID WHERE a.Driver_ID > 91,Which drivers with a Driver_ID greater than 91 participated in at least one race?,3,True
"SELECT Pole_Position, Report FROM race WHERE Report <= (SELECT AVG(Report) FROM race AS y WHERE y.Driver_ID <= 91) GROUP BY Report HAVING COUNT(Driver_ID) >= 90 ORDER BY Pole_Position ASC","What are the pole positions and reports of the races with a report less than or equal to the average report of drivers with a driver ID less than or equal to 91, grouped by report and with at least 90 drivers, ordered by pole position?",6,False
SELECT Driver_Name FROM race JOIN driver ON race.Driver_ID = driver.Driver_ID WHERE (race.Driver_ID BETWEEN 1 AND 10) OR (driver.Driver_ID > 77) LIMIT 2;,"What are names of drivers with IDs between 1 and 10 or greater than 77, limited to the first 2 results?",2,True
"SELECT Driver_ID, Driver_ID FROM race GROUP BY Driver_ID LIMIT 9",What are the driver ids of the drivers in the 10th to 18th groups of drivers in the race when ordered by driver id?,6,False
"SELECT MAX(n.Driver_ID), n.Winning_driver FROM race AS n WHERE  n.Road = 75 ORDER BY n.Winning_driver DESC LIMIT 3","What are the driver ids of the top 3 drivers with the most wins on road 75, excluding the top 3 drivers?",6,False
SELECT COUNT(Driver_ID) FROM driver WHERE Age BETWEEN 1 AND 10 OR Chassis NOT IN (SELECT Chassis FROM driver AS c WHERE  c.Age >= 55 LIMIT 10) LIMIT 5,"How many drivers are there, who are either between 1 and 10 years old or have a chassis that is not among the 10 chassis driven by drivers aged 55 or older, starting from the 5th row?",6,False
SELECT f.Chassis FROM driver AS f WHERE f.Driver_ID BETWEEN 1 AND 10 AND  f.Age = 91 LIMIT 7,What are the chassis of the 8th to 14th oldest drivers aged 91 with a driver id between 1 and 10?,6,False
SELECT Engine FROM driver WHERE Age BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM race AS b WHERE b.Driver_ID BETWEEN 1 AND 10 AND driver.Driver_ID = b.Driver_ID) ORDER BY Engine DESC LIMIT 4,"What are the engines of the 5th to 8th youngest drivers, who are either 10 years old or younger, or participated in a race with a driver ID between 1 and 10, listed in descending order of engine type?",6,False
