query,question,iter,flag
SELECT individual_id FROM Individuals WHERE EXISTS (SELECT * FROM Organization_Contact_Individuals WHERE individual_id > 7 AND Individuals.individual_id = Organization_Contact_Individuals.individual_id) LIMIT 4,"What are the individual IDs of the individuals who have an entry in the organization contact individuals table with an individual ID greater than 7, starting from the 5th result?",6,False
SELECT individual_first_name FROM Individuals WHERE individual_id >= 33 ORDER BY individual_first_name ASC,"What are the first names of individuals with an individual id of 33 or higher, listed in alphabetical order?",2,True
"SELECT COUNT(DISTINCT x.date_contact_to), x.individual_id FROM Organization_Contact_Individuals AS x WHERE x.individual_id < 6 AND date_contact_from > (SELECT MAX(date_contact_from) FROM Organization_Contact_Individuals WHERE individual_id != 60)","What is the count of distinct contact end dates and the corresponding individual ID for individuals with an ID less than 6, where the start date of contact is after the latest start date of contact for individuals with an ID not equal to 60?",3,True
SELECT Forms.form_id FROM Forms JOIN Party_Forms ON Forms.form_id = Party_Forms.form_id WHERE  Forms.form_id = 92 LIMIT 4,What are the form ids of forms with id 92 starting from the 5th record and returning 4 records?,6,False
"SELECT COUNT(DISTINCT date_formed), Organization_Contact_Individuals.organization_id FROM Organization_Contact_Individuals JOIN Organizations ON Organizations.organization_id = Organization_Contact_Individuals.organization_id WHERE individual_id BETWEEN 1 AND 10 AND  Organization_Contact_Individuals.organization_id <= 13",How many different formation dates are there for the organizations with organization IDs less than or equal to 13 that are associated with individuals whose IDs are between 1 and 10?,6,False
"SELECT form_type_code, form_type_code FROM Forms JOIN Services ON Forms.service_id = Services.service_id WHERE  form_id <= 38","What are the form type codes of forms with service id that matches service id in Services table, where the form id is less than or equal to 38?",6,False
"SELECT SUM(Forms.service_id), Forms.form_id FROM Forms JOIN Party_Forms ON Forms.form_id = Party_Forms.form_id WHERE Party_Forms.form_id BETWEEN 1 AND 10 AND Forms.form_number <= (SELECT AVG(form_number) FROM Forms)",What are the total service IDs and corresponding form IDs for forms with IDs between 1 and 10 and numbers less than or equal to the average form number?,6,False
SELECT customer_id FROM Party_Services JOIN Services ON Party_Services.service_id = Services.service_id JOIN Party_Forms ON Party_Services.customer_id = Party_Forms.party_id JOIN Parties ON Party_Forms.party_id = Parties.party_id WHERE booking_id > 14 ORDER BY customer_id ASC LIMIT 1,What is the second smallest customer id for a party that booked a service after booking id 14?,2,True
"SELECT COUNT(DISTINCT service_id), form_type_code FROM Forms WHERE service_id >= 93 GROUP BY form_type_code ORDER BY form_type_code DESC","What are the numbers of distinct services for each form type, for services with IDs 93 and above, listed in descending order by form type?",3,True
SELECT COUNT(DISTINCT party_id) FROM Party_Addresses WHERE  address_id <= 32 LIMIT 4,"What are the number of distinct parties that have addresses with an address id of 32 or less, offset by 4 records?",6,False
"SELECT party_id, address_type_code, date_address_to FROM Party_Addresses WHERE  address_id < 62 GROUP BY date_address_to HAVING MIN(party_id) > 67 LIMIT 2","What are the party_id, address_type_code, and date_address_to of the parties with the earliest date_address_to and address_id less than 62, excluding the first two results?",6,False
"SELECT date_fully_completed, MAX(party_id) FROM Party_Forms WHERE form_id != 23 OR form_id IN (SELECT form_id FROM Party_Forms WHERE form_id > 68 LIMIT 10) GROUP BY date_fully_completed","What is the maximum party id for each date fully completed, excluding those with form id 23, or including form ids greater than 68 with a limit of 10?",6,False
SELECT x.party_id FROM Parties AS x WHERE x.party_id BETWEEN 1 AND 49;,What are the party ids of parties between 1 and 49?,2,True
SELECT form_type_code FROM Forms JOIN Party_Forms ON Forms.form_id = Party_Forms.form_id JOIN Parties ON Parties.party_id = Party_Forms.party_id JOIN Party_Services ON Party_Services.customer_id = Parties.party_id WHERE Party_Forms.form_id BETWEEN 1 AND 10 AND booking_id != 84 LIMIT 9,"What are the forms' types, for parties with services and form ids between 1 and 10, excluding booking id 84, starting from the 10th result?",3,True
SELECT T1.service_id FROM Party_Services AS T1 JOIN Party_Forms AS T2 ON T1.customer_id = T2.party_id JOIN Parties AS T3 ON T3.party_id = T2.party_id WHERE T1.booking_id BETWEEN 1 AND 10 OR T1.customer_id = 38,What are the service ids booked for party id between 1 and 10 or for customer id 38?,2,True
"SELECT COUNT(e.service_id), COUNT(DISTINCT e.service_id) FROM Forms AS e WHERE  e.form_id >= 41",What are the total count of services and the number of unique services associated with forms having a form id of 41 or more?,2,True
"SELECT COUNT(address_id), party_id FROM Party_Addresses WHERE  party_id <= 29 ORDER BY party_id ASC","What is the count of addresses for each party with a party id less than or equal to 29, sorted by party id in ascending order?",2,True
