query,question,iter,flag
"SELECT COUNT(DISTINCT h.Ticket_Price), h.Artist_ID FROM exhibition AS h WHERE  h.Artist_ID < 70",What are the counts of unique ticket prices for exhibitions by artists with an Artist_ID less than 70?,2,True
SELECT COUNT(DISTINCT Year_Join) FROM artist LIMIT 6,What are the counts of 7th to 12th distinct years artists joined?,6,False
SELECT MIN(h.Date) AS min_date FROM exhibition_record AS h WHERE h.Exhibition_ID >= 61 OR h.Exhibition_ID = 71,What is the earliest date of the exhibitions with an exhibition ID of 71 or greater than or equal to 61?,2,True
"SELECT Theme, COUNT(Ticket_Price) AS Ticket_Price FROM exhibition GROUP BY Theme ORDER BY Theme LIMIT 6","What are the themes of exhibitions along with the number of ticket prices, sorted alphabetically, starting from the 7th theme?",2,True
SELECT Name FROM artist WHERE Artist_ID BETWEEN 1 AND 10 OR (Year_Join = 42);,What are the names of artists who are either identified by an ID between 1 and 10 or joined in the year 42?,2,True
"SELECT COUNT(DISTINCT exhibition.Year), l.Theme FROM exhibition JOIN exhibition AS l ON exhibition.Exhibition_ID = l.Exhibition_ID","For each exhibition theme, how many different years were there?",6,False
"SELECT AVG(artist.Age), SUM(exhibition.Exhibition_ID), COUNT(DISTINCT exhibition.Exhibition_ID) FROM exhibition JOIN artist ON exhibition.Artist_ID = artist.Artist_ID JOIN exhibition_record ON exhibition.Exhibition_ID = exhibition_record.Exhibition_ID WHERE artist.Age >= 28;","For artists who are 28 or older, what is the average age, total number of exhibitions, and the number of distinct exhibitions they have participated in?",6,False
"SELECT MIN(Ticket_Price), COUNT(DISTINCT Year), Exhibition_ID FROM exhibition WHERE Artist_ID != 82 GROUP BY Exhibition_ID, Year","For each exhibition, what is the lowest ticket price and how many unique years did the exhibition occur, excluding exhibitions by the artist with id 82?",6,False
"SELECT c.Exhibition_ID, c.Date FROM exhibition_record AS c WHERE c.Attendance BETWEEN 1 AND 10 GROUP BY c.Date ORDER BY c.Exhibition_ID ASC LIMIT 5","What are the exhibition ID and dates of the 6th to 10th exhibitions with attendance between 1 and 10, ordered by exhibition ID?",6,False
"SELECT MAX(Exhibition_ID), MAX(Attendance), Date FROM exhibition_record WHERE Exhibition_ID IN (SELECT Exhibition_ID FROM exhibition LIMIT 3) GROUP BY Date HAVING MAX(Exhibition_ID) < 9;","On each date, what are the maximum exhibition ID and attendance for the first three exhibitions with an ID less than 9, grouped by date?",6,False
"SELECT COUNT(Attendance), Attendance FROM exhibition JOIN exhibition_record ON exhibition_record.Exhibition_ID = exhibition.Exhibition_ID ORDER BY Attendance ASC",What are the attendance counts of the exhibitions in ascending order of attendance?,6,False
"SELECT a.Country, a.Name, a.Year_Join FROM exhibition e JOIN artist a ON e.Artist_ID = a.Artist_ID WHERE EXISTS (SELECT * FROM exhibition_record AS i WHERE e.Exhibition_ID = i.Exhibition_ID) GROUP BY a.Year_Join ORDER BY a.Year_Join ASC","Which artists and their countries of origin have participated in exhibitions that have records, listed in order of the year they joined from earliest to latest?",6,True
SELECT MIN(c.Attendance) FROM exhibition_record AS c WHERE c.Exhibition_ID BETWEEN 1 AND 10 AND c.Attendance > 82;,What was the lowest attendance for exhibitions 1 through 10 with more than 82 attendees?,2,True
"SELECT SUM(s.Ticket_Price), COUNT(DISTINCT s.Year) FROM exhibition AS s WHERE s.Exhibition_ID != 93;",What is the total ticket price and number of distinct years for all exhibitions except the one with Exhibition_ID 93?,3,True
"SELECT T1.Year, T1.Theme, T1.Artist_ID FROM exhibition AS T1 INNER JOIN artist AS T2 ON T1.Artist_ID = T2.Artist_ID WHERE T2.Artist_ID BETWEEN 1 AND 10 AND T1.Year = (SELECT MIN(T1.Year) FROM exhibition AS T1 INNER JOIN artist AS T2 ON T1.Artist_ID = T2.Artist_ID WHERE T2.Artist_ID BETWEEN 1 AND 10) ORDER BY T1.Year ASC LIMIT 2","What are the year, theme, and artist ID of the second and third earliest exhibitions held by artists with IDs between 1 and 10?",6,False
SELECT Date FROM exhibition_record WHERE Attendance > 51 OR Attendance NOT IN (SELECT Attendance FROM exhibition_record AS m WHERE m.Attendance BETWEEN 1 AND 10),On which dates were there more than 51 attendees or an attendance record that is not between 1 and 10?,4,True
SELECT Theme FROM exhibition WHERE Artist_ID = 49 ORDER BY Artist_ID DESC LIMIT 1,"What is the theme of the last exhibition by the artist with ID 49, when ordered by the artist ID in descending order?",2,True
"SELECT AVG(Year_Join), Age FROM artist WHERE Year_Join BETWEEN 1 AND 10 OR Country IN (SELECT Country FROM artist WHERE  Year_Join < 2 LIMIT 6) GROUP BY Age LIMIT 6","What is the average year artists joined and their age, for artists who joined between year 1 and 10 or from countries where artists joined before year 2, grouped by age, starting from the 7th group?",6,False
"SELECT AVG(Year_Join) AS avg_year_join, Name FROM exhibition JOIN artist ON exhibition.Artist_ID = artist.Artist_ID WHERE artist.Artist_ID IN (SELECT Artist_ID FROM exhibition AS o WHERE o.Artist_ID BETWEEN 1 AND 10 LIMIT 6) ORDER BY Name DESC","What is the average year joined by artists and their names, for the 6 artists with the lowest artist IDs between 1 and 10, sorted by name in descending order?",6,False
"SELECT Exhibition_ID, Date FROM exhibition_record WHERE Exhibition_ID > 19 GROUP BY Exhibition_ID, Date HAVING AVG(Attendance) < 47 LIMIT 10","What are the exhibition ID and date of the 11th to 20th exhibitions with an exhibition ID greater than 19 and with an average attendance less than 47, ordered by exhibition ID and date?",5,True
