query,question,iter,flag
"SELECT j.School_ID, SUM(j.Team_ID) FROM basketball_match AS j WHERE (j.Team_ID BETWEEN 1 AND 10) OR (j.All_Home NOT IN (SELECT All_Home FROM basketball_match WHERE School_ID <= 15)) GROUP BY j.School_ID HAVING COUNT(j.Team_ID) > 18 LIMIT 3","What are the school IDs and the sum of the team IDs for the schools with more than 18 teams where the team ID is between 1 and 10 or the school ID is greater than 15, sorted in ascending order and offset by 3 entries?",3,True
"SELECT COUNT(DISTINCT o.Nickname) FROM university AS o WHERE o.Founded < 82 OR School NOT IN (SELECT School FROM university WHERE School_ID IN (1, 2, 3, 4, 5, 6, 7, 8, 9, 10))",What is the number of distinct nicknames of universities that were either founded before 1982 or are not among the schools with IDs 1 to 10?,2,True
SELECT i.Primary_conference FROM university AS i WHERE  i.Enrollment != 35,What are the primary conferences of the universities with an enrollment other than 35?,3,True
"SELECT MAX(q1.All_Games_Percent), q2.ACC_Percent FROM basketball_match AS q1, basketball_match AS q2 WHERE q1.Team_ID = q2.Team_ID AND q1.All_Games_Percent >= 44 ORDER BY q2.ACC_Percent ASC","What is the maximum all games winning percentage and the corresponding ACC winning percentage of a team with at least 44 percent all games winning percentage, ordered from lowest to highest ACC winning percentage?",3,True
"SELECT COUNT(All_Games_Percent), ACC_Percent FROM basketball_match GROUP BY ACC_Percent, All_Games_Percent HAVING SUM(All_Games_Percent) <= 55",What are the counts of all games percent and acc percent for groups where the sum of all games percent is less than or equal to 55?,6,False
SELECT MAX(All_Games_Percent) FROM university JOIN basketball_match ON basketball_match.School_ID = university.School_ID WHERE  Team_ID > 39 LIMIT 8,What is the eighth highest winning percentage of all games played by universities with a team id greater than 39?,5,True
"SELECT j.Affiliation, j.School FROM university AS j WHERE j.Founded < 93 GROUP BY j.Affiliation, j.School;",What are the affiliations and schools of universities that were founded before 1993?,3,True
"SELECT T1.Enrollment, T2.All_Road FROM university AS T1 JOIN basketball_match AS T2 ON T2.School_ID = T1.School_ID WHERE T1.Enrollment < 36 GROUP BY T1.Enrollment, T2.All_Road;","What are the enrollments of universities with less than 36 students and what are the corresponding all-road basketball match records, grouped by enrollment and all-road records?",4,True
SELECT COUNT(DISTINCT Affiliation) FROM university WHERE Affiliation NOT IN (SELECT Affiliation FROM university AS t WHERE Affiliation = 'Private'),How many different types of affiliations are there in the university table excluding the private affiliations?,3,True
"SELECT h.All_Games_Percent, h.School_ID FROM basketball_match AS h WHERE h.Team_ID BETWEEN 1 AND 10 AND  h.All_Games_Percent != 16",What are the all games percentages and corresponding school IDs of the basketball teams with IDs between 1 and 10 and all games percentages not equal to 16?,2,True
"SELECT COUNT(All_Games_Percent), Team_ID, Team_Name FROM basketball_match WHERE Team_ID != 76 GROUP BY Team_Name, Team_ID",How many games won by each team,6,False
"SELECT MAX(basketball_match.All_Games_Percent), university.Nickname FROM university JOIN basketball_match ON basketball_match.School_ID = university.School_ID WHERE basketball_match.All_Games_Percent < 92 GROUP BY university.Nickname HAVING MAX(basketball_match.All_Games_Percent) <= 63 LIMIT 9","What are the nicknames of the 10th to 18th universities with the highest winning percentage in all games, considering only those with a winning percentage of less than 92% and a maximum winning percentage of 63%?",6,False
SELECT MIN(Team_ID) FROM basketball_match WHERE School_ID BETWEEN 1 AND 10 AND NOT EXISTS (SELECT 1 FROM basketball_match AS bm2 WHERE bm2.All_Road = basketball_match.All_Road),What is the smallest team id of the schools with id between 1 and 10 that has a unique all road record?,6,False
"SELECT AVG(b.All_Games_Percent), Team_ID, School FROM university JOIN basketball_match b ON b.School_ID = university.School_ID WHERE  b.Team_ID < 87 GROUP BY School HAVING COUNT(university.Enrollment) >= 16 ORDER BY School DESC;","What is the average all games percentage, team id, and school name for each school with at least 16 enrollment, where the team id is less than 87, listed in descending order by school?",6,False
"SELECT university.Founded, university.Enrollment FROM university JOIN university AS s ON university.School_ID = s.School_ID WHERE  s.Enrollment >= 84 ORDER BY university.Enrollment DESC","What are the founding years and enrollments of universities with the highest enrollments, where the enrollment is at least 84, listed in descending order of enrollment?",3,True
SELECT Enrollment FROM university WHERE  School_ID > 98,What is the enrollment of universities with school id greater than 98?,2,True
SELECT Enrollment FROM university WHERE  School_ID < 87,What are the enrollments of universities with a School ID less than 87?,2,True
"SELECT Team_ID, SUM(All_Games_Percent) FROM basketball_match GROUP BY Team_ID;",What is the total all games percentage for each team?,6,False
"SELECT SUM(T2.All_Games_Percent), T2.Team_Name, T1.Founded FROM university AS T1 JOIN basketball_match AS T2 ON T2.School_ID = T1.School_ID WHERE T1.Enrollment <= 20000 AND T2.ACC_Home NOT IN ('0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '0-8', '0-9', '0-10', '0-11', '0-12', '0-13', '0-14', '0-15', '0-16', '0-17', '0-18') GROUP BY T2.Team_Name, T1.Founded HAVING MAX(T1.Founded) = 1990 ORDER BY T2.Team_Name DESC;","What is the sum of the all games percentage and the names of the teams for schools with founding year of 1990 and an enrollment of 20000 or less, and ACC home records not being 0-1, 0-2, 0-3, 0-4, 0-5, 0-6, 0-7, 0-8, 0-9, 0-10, 0-11, 0-12, 0-13, 0-14, 0-15, 0-16, 0-17, or 0-18, ordered by team name in descending order?",6,False
"SELECT a.School_ID, a.All_Games_Percent, a.ACC_Road FROM basketball_match AS a WHERE  a.Team_ID >= 10 GROUP BY a.ACC_Road HAVING COUNT(a.All_Games_Percent) <= 87 ORDER BY a.School_ID ASC","What are the school IDs, all games win percentages, and ACC road win percentages for schools with a team ID of 10 or more, grouped by ACC road win percentage, and having 87 or fewer all games win percentages, sorted by school ID in ascending order?",6,False
"SELECT t.All_Games_Percent, t.All_Games_Percent FROM basketball_match AS t WHERE t.School_ID BETWEEN 1 AND 10 AND Team_ID IN (SELECT Team_ID FROM basketball_match WHERE  All_Games_Percent < 17) ORDER BY t.All_Games_Percent ASC","What are the all games percent of basketball teams with school id between 1 and 10 that have an all games percent less than 17, listed in ascending order of all games percent?",6,False
SELECT School FROM university WHERE Enrollment BETWEEN 1 AND 10 OR Enrollment = (SELECT MAX(Enrollment) FROM university AS g WHERE  g.School_ID > 10 LIMIT 1),"Which schools have an enrollment of between 1 and 10, or have the highest enrollment among schools with a school id greater than 10?",2,True
SELECT m.Nickname FROM university AS m JOIN university AS u ON u.School_ID = m.School_ID WHERE m.Enrollment <= 51,What are the nicknames of the universities with an enrollment of 51 or less?,2,True
SELECT ACC_Road FROM basketball_match WHERE (Team_ID BETWEEN 1 AND 10) OR School_ID != 28;,"What are the ACC road records of teams with an ID between 1 and 10, or teams not from school 28?",2,True
"SELECT AVG(basketball_match.School_ID), COUNT(DISTINCT All_Games_Percent) FROM university JOIN basketball_match ON basketball_match.School_ID = university.School_ID WHERE ACC_Regular_Season IN (SELECT ACC_Regular_Season FROM basketball_match AS t WHERE t.Team_ID BETWEEN 1 AND 10 AND  t.Team_ID != 18)",What is the average school ID and the number of unique all games percentages for universities with basketball teams that have an ACC regular season record matching that of teams with IDs between 1 and 10 excluding 18?,4,True
SELECT z.All_Games FROM basketball_match AS z WHERE z.Team_ID BETWEEN 1 AND 10,What are the all games records for basketball teams with IDs between 1 and 10?,2,True
SELECT Founded FROM university JOIN basketball_match ON basketball_match.School_ID = university.School_ID WHERE university.School_ID BETWEEN 1 AND 10 AND  university.School_ID != 22 ORDER BY Founded DESC,"What are the founding years of the top universities with school id between 1 and 10, excluding school id 22, in descending order?",3,True
