query,question,iter,flag
"SELECT COUNT(DISTINCT Conference_Name), Conference_Name, Location FROM conference WHERE Year <= 29 AND Conference_ID > (SELECT MIN(Conference_ID) FROM conference_participation) GROUP BY Location, Conference_Name HAVING AVG(Conference_ID) > 61 ORDER BY Location ASC","What are the distinct conference names, their locations and the count of distinct conferences with an average conference ID greater than 61, where the year is less than or equal to 29 and the conference ID is greater than the minimum conference ID in conference participation, ordered by location in ascending order?",6,False
SELECT T1.Founded FROM institution AS T1 JOIN staff AS T2 ON T2.Institution_ID = T1.Institution_ID JOIN conference_participation AS T3 ON T3.staff_ID = T2.staff_ID JOIN conference AS T4 ON T4.Conference_ID = T3.Conference_ID ORDER BY T1.Founded DESC;,"In what year were the institutions that participated in conferences founded, listed in descending order?",4,True
"SELECT COUNT(s.Conference_ID), s.role FROM conference_participation s GROUP BY s.role ORDER BY s.role DESC;",What is the number of conferences for each role in descending order of role?,2,True
"SELECT MIN(T1.Conference_ID), T1.role FROM conference_participation AS T1 JOIN conference AS T2 ON T1.Conference_ID = T2.Conference_ID JOIN staff AS T3 ON T1.staff_ID = T3.staff_ID WHERE T3.Institution_ID BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM conference_participation AS T4 WHERE T4.staff_ID <= 46 AND T4.staff_ID = T1.staff_ID LIMIT 6)","What is the lowest conference ID and the corresponding role of staff members from institutions with IDs between 1 and 10, or staff members who have participated in at least one conference among the first 6 staff members with IDs less than or equal to 46?",6,True
SELECT AVG(Founded) FROM institution GROUP BY Location ORDER BY Location ASC;,"What is the average founding year of institutions by location, listed in ascending order by location?",5,True
SELECT COUNT(DISTINCT Nationality) FROM staff WHERE Institution_ID BETWEEN 1 AND 10 AND  Age > 19,How many distinct nationalities are there among staff members from institutions 1-10 who are older than 19 years?,2,True
"SELECT AVG(cp.Conference_ID), cp.role FROM conference_participation cp JOIN staff s ON cp.staff_ID = s.staff_ID JOIN institution i ON s.Institution_ID = i.Institution_ID WHERE cp.staff_ID <= 100 GROUP BY cp.role LIMIT 6","What is the average conference ID for each role of staff who participated in conferences, for staff IDs less than or equal to 100, starting from the 7th result?",2,True
"SELECT staff_ID, role FROM conference_participation;",What are the roles of the staff members in the conference and what are their staff IDs?,5,True
"SELECT COUNT(DISTINCT Conference_Name), Conference_Name FROM conference WHERE Conference_ID BETWEEN 1 AND 10 AND  Year >= 1950 ORDER BY Conference_Name ASC;","What are the distinct conference names and their counts for conferences with IDs between 1 and 10 that took place in 1950 or later, listed in ascending order by conference name?",6,False
"SELECT COUNT(DISTINCT T1.Location), T2.Nationality, T1.Founded FROM institution AS T1 JOIN staff AS T2 ON T2.Institution_ID = T1.Institution_ID WHERE EXISTS (SELECT * FROM staff AS p WHERE  p.Institution_ID <= 26 AND T1.Institution_ID = p.Institution_ID) GROUP BY T1.Founded ORDER BY T2.Nationality ASC","What are the counts of distinct locations and nationalities of staff in institutions founded in each year, for institutions with at least one staff member whose institution id is less than or equal to 26, ordered by nationality and grouped by founding year?",6,False
"SELECT T2.Age, T2.Institution_ID FROM conference_participation AS T1 INNER JOIN staff AS T2 ON T1.staff_ID = T2.staff_ID INNER JOIN institution AS T3 ON T3.Institution_ID = T2.Institution_ID GROUP BY T2.Institution_ID",What is the age of staff from each institution?,6,False
"SELECT institution.Founded, staff.Age FROM institution JOIN staff ON staff.Institution_ID = institution.Institution_ID GROUP BY institution.Founded, staff.Age HAVING staff.Age >= 91 LIMIT 5","What are the founding years of institutions and the ages of staff members that are 91 or older, listed from the 6th to the 10th oldest?",6,False
"SELECT T1.Age, T1.Nationality, T2.role FROM staff T1 JOIN conference_participation T2 ON T1.staff_ID = T2.staff_ID WHERE EXISTS (SELECT * FROM conference T3 WHERE T3.Conference_ID = T2.Conference_ID) GROUP BY T2.role, T1.Age, T1.Nationality ORDER BY T1.Age DESC","What are the ages, nationalities, and roles of staff members who participated in conferences, grouped by role and ordered from oldest to youngest?",4,True
"SELECT AVG(t.Age), t.staff_ID, t.Age FROM (SELECT s.staff_ID, s.Age FROM staff s JOIN conference_participation cp ON s.staff_ID = cp.staff_ID JOIN institution i ON s.Institution_ID = i.Institution_ID) t WHERE t.staff_ID IN (SELECT staff_ID FROM conference_participation) AND t.staff_ID <= 99 ORDER BY t.Age ASC",What is the average age of the staff members who participated in conferences with staff IDs less than or equal to 99?,6,False
"SELECT COUNT(DISTINCT Conference_ID), Location FROM conference WHERE  Year > 61 LIMIT 3",What are the locations and the number of distinct conferences held in those locations for the three most recent conferences after 1961?,5,True
SELECT f.Founded FROM institution AS f WHERE  f.Institution_ID >= 13 LIMIT 3,What are the founding years of the fourth to sixth oldest institutions with an institution ID of 13 or higher?,2,True
SELECT b.staff_ID FROM conference_participation AS b,What are the IDs of the staff members who participated in the conference?,2,True
"SELECT r.Age, r.staff_ID, r.Nationality FROM staff AS r WHERE r.staff_ID <= 72;","What are the ages, IDs, and nationalities of staff members with IDs less than or equal to 72?",2,True
"SELECT r.Location, conference.Year FROM conference AS r JOIN conference ON conference.Conference_ID = r.Conference_ID WHERE  r.Conference_ID >= 40 GROUP BY r.Location, conference.Year ORDER BY conference.Year ASC LIMIT 9","What are the locations and years of conferences with conference IDs 49 and above, listed in ascending order of year, excluding the first 9 results?",6,False
"SELECT MAX(n.Founded), n.Institution_ID FROM institution AS n WHERE n.Founded <= 1944 LIMIT 8",What are the 9th to 16th oldest institution founding years along with their institution IDs?,6,False
"SELECT COUNT(DISTINCT institution.Institution_Name), staff.Institution_ID FROM conference JOIN conference_participation ON conference_participation.Conference_ID = conference.Conference_ID JOIN staff ON staff.staff_ID = conference_participation.staff_ID JOIN institution ON staff.Institution_ID = institution.Institution_ID WHERE  conference.Year = 82 GROUP BY staff.Institution_ID HAVING MAX(conference_participation.Conference_ID) > 44 ORDER BY staff.Institution_ID DESC LIMIT 9","What are the names of the distinct institutions, along with their corresponding institution IDs, that participated in the conferences with the highest conference ID greater than 44 in the year 82, listed in descending order of institution ID, from the 10th to the 18th result?",6,False
"SELECT i.Location, s.name FROM institution i JOIN staff s ON s.Institution_ID = i.Institution_ID WHERE s.staff_ID BETWEEN 1 AND 10 AND i.Institution_ID != 30 GROUP BY i.Location, s.name ORDER BY i.Location DESC;","What are the locations of institutions and the names of corresponding staff members with staff IDs between 1 and 10, excluding institution ID 30, grouped by location and name and sorted by location in descending order?",3,True
"SELECT COUNT(*), role FROM conference_participation WHERE staff_ID = 13 AND Conference_ID IN (SELECT Conference_ID FROM conference WHERE Year > 2026) GROUP BY role ORDER BY role DESC",What are the roles and their corresponding counts of staff member 13 in conferences held after 2026?,3,True
"SELECT T1.staff_ID, T2.role FROM staff AS T1 INNER JOIN conference_participation AS T2 ON T1.staff_ID = T2.staff_ID",What are the roles of each staff member who participated in a conference?,6,False
SELECT COUNT(Age) FROM staff WHERE  Age = 10,How many staff members are 10 years old?,3,True
