query,question,iter,flag
"SELECT SUM(Photo_ID), Tourist_Attraction_ID FROM Photos WHERE  Photo_ID >= 45 GROUP BY Tourist_Attraction_ID HAVING SUM(Photo_ID) = 81 ORDER BY Tourist_Attraction_ID ASC","What are the Tourist_Attraction_IDs and their corresponding sum of Photo_IDs for Photo_IDs 45 or greater, with a total sum of 81, in ascending order by Tourist_Attraction_ID?",3,True
"SELECT COUNT(DISTINCT d.Location_Name), d.Location_ID, d.Address FROM Locations AS d WHERE d.Location_ID BETWEEN 1 AND 10 GROUP BY d.Address ORDER BY d.Location_ID ASC","What is the number of unique location names at each address for location IDs between 1 and 10, listed in ascending order by location ID?",6,False
"SELECT COUNT(DISTINCT TAF.Feature_ID), COUNT(DISTINCT TA.Attraction_Type_Code), TA.How_to_Get_There, TA.Name FROM Tourist_Attractions TA JOIN Tourist_Attraction_Features TAF ON TA.Tourist_Attraction_ID = TAF.Tourist_Attraction_ID WHERE TAF.Feature_ID != 60 GROUP BY TA.Attraction_Type_Code, TA.How_to_Get_There, TA.Name, TAF.Tourist_Attraction_ID HAVING MAX(TAF.Tourist_Attraction_ID) > 86 ORDER BY TA.Name DESC","What are the counts of distinct features and attraction types, along with how to get there and name, for each tourist attraction with feature id not equal to 60 and tourist attraction id greater than 86, ordered by name in descending order?",6,False
"SELECT MAX(Tourist_Attraction_ID), Other_Details FROM Staff WHERE Staff_ID = 56 GROUP BY Other_Details HAVING MAX(Tourist_Attraction_ID) > 97 LIMIT 9","What are the other details of the staff with staff id 56, for the top 9 tourist attractions with ids greater than 97, ordered by the highest tourist attraction id?",6,False
"SELECT COUNT(DISTINCT h.Photo_ID), h.Photo_ID FROM Photos AS h WHERE  h.Tourist_Attraction_ID > 49 ORDER BY h.Photo_ID DESC LIMIT 10","What are the photo IDs of the 11th to 20th distinct photos of tourist attractions with IDs greater than 49, ordered by photo ID in descending order, along with the count of these distinct photo IDs?",6,False
SELECT COUNT(DISTINCT o.Feature_Details) FROM Features AS o ORDER BY o.Feature_ID LIMIT 5,"What are the 5th to 9th most distinct feature details in the features table, ordered by feature id?",6,False
"SELECT Royal_Family_ID, Royal_Family_Details FROM Royal_Family WHERE Royal_Family_ID > 13;",What are the royal family IDs and details for royal family IDs greater than 13?,2,True
SELECT Feature_ID FROM Features AS o WHERE LENGTH(Feature_Details) > (SELECT AVG(LENGTH(Feature_Details)) FROM Features WHERE Feature_ID BETWEEN 1 AND 10 AND Feature_ID >= 70 LIMIT 7),"What are the feature IDs of features with details longer than the average length of details for features with IDs between 1 and 10 and 70 or more, considering only the first 7 features that meet the ID conditions?",6,False
SELECT COUNT(DISTINCT f.Feature_ID) FROM Features AS f WHERE  f.Feature_ID <= 23 LIMIT 2,What are the 2 feature IDs (excluding the first 2) of the first 23 distinct feature IDs?,6,False
"SELECT Locations.Location_ID, Tourist_Attractions.Tourist_Attraction_ID FROM Locations JOIN Tourist_Attractions ON Locations.Location_ID = Tourist_Attractions.Location_ID JOIN Tourist_Attraction_Features ON Tourist_Attractions.Tourist_Attraction_ID = Tourist_Attraction_Features.Tourist_Attraction_ID JOIN Ref_Attraction_Types ON Tourist_Attractions.Attraction_Type_Code = Ref_Attraction_Types.Attraction_Type_Code WHERE Tourist_Attraction_Features.Feature_ID = 55",What are the location and tourist attraction IDs of the locations that have feature ID 55?,6,False
