query,question,iter,flag
"SELECT T1.Club_ID, T2.Team_Leader FROM club_leader AS T1 INNER JOIN club AS T2 ON T1.Club_ID = T2.Club_ID WHERE T1.Member_ID = 68 GROUP BY T2.Team_Leader ORDER BY T2.Team_Leader DESC;","What are the clubs led by each team leader for member 68, listed in descending order by team leader?",6,False
"SELECT MAX(T2.Age), T2.Member_ID, T3.Member_ID, T3.Club_ID FROM member AS T2 JOIN club AS T1 JOIN club_leader AS T3 ON T3.Member_ID = T2.Member_ID AND T1.Club_ID = T3.Club_ID WHERE T3.Club_ID IN (SELECT Club_ID FROM club AS g WHERE g.Club_ID BETWEEN 1 AND 10 OR g.Club_ID > 43 LIMIT 6) GROUP BY T3.Member_ID, T3.Club_ID HAVING MAX(T3.Club_ID) < 78","What is the maximum age of members who became leaders in a subset of 6 clubs with Club_ID between 1 and 10 or greater than 43 and what are the corresponding member and club IDs, given that the club ID is less than 78?",2,True
"SELECT MAX(T1.Age), T1.Name FROM member AS T1 JOIN club_leader AS T2 ON T2.Member_ID = T1.Member_ID WHERE T1.Member_ID BETWEEN 1 AND 10 GROUP BY T1.Name ORDER BY T1.Name DESC LIMIT 3;","What are the names and maximum ages of the three oldest members with member IDs between 1 and 10, ordered alphabetically by name in descending order?",2,True
SELECT r.Year_Join FROM club_leader AS r WHERE r.Member_ID IN (SELECT Member_ID FROM member) AND r.Member_ID != 94;,"In which years did members, excluding the member with ID 94, join as club leaders?",6,True
"SELECT MAX(Member_ID), MIN(Member_ID), Year_Join FROM club_leader WHERE Year_Join NOT IN (SELECT Year_Join FROM club_leader AS q WHERE q.Member_ID BETWEEN 1 AND 10) GROUP BY Year_Join",What are the maximum and minimum member IDs in each year that members with IDs outside the range 1 to 10 joined the club?,6,True
"SELECT T1.Member_ID, T1.Year_Join FROM club_leader AS T1 WHERE T1.Club_ID = 49 LIMIT 3",What are the member IDs and years joined of the top 3 club leaders of club 49 excluding the first 3 leaders?,6,False
SELECT k.Member_ID FROM club_leader AS k JOIN club_leader ON club_leader.Club_ID = k.Club_ID WHERE club_leader.Club_ID BETWEEN 1 AND 10 AND  club_leader.Club_ID > 6 ORDER BY k.Member_ID ASC LIMIT 2,Which member ids of club leaders in clubs with ids between 1 and 10 and greater than 6 are the third and fourth lowest sorted by member id?,4,True
"SELECT COUNT(k.Club_ID), k.Club_Name FROM club AS k WHERE  k.Overall_Ranking < 98",How many clubs have an overall ranking less than 98 and what are their names?,2,True
"SELECT COUNT(DISTINCT Nationality), Nationality FROM member GROUP BY Nationality HAVING SUM(Age) > 21 ORDER BY Nationality DESC LIMIT 10","What are the next 10 nationalities with the highest number of members, where the total age of members from each nationality is greater than 21, along with the count of members from each nationality?",6,False
"SELECT COUNT(DISTINCT T1.Club_ID), T1.Club_ID FROM club_leader AS T1 INNER JOIN member AS T2 ON T2.Member_ID = T1.Member_ID WHERE T2.Age <= 99",How many distinct clubs are led by members who are 99 years old or younger?,2,True
"SELECT club.Team_Leader, d.Club_Name FROM club AS d JOIN club ON club.Club_ID = d.Club_ID WHERE  d.Club_ID > 56",What are the team leaders and names of the clubs with id greater than 56?,4,True
"SELECT AVG(club_leader.Member_ID), club.Club_Name FROM member JOIN club_leader ON club_leader.Member_ID = member.Member_ID JOIN club ON club.Club_ID = club_leader.Club_ID WHERE club.Club_ID >= 18","What is the average member ID of the leaders in each club with a club ID of 18 or higher, along with the name of the club?",6,False
"SELECT MIN(club.Club_ID), SUM(club_leader.Club_ID) FROM club_leader JOIN club ON club.Club_ID = club_leader.Club_ID WHERE  Member_ID < 81",What is the ID of the club with the lowest ID and the total number of clubs that members with IDs less than 81 are leading?,6,False
"SELECT Club_ID, COUNT(Member_ID) AS member_count FROM club_leader WHERE Member_ID <= 76 GROUP BY Club_ID ORDER BY Club_ID ASC;","What is the number of members in each club where the member ID is less than or equal to 76, sorted in ascending order by club ID?",2,True
"SELECT COUNT(DISTINCT member.Member_ID), Year_Join FROM member JOIN club_leader ON club_leader.Member_ID = member.Member_ID WHERE member.Member_ID <= 95",What is the number of distinct club leaders and the year they joined for members with an id of 95 or less?,6,False
"SELECT Nationality, Name FROM member JOIN club_leader ON club_leader.Member_ID = member.Member_ID WHERE Name IN (SELECT Name FROM member WHERE Age BETWEEN 1 AND 10 OR Member_ID <= 72) GROUP BY Nationality, Name HAVING MAX(member.Member_ID) = 94","What are the names and nationalities of the members with the highest member ID of 94, who are either 10 years old or younger, or have a member ID of 72 or less?",3,True
SELECT Overall_Ranking FROM club WHERE Club_ID < 53;,What are the overall rankings of the clubs with id less than 53?,2,True
"SELECT COUNT(member.Member_ID), club_leader.Club_ID, club.Club_ID, club_leader.Member_ID FROM member JOIN club JOIN club_leader ON club_leader.Member_ID = member.Member_ID AND club.Club_ID = club_leader.Club_ID WHERE Age BETWEEN 1 AND 10 AND  member.Member_ID <= 48 GROUP BY club_leader.Member_ID","For each member who is a club leader and is between 1 and 10 years old and has a member ID less than or equal to 48, what is the number of clubs they lead and their corresponding club and member IDs?",6,True
"SELECT AVG(T1.Club_ID), T2.Club_Name FROM club_leader AS T1 JOIN club AS T2 ON T1.Club_ID = T2.Club_ID WHERE T2.Overall_Ranking > 67 GROUP BY T2.Club_Name LIMIT 9","What are the average club IDs and names of the clubs with an overall ranking greater than 67, for the 10th to 18th clubs when ordered by club name?",6,False
"SELECT Age, Age FROM member WHERE  Age <= 96 AND Name IN (SELECT Name FROM member AS n WHERE  n.Age != 61) LIMIT 9",What are the ages of the 10th to 18th members who are at most 96 years old and have a different age than a member named the same as them?,6,False
"SELECT T1.Member_ID, T1.Nationality FROM member AS T1 INNER JOIN club_leader AS T2 ON T2.Member_ID = T1.Member_ID WHERE T1.Age >= 32 ORDER BY T1.Nationality ASC;","What are the member IDs and nationalities of the club leaders who are at least 32 years old, listed in ascending order of nationality?",3,True
"SELECT Club_ID, Overall_Ranking, Club_Name FROM club WHERE Overall_Ranking >= (SELECT AVG(Overall_Ranking) FROM club WHERE  Overall_Ranking > 61) GROUP BY Club_ID, Overall_Ranking, Club_Name","What are the IDs, overall rankings, and names of the clubs with an overall ranking higher than or equal to the average overall ranking of clubs with an overall ranking higher than 61?",6,True
"SELECT COUNT(club_leader.Club_ID), AVG(club_leader.Club_ID), member.Age FROM member JOIN club_leader ON club_leader.Member_ID = member.Member_ID JOIN club ON club.Club_ID = club_leader.Club_ID WHERE club.Club_ID >= 36 GROUP BY member.Age ORDER BY member.Age ASC LIMIT 10;","What are the count and average of club ids of leaders and the age of the members in clubs with id 36 or higher, grouped and ordered by the age of the members, for the 10 youngest members?",2,True
"SELECT MIN(Overall_Ranking), COUNT(DISTINCT Club_ID) AS count FROM club WHERE Overall_Ranking > 76 LIMIT 1;","What is the minimum overall ranking of clubs with an overall ranking above 76, and how many unique clubs have such a ranking?",3,True
SELECT Age FROM member WHERE Age >= 80 AND EXISTS (SELECT * FROM club_leader WHERE member.Member_ID = club_leader.Member_ID LIMIT 8) ORDER BY Age ASC LIMIT 8,What are the ages of the 9th to 16th oldest members who are leaders of at least one club?,6,False
SELECT MIN(Member_ID) FROM member WHERE  Age < 70,What is the smallest member ID of members under the age of 70?,2,True
SELECT SUM(member.Member_ID) FROM member JOIN club_leader ON club_leader.Member_ID = member.Member_ID AND club_leader.Club_ID IS NOT NULL WHERE member.Age BETWEEN 1 AND 10 OR  club_leader.Club_ID != 27,What is the sum of member ids of members who are either between 1 and 10 years old or are leaders of a club other than club 27?,2,True
SELECT x.Club_ID FROM club_leader AS x WHERE  x.Member_ID <= 94,Which club IDs have a leader who is a member with an ID of 94 or less?,3,True
"SELECT Age, Nationality FROM member WHERE Member_ID BETWEEN 1 AND 10 GROUP BY Nationality HAVING MIN(Age) = 5 LIMIT 5","What are the ages and nationalities of the groups of members with the youngest age being 5, among the members with ids between 1 and 10, listed from the 6th to the 10th group?",6,False
SELECT SUM(Club_ID) FROM club WHERE Club_ID != 33 OR EXISTS (SELECT * FROM club_leader WHERE Club_ID <= 86 AND club.Club_ID = club_leader.Club_ID),What is the sum of the IDs of all clubs that either have an ID other than 33 or have a leader that joined in year 86 or later?,6,False
"SELECT COUNT(DISTINCT m.Club_ID), m.Club_Name FROM club AS m WHERE  m.Club_ID >= 51 OR EXISTS (SELECT * FROM club_leader WHERE Member_ID BETWEEN 1 AND 10 AND m.Club_ID = Club_ID) GROUP BY m.Club_Name HAVING MAX(m.Overall_Ranking) < 7","What are the names of the clubs with the highest overall ranking of less than 7, that either have a club id of 51 or higher, or have a leader who is a member with an id between 1 and 10, and how many distinct such clubs are there?",6,False
"SELECT Club_ID, Club_Name FROM club WHERE  Overall_Ranking = 0",What are the IDs and names of clubs with an overall ranking of 0?,4,True
SELECT n.Team_Leader FROM club n JOIN club m ON m.Club_ID = n.Club_ID WHERE  n.Overall_Ranking < 99 OR n.Team_Leader IN (SELECT g.Team_Leader FROM club g WHERE  g.Club_ID != 5) GROUP BY n.Team_Leader HAVING MIN(n.Club_ID) > 33 LIMIT 2,"Who are the third and fourth team leaders of clubs that either have an overall ranking less than 99 or are not led by the team leader of club 5, and have the lowest club id greater than 33?",6,False
