query,question,iter,flag
"SELECT Name, COUNT(DISTINCT Name) AS client_count FROM Client WHERE AccountNumber <= 99 GROUP BY Name LIMIT 7","What are the names of clients with account numbers less than or equal to 99, along with the count of distinct client names, limited to 7 results after the first 7?",2,True
"SELECT Contents FROM Package ORDER BY Shipment, Contents ASC LIMIT 7",What are the contents of the next seven packages after the first seven when the packages are ordered by shipment and then contents in ascending order?,6,False
"SELECT b.AccountNumber, b.Name FROM Client AS a JOIN Client AS b ON a.Name = b.Name WHERE a.AccountNumber = 89 GROUP BY b.Name HAVING MIN(b.AccountNumber) <= 4 LIMIT 7","What are the names of the clients who have the same name as client with account number 89, and whose lowest account number is 4 or less, listed in the next 7 results?",6,True
SELECT p.EmployeeID FROM Employee AS p WHERE p.EmployeeID BETWEEN 1 AND 10 ORDER BY p.EmployeeID DESC,"What are the employee IDs between 1 and 10, listed in descending order?",2,True
"SELECT p.Name, e.Name FROM Planet p JOIN Has_Clearance hc ON p.PlanetID = hc.Planet JOIN Employee e ON hc.Employee = e.EmployeeID WHERE hc.Employee = 100 ORDER BY p.Name ASC","What are the names of the planets and the corresponding employee with employee ID 100, listed in ascending order of planet names?",2,True
SELECT Contents FROM Package JOIN Shipment ON Package.Shipment = Shipment.ShipmentID JOIN Planet ON Shipment.Planet = Planet.PlanetID WHERE Coordinates > 99 LIMIT 2,What are the contents of the next two packages shipped to planets with coordinates greater than 99?,5,True
"SELECT Salary, Employee.Name FROM Employee JOIN Has_Clearance ON Employee.EmployeeID = Has_Clearance.Employee JOIN Planet ON Planet.PlanetID = Has_Clearance.Planet WHERE Employee.EmployeeID BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM Shipment AS e WHERE  e.Manager != 20 AND Employee.EmployeeID = e.Manager)","What are the names and salaries of the employees with employee IDs between 1 and 10, or those employees who manage at least one shipment where the manager's ID is not 20?",5,True
"SELECT Weight, Sender FROM Package ORDER BY Weight ASC LIMIT 3",What are the packages with the three lowest weights after the first three?,6,False
"SELECT MIN(o.Coordinates), o.Name, o.Coordinates FROM Planet AS o WHERE  o.PlanetID <= 37 GROUP BY o.Name, o.Coordinates HAVING SUM(o.PlanetID) >= 4","What are the minimum coordinates, names, and coordinates of planets with a total planet ID of 4 or more, grouped by name and coordinates, for planets with IDs 37 or less?",6,False
SELECT Name FROM Planet WHERE Coordinates BETWEEN 1 AND 10,What are the names of the planets with coordinates between 1 and 10?,2,True
"SELECT COUNT(DISTINCT PlanetID), COUNT(DISTINCT Coordinates), ShipmentID, Has_Clearance.Planet FROM Planet JOIN Has_Clearance JOIN Shipment ON Shipment.Planet = Planet.PlanetID AND Planet.PlanetID = Has_Clearance.Planet WHERE  Has_Clearance.Planet < 85 OR Coordinates NOT IN (SELECT Coordinates FROM Planet AS y WHERE y.PlanetID BETWEEN 1 AND 10) GROUP BY Has_Clearance.Planet LIMIT 10","What are the counts of distinct planet IDs and coordinates for each planet with a shipment, considering only planets with IDs less than 85 or coordinates outside the top 10 planets by ID, grouped by planet and limited to the next 10 results after the first 10?",6,False
"SELECT COUNT(Manager), Manager FROM Shipment WHERE Planet <= 99 GROUP BY Manager HAVING COUNT(Manager) < 53","What managers have fewer than 53 shipments, and how many shipments do each of these managers have, limited to shipments on planets with an ID less than or equal to 99?",4,True
SELECT Contents FROM Package WHERE Recipient BETWEEN 1 AND 10 ORDER BY Contents DESC,"What are the contents of the packages sent to recipients 1 through 10, listed in order of highest to lowest contents?",3,True
"SELECT COUNT(DISTINCT Employee.Remarks), COUNT(DISTINCT Employee.Salary), Shipment.Manager FROM Employee JOIN Shipment ON Employee.EmployeeID = Shipment.Manager WHERE  Shipment.Manager >= 86",What is the number of unique employee remarks and salaries for managers with an employee id of 86 or higher?,6,False
"SELECT AccountNumber, Name FROM Client WHERE AccountNumber BETWEEN 1 AND 10 OR Name NOT IN (SELECT Name FROM Employee WHERE Salary BETWEEN 1 AND 10) LIMIT 7","What are the names and account numbers of 7 clients, skipping the first 7, whose account numbers are between 1 and 10 or whose names do not match any employee who has a salary between 1 and 10?",2,True
"SELECT MIN(k.AccountNumber), COUNT(DISTINCT k.AccountNumber) FROM Client AS k WHERE  k.AccountNumber > 94",What is the smallest account number and how many unique account numbers are there for clients with account numbers greater than 94?,2,True
"SELECT COUNT(DISTINCT Planet.PlanetID), Employee.Remarks FROM Employee JOIN Shipment ON Employee.EmployeeID = Shipment.Manager JOIN Planet ON Shipment.Planet = Planet.PlanetID JOIN Has_Clearance ON Planet.PlanetID = Has_Clearance.Planet AND Employee.EmployeeID = Has_Clearance.Employee WHERE Planet.PlanetID BETWEEN 1 AND 10 ORDER BY Employee.Remarks DESC;","What are the number of distinct planets that have shipments managed by employees with remarks, listed in descending order of employee remarks, considering only the top 10 planets?",6,False
"SELECT AVG(v.AccountNumber), COUNT(DISTINCT v.Name) FROM Client AS v GROUP BY v.Name",What is the average account number and the count of distinct names for each client name?,4,True
"SELECT c.AccountNumber, c.Name FROM Client AS c WHERE c.AccountNumber = 67 GROUP BY c.Name",What is the name of the client with account number 67?,6,False
SELECT Name FROM Planet JOIN Has_Clearance JOIN Shipment ON Shipment.Planet = Planet.PlanetID AND Planet.PlanetID = Has_Clearance.Planet WHERE Level BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM Employee AS u WHERE  u.EmployeeID >= 35 AND Shipment.ShipmentID = u.EmployeeID) ORDER BY Name DESC,"What are the names of the planets that have shipments with employees who have an employee id of 35 or higher and have a clearance level between 1 and 10, listed in descending order by planet name?",6,True
SELECT Remarks FROM Employee JOIN Shipment ON Employee.EmployeeID = Shipment.Manager LIMIT 5,What are the remarks of the employees managing shipments 6 through 10?,6,False
SELECT p.Name FROM Planet AS p WHERE p.PlanetID BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM Shipment AS o WHERE  o.ShipmentID >= 28 AND p.PlanetID = o.Planet) ORDER BY p.Name DESC LIMIT 5,"What are the names of the 5 planets with ids between 1 and 10 or involved in a shipment with id 28 or higher, listed in descending order, excluding the first 5 results?",5,True
"SELECT SUM(Weight), AccountNumber FROM Package JOIN Client ON Package.Recipient = Client.AccountNumber AND Client.AccountNumber = Package.Sender WHERE Recipient BETWEEN 1 AND 10 OR Weight NOT IN (SELECT DISTINCT Weight FROM Package AS m WHERE Weight IS NOT NULL) ORDER BY AccountNumber ASC","What is the total weight of packages sent to or from each client account number, considering only the top 10 recipients or unique package weights, ordered by account number?",6,False
"SELECT MIN(d.PlanetID), COUNT(DISTINCT d.Name), d.Coordinates FROM Planet AS d GROUP BY d.Coordinates HAVING AVG(d.PlanetID) <= 64","For each planet coordinate, what is the minimum planet ID, the number of distinct planet names, and the coordinate itself, for the groups of planets whose average planet ID is less than or equal to 64?",3,True
"SELECT COUNT(DISTINCT h.Coordinates), h.Coordinates FROM Planet AS h WHERE h.PlanetID >= 48 GROUP BY h.Coordinates HAVING COUNT(h.Coordinates) = 6",What coordinates appear exactly 6 times for planets with IDs of 48 or higher?,6,False
