query,question,iter,flag,hardness
SELECT Addresses.address_id FROM Addresses JOIN Addresses AS c ON Addresses.address_id = c.address_id WHERE  c.address_id = 90,What is the address id of the address with id 90?,2,True,medium
SELECT transcript_id FROM Transcripts WHERE  transcript_id > 33,What are the transcript IDs of the transcripts created after the 33rd transcript?,2,True,easy
SELECT AVG(m.transcript_id) FROM Transcripts AS m WHERE  m.transcript_id >= 98,What is the average transcript ID of transcripts with IDs of 98 and above?,2,True,easy
"SELECT MAX(p.transcript_id), p.other_details FROM Transcripts AS p WHERE p.transcript_id BETWEEN 1 AND 10 OR  p.transcript_id < 95 ORDER BY p.other_details DESC","What is the maximum transcript ID and the corresponding other details from the transcripts table where the transcript ID is between 1 and 10 or less than 95, sorted by other details in descending order?",4,True,hard
SELECT other_details FROM Sections WHERE course_id BETWEEN 1 AND 10,What are the other details of the sections with course ids between 1 and 10?,3,True,easy
"SELECT COUNT(address_id), other_address_details FROM Addresses GROUP BY other_address_details HAVING COUNT(address_id) > 34","What are the counts of addresses with more than 34 instances, grouped by their other details?",2,True,medium
"SELECT student_id, other_details FROM Student_Enrolment GROUP BY student_id HAVING AVG(degree_program_id) = 36",What are the student IDs and other details of students enrolled in degree programs with an average degree program ID of 36?,6,False,medium
SELECT student_course_id FROM Student_Enrolment_Courses JOIN Student_Enrolment ON Student_Enrolment_Courses.student_enrolment_id = Student_Enrolment.student_enrolment_id WHERE  student_id > 75,What are the student course IDs of students with ID greater than 75?,2,True,medium
SELECT COUNT(DISTINCT student_course_id) FROM Transcript_Contents WHERE student_course_id BETWEEN 1 AND 10 AND  transcript_id > 32,How many unique student course IDs are there in the transcript contents with IDs between 1 and 10 and transcript IDs greater than 32?,3,True,medium
SELECT 1 FROM Courses WHERE course_id = 68 LIMIT 1;,Is there a course with id 68?,3,True,medium
"SELECT SUM(Course_ID), Student_Enrolment_Courses.student_enrolment_id FROM Transcript_Contents JOIN Student_Enrolment_Courses JOIN Student_Enrolment ON Student_Enrolment_Courses.student_enrolment_id = Student_Enrolment.student_enrolment_id AND Student_Enrolment_Courses.student_course_id = Transcript_Contents.student_course_id WHERE degree_program_id > 0 ORDER BY Student_Enrolment_Courses.student_enrolment_id ASC LIMIT 10","What are the sums of course IDs and corresponding student enrolment IDs for the student enrolments with degree program IDs greater than 0, ordered by student enrolment ID in ascending order, from the 11th to the 20th records?",6,False,extra
SELECT COUNT(degree_program_id) FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id WHERE  degree_program_id > 57,How many degree programs with an id greater than 57 have student enrolments in any semester?,6,False,medium
SELECT SUM(transcript_id) FROM Transcripts WHERE  transcript_id > 27 LIMIT 4,What are the sum of next four transcript ids after 27?,2,True,medium
"SELECT Addresses.address_id, Addresses.line_3 FROM Addresses JOIN Addresses AS n ON Addresses.address_id = n.address_id WHERE  Addresses.address_id != 2 ORDER BY Addresses.address_id ASC","What are the address ids and line 3 addresses of all addresses except the one with id 2, listed in ascending order by address id?",2,True,hard
SELECT semester_name FROM Semesters JOIN Student_Enrolment_Courses JOIN Student_Enrolment JOIN Degree_Programs ON Student_Enrolment.degree_program_id = Degree_Programs.degree_program_id AND Student_Enrolment_Courses.student_enrolment_id = Student_Enrolment.student_enrolment_id AND Semesters.semester_id = Student_Enrolment.semester_id WHERE  Student_Enrolment_Courses.student_enrolment_id < 47,What are the semester names of the semesters where the student enrolment id in the student enrolment courses is less than 47?,2,True,extra
"SELECT MAX(b.student_enrolment_id), b.other_details FROM Student_Enrolment AS b WHERE other_details IN (SELECT other_details FROM Semesters WHERE semester_id BETWEEN 1 AND 10 AND semester_id <= 9)",What is the maximum student enrolment ID and corresponding other details for students enrolled in semesters 1 through 9 and 10?,6,False,extra
"SELECT MAX(T1.semester_id), T2.degree_summary_description, T2.department_id FROM Student_Enrolment AS T1 JOIN Degree_Programs AS T2 ON T1.degree_program_id = T2.degree_program_id WHERE EXISTS (SELECT * FROM Student_Enrolment WHERE degree_program_id != 20 AND degree_program_id = T2.degree_program_id) GROUP BY T2.department_id, T2.degree_summary_description LIMIT 1","What is the maximum semester id, degree summary description, and department id of the degree programs that have at least one student enrolled in a different degree program, excluding those in degree program 20?",6,False,extra
"SELECT p.course_id, p.student_course_id, p.student_enrolment_id FROM Student_Enrolment_Courses AS p WHERE  p.student_enrolment_id > 29 GROUP BY p.student_enrolment_id",What are the student course IDs and corresponding course IDs for student enrolments with IDs greater than 29?,6,False,medium
"SELECT S.student_id, DP.department_id, SEC.course_id FROM Students S JOIN Student_Enrolment SE ON S.student_id = SE.student_id JOIN Degree_Programs DP ON SE.degree_program_id = DP.degree_program_id JOIN Student_Enrolment_Courses SEC ON SE.student_enrolment_id = SEC.student_enrolment_id JOIN Departments D ON DP.department_id = D.department_id WHERE S.student_id > 46 GROUP BY SEC.course_id HAVING MIN(SEC.student_course_id) = 75","What are the student id, department id, and course id for students with id greater than 46 who are enrolled in a course with the minimum student course id of 75, grouped by course id?",6,False,extra
"SELECT degree_summary_name, Degree_Programs.other_details FROM Semesters INNER JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id INNER JOIN Degree_Programs ON Student_Enrolment.degree_program_id = Degree_Programs.degree_program_id WHERE Degree_Programs.degree_program_id != 69 GROUP BY degree_summary_name, Degree_Programs.other_details HAVING AVG(Student_Enrolment.student_enrolment_id) >= 33 ORDER BY degree_summary_name DESC LIMIT 10","What are the names and details of the top 10 degree programs with an average student enrolment ID of at least 33, excluding the degree program with ID 69, in descending order of degree summary name?",6,False,extra
SELECT last_name FROM Students JOIN Student_Enrolment ON Student_Enrolment.student_id = Students.student_id WHERE  student_enrolment_id = 73,What is the last name of the student enrolled in the student enrolment with id 73?,2,True,medium
"SELECT COUNT(DISTINCT g.other_details), g.department_description, g.other_details FROM Departments AS g WHERE  g.department_id != 53","What is the count of unique other details, along with department descriptions and other details, of all departments except the one with department id 53?",4,True,medium
"SELECT Student_Enrolment.student_enrolment_id, ssn FROM Students JOIN Student_Enrolment_Courses JOIN Student_Enrolment ON Student_Enrolment.student_id = Students.student_id AND Student_Enrolment_Courses.student_enrolment_id = Student_Enrolment.student_enrolment_id ORDER BY Student_Enrolment.student_enrolment_id DESC",What are the student enrolment ids and social security numbers of all students ordered by their student enrolment ids in descending order?,5,True,hard
"SELECT semester_id, semester_description FROM Semesters WHERE  semester_id = 38 GROUP BY semester_description ORDER BY semester_description DESC LIMIT 1","What is the semester description of the semester with semester id 38, excluding the first semester description when ordered in descending order?",6,False,extra
SELECT l.transcript_id FROM Transcript_Contents AS l,What are the transcript IDs in the transcript contents table?,2,True,easy
"SELECT f.semester_id, f.semester_name FROM Semesters AS f WHERE f.semester_name < (SELECT MIN(z.semester_name) FROM Semesters AS z WHERE  z.semester_id = 26)",Which semesters have a semester name earlier than the minimum semester name of semester id 26?,6,False,extra
"SELECT semester_description, other_details, semester_name FROM Semesters WHERE semester_id < 36 GROUP BY semester_name","What are the semester descriptions, other details, and semester names for semesters with an id less than 36, grouped by semester name?",3,True,medium
"SELECT h2.other_address_details, h1.other_address_details FROM Addresses AS h1 JOIN Addresses AS h2 ON h2.address_id = h1.address_id WHERE h2.address_id != 45 GROUP BY h1.other_address_details ORDER BY h1.other_address_details ASC","What are the distinct pairs of other address details for addresses with the same address id, excluding address id 45, sorted in ascending order by the other address details?",5,True,extra
SELECT other_details FROM Student_Enrolment_Courses JOIN Courses ON Courses.course_id = Student_Enrolment_Courses.course_id WHERE  Student_Enrolment_Courses.course_id <= 90 ORDER BY other_details DESC LIMIT 8,"What are the 9th to 16th other details of courses with a course id less than or equal to 90, listed in descending order?",3,True,extra
"SELECT MAX(k.course_id), Sections.course_id FROM Sections JOIN Sections AS k ON Sections.section_id = k.section_id WHERE  k.course_id != 49 ORDER BY Sections.course_id ASC LIMIT 4","What is the maximum course ID of each course from the 5th to the 8th course in the sorted list of courses, excluding course ID 49?",6,False,extra
