query,question,iter,flag
SELECT T1.Date FROM debate AS T1 INNER JOIN debate_people AS T2 ON T1.Debate_ID = T2.Debate_ID INNER JOIN people AS T3 ON T3.People_ID = T2.Affirmative WHERE T2.Affirmative = 99;,What is the date of the debate in which people with id 99 were affirmative?,2,True
SELECT l.Date FROM debate JOIN debate AS l ON debate.Debate_ID = l.Debate_ID WHERE  l.Num_of_Audience < 62,What are the dates of debates with less than 62 people in the audience?,2,True
"SELECT COUNT(g.Age), g.Party FROM people AS g WHERE  g.Age < 36 ORDER BY g.Party ASC","How many people under 36 years old are there in each party, listed in ascending order by party?",6,False
"SELECT T1.Debate_ID, T2.District FROM debate_people AS T1 JOIN people AS T2 ON T1.Affirmative = T2.People_ID GROUP BY T2.District ORDER BY T2.District ASC;",What are the districts of the affirmative debaters ordered by district in ascending order?,6,False
"SELECT COUNT(DISTINCT debate_people.Debate_ID), Venue FROM debate JOIN debate_people ON debate_people.Debate_ID = debate.Debate_ID WHERE  Num_of_Audience <= 77 GROUP BY Venue ORDER BY Venue DESC","What is the number of distinct debate IDs for each venue, for debates with 77 or fewer audience members, listed in descending order of venue?",6,False
SELECT Party FROM people WHERE  People_ID > 25 ORDER BY Party DESC LIMIT 3,What are the parties of the next three people with a people id greater than 25 when sorted by party in descending order?,6,True
SELECT COUNT(DISTINCT j.Debate_ID) FROM debate_people AS j WHERE  j.Negative != 25,How many unique debates did the person with the ID of 25 not argue against?,4,True
SELECT T2.Name FROM debate_people AS T1 INNER JOIN people AS T2 ON T1.Negative = T2.People_ID LIMIT 9,What are the names of the people who were negative in the 10th to 18th debates?,6,False
"SELECT AVG(T2.Negative), T2.Negative FROM people AS T1 JOIN debate_people AS T2 ON T2.Negative = T1.People_ID ORDER BY T2.Negative DESC",What is the average and list of negative counts in descending order from debates?,6,False
"SELECT Affirmative, Negative FROM debate JOIN debate_people ON debate_people.Debate_ID = debate.Debate_ID WHERE  debate_people.Debate_ID > 71",What are the affirmative and negative results of the debates that are held after debate ID 71?,6,False
"SELECT MAX(T1.Debate_ID), SUM(T1.Negative) FROM debate_people AS T1 INNER JOIN people AS T2 ON T1.Negative = T2.People_ID INNER JOIN debate AS T3 ON T1.Debate_ID = T3.Debate_ID WHERE T1.Negative >= 42 OR T1.Debate_ID IN (SELECT Debate_ID FROM debate LIMIT 7)",What is the highest debate ID and the total number of negative points from debates either with at least 42 negative points or among the 7 earliest debates?,4,True
"SELECT COUNT(DISTINCT T2.Age), T1.Venue, T3.Affirmative FROM debate AS T1 JOIN debate_people AS T3 ON T1.Debate_ID = T3.Debate_ID JOIN people AS T2 ON T3.Affirmative = T2.People_ID WHERE T3.Negative IN (SELECT Negative FROM debate_people AS m) GROUP BY T3.Affirmative, T1.Venue HAVING MAX(T3.Debate_ID) >= 87 ORDER BY T3.Affirmative ASC","What are the distinct ages of affirmative people, the venues of debates, and whether affirmative teams won for debates with the highest debate ID greater than or equal to 87, ordered by affirmative people ID?",6,False
SELECT T1.If_Affirmative_Win FROM debate_people AS T1 JOIN people AS T2 ON T1.Affirmative = T2.People_ID,What is the win status when a specific person is affirmative in a debate?,2,True
SELECT h.Age FROM people AS h WHERE h.Age BETWEEN 1 AND 10 OR  h.People_ID > 10 ORDER BY h.Age DESC,"What are the ages of people who are between 1 and 10 years old or have a people id greater than 10, listed in descending order of age?",2,True
"SELECT Affirmative, COUNT(*) FROM debate_people WHERE Affirmative BETWEEN 1 AND 10 OR Affirmative <= 63 GROUP BY Affirmative HAVING MIN(Negative) = 35 ORDER BY Affirmative DESC LIMIT 3","What are the top three affirmative scores between 1 and 10 or less than or equal to 63, with the lowest negative score being 35, excluding the first three scores, listed in descending order of affirmative scores?",4,True
"SELECT COUNT(DISTINCT Venue), Venue FROM debate WHERE Num_of_Audience > 66 OR Date = (SELECT MAX(Date) FROM debate AS l)",How many distinct venues have hosted debates with more than 66 audience members or the most recent debate?,6,False
"SELECT COUNT(DISTINCT n.Negative), n.Negative FROM debate_people AS n WHERE  n.Negative <= 51 ORDER BY n.Negative ASC","What are the distinct negative values in the debate people table where the negative value is less than or equal to 51, ordered by negative value in ascending order, and how many of each are there?",3,True
"SELECT Venue, AVG(Num_of_Audience) FROM debate GROUP BY Venue;",What is the average number of audience for each debate venue?,2,True
"SELECT COUNT(debate.Debate_ID), COUNT(DISTINCT debate.Venue) FROM debate WHERE debate.Num_of_Audience BETWEEN 1 AND 10 OR Venue NOT IN (SELECT Venue FROM debate WHERE  Num_of_Audience <= 56)",What are the counts of the number of debates and distinct venues for debates with audiences of 1 to 10 people or venues where the audience is more than 56 people?,3,True
SELECT MAX(Affirmative) FROM debate_people WHERE Affirmative >= 11;,What is the maximum number of affirmative votes for debates with at least 11 affirmative votes?,2,True
"SELECT Affirmative, COUNT(*) FROM debate_people WHERE Affirmative <= 86 GROUP BY Affirmative ORDER BY Affirmative ASC",What is the number of debates for each affirmative vote percentage less than or equal to 86?,2,True
SELECT r.Negative FROM debate_people AS r WHERE r.Negative BETWEEN 1 AND 10 ORDER BY r.Negative ASC,"What are the negative scores in the debate that are between 1 and 10, listed from lowest to highest?",2,True
