sql,hardness
SELECT r.order_details FROM Orders AS r WHERE  r.customer_id > 17 ORDER BY r.order_details ASC,medium
"SELECT other_shipment_details, shipment_tracking_number FROM Invoices JOIN Shipments JOIN Orders ON Orders.order_id = Shipments.order_id AND Shipments.invoice_number = Invoices.invoice_number WHERE  Shipments.invoice_number >= 90 OR shipment_date = (SELECT AVG(shipment_date) FROM Shipments WHERE  order_id > 29) GROUP BY shipment_tracking_number LIMIT 4",extra
SELECT order_id FROM Orders WHERE customer_id BETWEEN 1 AND 10 AND  customer_id = 12 LIMIT 5,medium
"SELECT shipment_tracking_number, other_shipment_details, invoice_number FROM Shipments WHERE  order_id > 61 GROUP BY invoice_number HAVING AVG(order_id) > 3 ORDER BY invoice_number ASC",hard
"SELECT shipment_tracking_number, order_details FROM Invoices JOIN Shipments JOIN Orders ON Orders.order_id = Shipments.order_id AND Shipments.invoice_number = Invoices.invoice_number WHERE customer_id BETWEEN 1 AND 10 AND  Invoices.invoice_number <= 100",hard
"SELECT customer_id, customer_id, customer_details FROM Customers WHERE customer_id BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM Orders WHERE  customer_id > 85 AND Customers.customer_id = customer_id) GROUP BY customer_details LIMIT 2",extra
"SELECT MAX(Customers.customer_id), customer_name FROM Customers JOIN Orders ON Orders.customer_id = Customers.customer_id WHERE  order_id < 7 ORDER BY customer_name ASC",hard
"SELECT AVG(b.customer_id), b.order_status FROM Orders AS b WHERE  b.order_id > 48 GROUP BY b.order_status",medium
SELECT other_shipment_details FROM Shipments WHERE  shipment_id != 39 LIMIT 2,medium
"SELECT order_item_status, order_item_details, product_id FROM Order_Items WHERE product_id BETWEEN 1 AND 10 AND  order_item_id != 71 GROUP BY product_id ORDER BY order_item_details ASC",hard
"SELECT invoice_details, invoice_date FROM Invoices WHERE  invoice_number != 30 GROUP BY invoice_date",medium
