sql,hardness
SELECT Venue FROM hosting_city JOIN match JOIN city ON city.City_ID = hosting_city.Host_City AND hosting_city.Match_ID = match.Match_ID WHERE  City_ID > 28 OR GDP >= (SELECT MAX(GDP) FROM city WHERE  Regional_Population = 95) ORDER BY Venue ASC,extra
"SELECT Host_City, Result, Hanyu_Pinyin FROM hosting_city JOIN match JOIN city ON city.City_ID = hosting_city.Host_City AND hosting_city.Match_ID = match.Match_ID WHERE  Regional_Population >= 12 GROUP BY Hanyu_Pinyin HAVING MAX(GDP) >= 61 ORDER BY Result ASC LIMIT 4",extra
"SELECT Date, Venue, Competition FROM match WHERE  Match_ID != 89 GROUP BY Competition",medium
SELECT City_ID FROM temperature WHERE  City_ID = 90 ORDER BY City_ID ASC LIMIT 9,hard
"SELECT COUNT(DISTINCT Competition), Competition FROM match WHERE  Match_ID > 75 GROUP BY Competition HAVING MAX(Match_ID) < 18",medium
SELECT b.Venue FROM match AS b ORDER BY b.Venue DESC LIMIT 1,medium
SELECT Apr FROM temperature WHERE  Apr >= 100 ORDER BY Apr ASC,medium
"SELECT Host_City, Match_ID FROM hosting_city JOIN city ON city.City_ID = hosting_city.Host_City WHERE  Regional_Population = 2 GROUP BY Match_ID HAVING MIN(GDP) > 99 LIMIT 2",extra
"SELECT Regional_Population, Hanyu_Pinyin FROM hosting_city JOIN match JOIN city ON city.City_ID = hosting_city.Host_City AND hosting_city.Match_ID = match.Match_ID WHERE GDP BETWEEN 1 AND 10 OR  City_ID >= 65 LIMIT 3",extra
SELECT Venue FROM hosting_city JOIN match JOIN city ON city.City_ID = hosting_city.Host_City AND hosting_city.Match_ID = match.Match_ID WHERE  City_ID >= 48,hard
"SELECT Match_ID, Date, Score FROM match WHERE  Match_ID != 84 GROUP BY Score HAVING AVG(Match_ID) > 41 ORDER BY Match_ID ASC",hard
"SELECT SUM(hosting_city.Match_ID), Score FROM hosting_city JOIN match JOIN city ON city.City_ID = hosting_city.Host_City AND hosting_city.Match_ID = match.Match_ID WHERE  City_ID = 34 GROUP BY Score HAVING SUM(Year) = 54 ORDER BY Score DESC",extra
SELECT Date FROM hosting_city JOIN match JOIN city ON city.City_ID = hosting_city.Host_City AND hosting_city.Match_ID = match.Match_ID WHERE match.Match_ID BETWEEN 1 AND 10 LIMIT 6,extra
"SELECT MAX(hosting_city.Match_ID), City_ID FROM hosting_city JOIN match JOIN city ON city.City_ID = hosting_city.Host_City AND hosting_city.Match_ID = match.Match_ID WHERE  match.Match_ID > 95 LIMIT 9",extra
"SELECT SUM(GDP), Date, Hanzi FROM hosting_city JOIN match JOIN city ON city.City_ID = hosting_city.Host_City AND hosting_city.Match_ID = match.Match_ID WHERE  GDP != 32 GROUP BY Hanzi HAVING SUM(Regional_Population) <= 32",extra
"SELECT Apr, City_ID FROM temperature WHERE  Jan = 83 LIMIT 10",medium
"SELECT Match_ID, Match_ID, Venue FROM match WHERE Match_ID BETWEEN 1 AND 10 GROUP BY Venue HAVING AVG(Match_ID) < 91 ORDER BY Venue ASC",hard
SELECT COUNT(DISTINCT h.Date) FROM match AS h JOIN match ON match.Match_ID = h.Match_ID WHERE  h.Match_ID <= 64,medium
"SELECT h.Match_ID, h.Competition FROM match AS h WHERE  h.Match_ID > 19 GROUP BY h.Competition HAVING COUNT(h.Match_ID) <= 24",medium
"SELECT MIN(k.Match_ID), k.Match_ID FROM match AS k WHERE  k.Match_ID < 16",medium
"SELECT Match_ID, Host_City FROM hosting_city WHERE  Year != 15 ORDER BY Host_City DESC",medium
SELECT Year FROM hosting_city JOIN match JOIN city ON city.City_ID = hosting_city.Host_City AND hosting_city.Match_ID = match.Match_ID WHERE Year BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM hosting_city WHERE Match_ID BETWEEN 1 AND 10 AND city.City_ID = Host_City LIMIT 3),extra
SELECT r.Match_ID FROM match AS r WHERE  r.Match_ID != 97 LIMIT 3,medium
"SELECT o.Sep, o.Nov FROM temperature AS o WHERE  o.Jun > 97 ORDER BY o.Sep ASC",medium
