sql,hardness
"SELECT COUNT(DISTINCT t.Customer_name), t.Customer_name FROM Customers AS t WHERE  t.Customer_ID >= 62 GROUP BY t.Customer_name HAVING COUNT(t.Customer_ID) >= 81 ORDER BY t.Customer_name ASC",hard
SELECT COUNT(DISTINCT Customers_Policies.Policy_ID) FROM Available_Policies JOIN Customers_Policies ON Customers_Policies.Policy_ID = Available_Policies.Policy_ID WHERE  Customer_ID > 25,medium
"SELECT MIN(b.Customer_ID), COUNT(DISTINCT b.Customer_ID) FROM Customers AS b",medium
"SELECT SUM(d.Customer_ID), d.Customer_ID, d.Customer_name FROM Customers AS d WHERE  d.Customer_ID = 72 GROUP BY d.Customer_name ORDER BY d.Customer_ID DESC",hard
"SELECT COUNT(Available_Policies.Policy_ID), Customer_Phone, Date_Opened FROM Available_Policies JOIN Customers_Policies ON Customers_Policies.Policy_ID = Available_Policies.Policy_ID WHERE  Customer_ID > 17 GROUP BY Date_Opened ORDER BY Date_Opened DESC",extra
"SELECT SUM(Customers.Customer_ID), Customers.Customer_ID, a.Customer_name FROM Customers JOIN Customers AS a ON Customers.Customer_ID = a.Customer_ID WHERE  Customers.Customer_ID >= 19 OR EXISTS (SELECT * FROM Customers_Policies WHERE  Policy_ID < 89 AND Customers.Customer_ID = Customer_ID LIMIT 3) GROUP BY a.Customer_name HAVING AVG(Customers.Customer_ID) > 92",extra
"SELECT Customers_Policies.Policy_ID, Customers_Policies.Customer_ID FROM Customers_Policies JOIN Services JOIN First_Notification_of_Loss ON Customers_Policies.Customer_ID = First_Notification_of_Loss.Customer_ID AND First_Notification_of_Loss.Policy_ID = Customers_Policies.Policy_ID AND Services.Service_ID = First_Notification_of_Loss.Service_ID WHERE  Customers_Policies.Customer_ID > 17 ORDER BY Customers_Policies.Policy_ID ASC LIMIT 5",extra
SELECT Customer_name FROM Customers WHERE  Customer_ID = 23 ORDER BY Customer_name ASC LIMIT 10,hard
SELECT Service_name FROM Customers_Policies JOIN Services JOIN First_Notification_of_Loss ON Customers_Policies.Customer_ID = First_Notification_of_Loss.Customer_ID AND First_Notification_of_Loss.Policy_ID = Customers_Policies.Policy_ID AND Services.Service_ID = First_Notification_of_Loss.Service_ID WHERE Customers_Policies.Customer_ID BETWEEN 1 AND 10 OR  Customers_Policies.Policy_ID < 80 ORDER BY Service_name ASC,extra
"SELECT m.Claim_ID, m.Effective_Date FROM Claims AS m WHERE  m.Claim_ID <= 99 GROUP BY m.Effective_Date",medium
SELECT Policy_ID FROM Available_Policies WHERE  Policy_ID >= 84 LIMIT 8,medium
"SELECT MAX(Customers_Policies.Policy_ID), Service_name, Service_name FROM Customers_Policies JOIN Services JOIN First_Notification_of_Loss ON Customers_Policies.Customer_ID = First_Notification_of_Loss.Customer_ID AND First_Notification_of_Loss.Policy_ID = Customers_Policies.Policy_ID AND Services.Service_ID = First_Notification_of_Loss.Service_ID WHERE EXISTS (SELECT * FROM Customers_Policies WHERE Customer_ID BETWEEN 1 AND 10 AND First_Notification_of_Loss.FNOL_ID = Policy_ID LIMIT 1) ORDER BY Service_name DESC",extra
"SELECT COUNT(Policy_ID), COUNT(Policy_ID), policy_type_code FROM Available_Policies WHERE  Policy_ID != 72 OR EXISTS (SELECT * FROM Customers_Policies AS o WHERE  o.Customer_ID > 7 AND Available_Policies.Policy_ID = o.Policy_ID) GROUP BY policy_type_code ORDER BY policy_type_code DESC LIMIT 10",extra
"SELECT Claim_ID, Claim_ID FROM Claims WHERE  Claim_ID < 33 ORDER BY Claim_ID ASC",medium
SELECT Customer_Phone FROM Available_Policies WHERE  Policy_ID != 25 LIMIT 3,medium
SELECT n.Service_name FROM Services JOIN Services AS n ON Services.Service_ID = n.Service_ID WHERE  Services.Service_ID = 15,medium
"SELECT COUNT(Customer_ID), COUNT(DISTINCT Customer_name) FROM Customers WHERE Customer_name <= (SELECT AVG(Customer_name) FROM Customers AS l)",extra
"SELECT Service_name, Service_name FROM Services JOIN First_Notification_of_Loss ON Services.Service_ID = First_Notification_of_Loss.Service_ID WHERE  Services.Service_ID < 53 AND Service_ID NOT IN (SELECT Service_ID FROM Services WHERE  Service_ID >= 52 LIMIT 9)",extra
"SELECT MIN(h.Claim_ID), h.FNOL_ID FROM Claims AS h WHERE  h.Claim_ID < 90 ORDER BY h.FNOL_ID DESC",medium
"SELECT Service_ID, Service_name FROM Services WHERE Service_ID BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM First_Notification_of_Loss WHERE  Customer_ID = 44 AND Services.Service_ID = Service_ID) GROUP BY Service_name HAVING AVG(Service_ID) <= 41",extra
SELECT MIN(Available_Policies.Policy_ID) FROM Available_Policies JOIN Available_Policies AS a ON Available_Policies.Policy_ID = a.Policy_ID WHERE  a.Policy_ID = 25,medium
"SELECT Customers_Policies.Policy_ID, Customer_Phone, Date_Opened FROM Available_Policies JOIN Customers_Policies JOIN First_Notification_of_Loss ON Customers_Policies.Policy_ID = Available_Policies.Policy_ID AND Customers_Policies.Customer_ID = First_Notification_of_Loss.Customer_ID AND First_Notification_of_Loss.Policy_ID = Customers_Policies.Policy_ID WHERE  Customers_Policies.Customer_ID <= 18 GROUP BY Date_Opened HAVING AVG(First_Notification_of_Loss.Policy_ID) < 78 ORDER BY Date_Opened DESC",extra
"SELECT COUNT(First_Notification_of_Loss.FNOL_ID), COUNT(DISTINCT First_Notification_of_Loss.Policy_ID), Customers_Policies.Policy_ID FROM Claims JOIN Customers_Policies JOIN Settlements JOIN First_Notification_of_Loss ON Customers_Policies.Customer_ID = First_Notification_of_Loss.Customer_ID AND First_Notification_of_Loss.Policy_ID = Customers_Policies.Policy_ID AND First_Notification_of_Loss.FNOL_ID = Claims.FNOL_ID AND Claims.Claim_ID = Settlements.Claim_ID WHERE Customer_ID NOT IN (SELECT Customer_ID FROM Customers_Policies WHERE  Policy_ID > 71) GROUP BY Customers_Policies.Policy_ID ORDER BY Customers_Policies.Policy_ID ASC",extra
