sql,hardness
"SELECT course_id, course_description FROM Courses WHERE subject_id BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM Subjects AS d WHERE  d.subject_id != 50 AND Courses.course_id = d.subject_id LIMIT 3)",extra
"SELECT COUNT(DISTINCT j.date_of_registration), Students.student_id, j.personal_name FROM Students JOIN Students AS j ON Students.student_id = j.student_id WHERE j.student_id BETWEEN 1 AND 10 OR  j.student_id <= 1 ORDER BY Students.student_id ASC LIMIT 7",extra
"SELECT MAX(Course_Authors_and_Tutors.author_id), Courses.author_id FROM Course_Authors_and_Tutors JOIN Subjects JOIN Courses ON Courses.subject_id = Subjects.subject_id AND Course_Authors_and_Tutors.author_id = Courses.author_id WHERE  course_id != 12 ORDER BY Courses.author_id ASC",extra
"SELECT SUM(Student_Course_Enrolment.course_id), COUNT(DISTINCT Courses.author_id), author_tutor_ATB FROM Course_Authors_and_Tutors JOIN Student_Course_Enrolment JOIN Student_Tests_Taken JOIN Courses ON Courses.course_id = Student_Course_Enrolment.course_id AND Course_Authors_and_Tutors.author_id = Courses.author_id AND Student_Tests_Taken.registration_id = Student_Course_Enrolment.registration_id",hard
SELECT MAX(q.course_id) FROM Courses AS q WHERE  q.course_id != 12 LIMIT 3,medium
"SELECT MIN(registration_id), test_result FROM Student_Tests_Taken",medium
SELECT Course_Authors_and_Tutors.author_id FROM Course_Authors_and_Tutors JOIN Course_Authors_and_Tutors AS g ON Course_Authors_and_Tutors.author_id = g.author_id ORDER BY Course_Authors_and_Tutors.author_id DESC LIMIT 3,hard
"SELECT course_name, family_name FROM Students JOIN Student_Course_Enrolment JOIN Student_Tests_Taken JOIN Courses ON Courses.course_id = Student_Course_Enrolment.course_id AND Student_Course_Enrolment.student_id = Students.student_id AND Student_Tests_Taken.registration_id = Student_Course_Enrolment.registration_id WHERE Student_Course_Enrolment.course_id BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM Student_Tests_Taken AS i WHERE  i.registration_id = 18 AND Student_Course_Enrolment.registration_id = i.registration_id LIMIT 2) ORDER BY course_name ASC LIMIT 8",extra
"SELECT SUM(subject_id), subject_name FROM Subjects WHERE  subject_id < 99",medium
"SELECT MAX(Student_Course_Enrolment.student_id), Student_Course_Enrolment.registration_id FROM Students JOIN Student_Tests_Taken JOIN Student_Course_Enrolment ON Student_Course_Enrolment.student_id = Students.student_id AND Student_Tests_Taken.registration_id = Student_Course_Enrolment.registration_id ORDER BY Student_Course_Enrolment.registration_id DESC LIMIT 8",extra
